campagne;idp;dep;csa;utip;bois;tform;gest;dist;iti;pentexp;portance;asperite;pro_psg;u_ex_ap_uicn;expl;st_x;st_y;visite;passage
2021;1653510;64;1;X;1;2;0;2;1;0;1;0;2;0;1;417857.97560761916;6278376.397842273;1;1
2021;1653535;85;1;X;1;2;2;NULL;0;0;1;0;3;0;0;370940.2085906025;6648422.602241383;1;1
2021;1653541;55;1;X;1;2;2;NULL;0;0;1;0;3;0;0;870865.7858665468;6918050.545606035;1;1
2021;1653550;9;1;X;1;2;2;3;1;X;NULL;NULL;2;1;3;531083.9856687593;6199523.908888302;1;1
2021;1653553;55;1;X;1;2;0;NULL;0;0;1;0;2;0;0;874708.7807407263;6900027.751843355;1;1
2021;1653574;71;1;X;1;2;2;NULL;0;0;1;0;2;0;0;882301.5429694939;6620157.0002824515;1;1
2021;1653575;21;1;X;1;2;2;2;1;1;1;0;1;2;2;839176.2001198377;6718451.138831275;1;1
2021;1653583;72;1;X;1;2;2;1;1;0;1;0;2;0;1;537946.7973118321;6784946.014492376;1;1
2021;1653611;64;1;X;1;2;0;2;2;2;1;2;4;1;3;417446.84365800157;6228432.866980499;1;1
2021;1653634;23;1;X;1;2;2;1;1;1;1;0;2;0;2;661736.1066888045;6532104.280395751;1;1
2021;1653649;8;1;X;1;2;2;3;1;0;1;0;2;0;2;788952.21288251;6922748.991910083;1;1
2021;1653661;61;1;X;1;2;2;NULL;0;0;2;0;2;0;0;452603.2282697017;6857605.811022163;1;1
2021;1653664;73;1;X;1;2;2;2;1;1;1;1;4;1;2;919185.9276283733;6493947.001367874;1;1
2021;1653695;53;1;X;1;2;2;1;1;2;1;0;1;0;3;466197.94646818936;6809524.259646108;1;1
2021;1653698;57;1;X;1;2;1;NULL;0;1;1;0;2;0;1;924761.7216932424;6909591.351609451;1;1
2021;1653739;57;1;X;1;2;2;NULL;0;1;1;0;1;0;1;998123.0918595425;6840998.779026684;1;1
2021;1653741;41;1;X;1;2;2;1;1;0;1;0;1;2;1;597233.874763894;6704507.715097295;1;1
2021;1653743;66;1;X;1;2;0;3;1;3;2;0;2;0;3;666655.8018028815;6166427.895870419;1;1
2021;1653745;68;1;X;1;2;2;1;1;2;1;0;2;2;3;993329.5987331006;6749102.273703525;1;1
2021;1653774;27;1;X;1;2;2;NULL;0;0;1;0;1;0;0;598820.6859819982;6894370.077388548;1;1
2021;1653795;34;1;X;1;2;0;2;2;1;1;0;2;2;3;739717.7829614572;6301664.153345462;1;1
2021;1653801;34;1;X;1;2;0;2;1;4;NULL;NULL;2;2;3;751670.8331499085;6297567.308390967;1;1
2021;1653819;4;1;X;1;2;0;3;2;3;1;0;2;2;3;973647.7422117875;6321643.202943409;1;1
2021;1653827;8;1;X;1;2;2;NULL;0;0;1;0;3;2;0;829354.4856318769;6972377.5277823135;1;1
2021;1653830;55;1;X;1;2;2;1;1;0;1;0;2;0;1;880344.3379229159;6858004.567262186;1;1
2021;1653832;2A;1;X;1;2;0;2;2;2;1;1;2;1;3;1213411.5617781822;6095803.222762892;1;1
2021;1653834;88;1;X;1;2;2;NULL;0;3;1;0;3;2;3;997603.4817221134;6781042.682577879;1;1
2021;1653836;76;1;X;1;2;1;1;1;0;1;0;2;0;1;575485.4803850359;6972522.136878428;1;1
2021;1653838;11;1;X;1;2;1;2;1;2;1;0;1;0;3;635146.353494683;6220631.963916999;1;1
2021;1653839;88;1;X;1;2;2;NULL;0;3;2;0;3;2;3;995639.6421485809;6785056.955597757;1;1
2021;1653846;64;1;X;1;2;0;2;2;4;NULL;NULL;4;2;3;373481.2668592192;6226796.3252190575;1;1
2021;1653864;21;1;X;1;2;2;1;1;1;1;0;4;0;2;829610.8876079997;6768497.573471918;1;1
2021;1653867;24;1;X;1;2;0;1;1;0;1;0;1;1;1;537586.1906091432;6501169.327680414;1;1
2021;1653884;6;1;X;1;2;0;1;1;4;NULL;NULL;4;3;3;1035804.6580179979;6347078.902174535;1;1
2021;1653895;28;1;X;1;2;1;1;1;0;1;0;2;0;1;565875.9959645515;6778717.804555224;1;1
2021;1653903;63;1;X;1;2;2;1;1;1;1;0;2;1;2;769160.9643538193;6475246.387713315;1;1
2021;1653918;58;1;X;1;2;2;NULL;0;1;1;0;1;0;1;756851.4934005425;6673186.044168553;1;1
2021;1653934;76;1;X;1;2;2;NULL;0;0;1;0;3;0;0;567539.9927482717;6978585.173852822;1;1
2021;1653937;30;1;X;1;2;0;NULL;0;0;1;0;2;2;0;811944.4256385714;6337014.781025408;1;1
2021;1653948;83;1;X;1;2;1;NULL;0;4;NULL;NULL;4;1;3;993453.0507461391;6301492.812942964;1;1
2021;1653951;43;1;A;NULL;2;0;NULL;0;2;1;0;2;2;3;788972.0116739379;6455096.352448695;1;1
2021;1653954;2;1;X;1;2;2;NULL;0;0;1;0;3;2;0;735138.713663632;6941196.682122311;1;1
2021;1653955;70;1;X;1;2;2;1;1;X;NULL;NULL;4;2;1;977273.0312907386;6741246.894596747;1;1
2021;1653958;38;1;X;1;2;2;2;1;4;NULL;NULL;4;1;3;938564.0840692461;6423844.790477941;1;1
2021;1653962;52;1;X;1;2;2;NULL;0;1;1;0;4;2;1;879658.6245009564;6778062.288592921;1;1
2021;1653967;32;1;X;1;2;0;1;1;0;1;0;2;0;1;503662.7858689187;6265680.232300786;1;1
2021;1653986;91;1;X;1;2;0;1;1;0;1;0;2;1;1;658194.0484861677;6823915.1421287805;1;1
2021;1653992;24;1;X;1;2;2;NULL;0;0;1;0;1;0;0;489102.6267713346;6437629.436101015;1;1
2021;1653998;86;1;X;1;2;1;NULL;0;0;1;0;2;2;0;484778.1737120918;6639491.958733952;1;1
2021;1654001;37;1;X;1;2;1;NULL;0;0;1;0;4;1;0;505092.43833792023;6679293.501656496;1;1
2021;1654011;45;1;X;1;2;2;NULL;0;0;1;0;2;2;0;643432.0310383638;6732100.697683774;1;1
2021;1654015;51;1;X;1;2;1;2;1;0;1;0;1;0;1;822179.8560726248;6834517.506645538;1;1
2021;1654021;29;1;X;1;2;2;NULL;0;0;2;0;1;1;0;178535.90790449956;6827856.159299273;1;1
2021;1654034;33;1;X;1;2;2;NULL;0;0;1;0;1;1;0;382979.45166006265;6410530.277412982;1;1
2021;1654039;2;1;X;1;2;2;NULL;0;0;1;0;3;0;0;708833.9778191847;6903440.242419767;1;1
2021;1654048;19;1;X;1;2;0;NULL;0;4;NULL;NULL;2;2;3;619056.2350898073;6446538.838034191;1;1
2021;1654056;18;1;X;1;2;2;NULL;0;0;1;0;1;0;0;669142.5121666226;6699907.713996817;1;1
2021;1654084;64;1;X;1;2;2;1;1;1;1;0;1;0;2;417529.059867916;6238421.415707926;1;1
2021;1654085;1;1;X;1;2;0;1;1;2;1;1;2;0;3;903475.9971763042;6526053.774976913;1;1
2021;1654090;81;1;X;1;2;0;NULL;0;3;1;0;2;0;3;615670.785618731;6280730.726453223;1;1
2021;1654099;18;1;X;1;2;2;NULL;0;0;1;0;2;0;0;645061.131056345;6688118.920755537;1;1
2021;1654112;3;1;X;1;2;2;1;1;0;1;0;2;0;1;772057.7688429337;6581129.920954883;1;1
2021;1654122;3;1;X;1;2;0;1;1;3;1;2;2;0;3;712026.8611696827;6571646.551168486;1;1
2021;1654128;58;1;X;1;2;0;2;1;0;1;0;2;2;1;704674.6986280031;6647647.313973391;1;1
2021;1654136;52;1;X;1;2;2;NULL;0;0;1;0;4;0;0;832002.0078740555;6814446.471639648;1;1
2021;1654139;1;1;X;1;2;2;2;1;0;1;0;2;0;1;858048.8088982562;6588390.5614986485;1;1
2021;1654168;65;1;X;1;2;1;NULL;0;1;1;0;2;1;1;459200.67059243476;6204114.863023561;1;1
2021;1654169;40;1;X;1;2;2;NULL;0;0;2;0;1;1;0;400583.71347283985;6364430.615923667;1;1
2021;1654171;63;1;X;1;2;2;NULL;0;0;1;0;4;0;0;665497.2417684919;6504096.995179823;1;1
2021;1654172;26;1;X;1;2;1;NULL;0;0;1;0;2;0;0;846265.8112811645;6378680.5803343775;1;1
2021;1654203;2B;1;X;1;2;2;4;1;3;1;0;4;1;3;1185938.058261027;6151979.108250555;1;1
2021;1654206;80;1;X;1;2;2;NULL;0;0;1;0;2;1;0;603753.2484606624;7006269.785541176;1;1
2021;1654211;72;1;X;1;2;2;1;1;0;1;0;2;0;1;480121.73325391737;6801414.477783522;1;1
2021;1654217;16;1;X;1;2;1;NULL;0;0;1;0;2;0;0;509662.49482105474;6507395.667615559;1;1
2021;1654221;35;1;X;1;2;2;NULL;0;0;1;0;2;0;0;332196.99432695523;6798631.448097172;1;1
2021;1654242;47;1;X;1;2;0;1;1;0;1;0;2;2;1;538471.328430994;6367287.279181885;1;1
2021;1654255;85;1;X;0;2;0;NULL;0;0;1;0;2;2;0;392479.32637240965;6594288.753317858;1;1
2021;1654257;3;1;X;1;2;1;1;1;0;1;0;2;0;1;772142.5378281516;6591120.898219374;1;1
2021;1654278;38;1;X;1;2;0;1;1;1;1;0;2;1;2;906545.5060537964;6418125.7682871735;1;1
2021;1654308;19;1;X;1;2;2;NULL;0;0;1;0;2;0;0;625200.8641772906;6464470.877625429;1;1
2021;1654324;54;1;X;1;2;1;1;1;0;1;0;1;0;1;985993.189046433;6825114.042803777;1;1
2021;1654330;88;1;X;1;2;2;1;1;0;1;0;2;0;1;927828.7927830727;6801632.129792471;1;1
2021;1654333;28;1;X;1;2;2;2;1;0;1;0;1;0;1;570472.6746140232;6850632.859490891;1;1
2021;1654354;21;1;X;1;2;2;NULL;0;0;1;0;4;0;0;850790.5842827379;6674384.5062030675;1;1
2021;1654361;63;1;X;1;2;1;1;1;2;1;0;2;1;3;731502.0275068838;6511533.554710359;1;1
2021;1654365;38;1;X;1;2;1;3;2;3;1;1;4;0;3;922769.4679493476;6445959.824047961;1;1
2021;1654373;47;1;X;1;2;2;NULL;0;0;2;0;1;0;0;474356.8533232439;6345840.698717449;1;1
2021;1654380;69;1;X;1;2;2;NULL;0;2;1;0;1;0;3;813900.9861356675;6566785.874109975;1;1
2021;1654384;52;1;X;1;2;2;NULL;0;2;1;0;2;0;3;877865.8264036631;6802061.651816294;1;1
2021;1654389;58;1;X;1;2;2;2;1;0;1;0;2;0;1;752753.1517792451;6661229.890518059;1;1
2021;1654404;3;1;X;1;2;2;NULL;0;0;1;0;3;0;0;680425.6967730278;6615877.0377173405;1;1
2021;1654406;39;1;X;1;2;2;NULL;0;0;1;0;3;2;0;896649.3632884901;6662000.917260794;1;1
2021;1654411;41;1;X;1;2;0;1;1;0;1;0;1;2;1;635237.0495715113;6708186.623492903;1;1
2021;1654414;72;1;X;1;2;2;NULL;0;0;1;0;1;0;0;491749.26258233294;6757348.073999267;1;1
2021;1654441;21;1;X;1;2;2;1;1;2;1;0;2;0;3;797073.546817801;6702821.825020842;1;1
2021;1654452;4;1;X;1;2;1;1;1;1;1;0;4;0;2;985772.6040712432;6337522.086566849;1;1
2021;1654467;89;1;X;1;2;2;NULL;0;0;1;0;1;0;0;723454.2843889158;6741419.220934963;1;1
2021;1654474;19;1;X;1;2;2;2;1;1;1;0;2;0;2;629297.3815579051;6476425.6862234315;1;1
2021;1654481;11;1;X;1;2;1;NULL;0;X;NULL;NULL;2;0;0;689184.1211894078;6232164.935400318;1;1
2021;1654489;87;1;X;1;2;0;NULL;0;0;1;0;2;0;0;540132.1076537739;6567091.309351103;1;1
2021;1654494;7;1;X;1;2;0;NULL;0;3;1;0;2;1;3;798622.018022902;6415051.933082779;1;1
2021;1654495;1;1;X;1;2;2;NULL;0;1;1;0;2;0;1;885801.3740653967;6562174.5527806;1;1
2021;1654501;78;1;X;1;2;2;NULL;0;3;1;0;2;0;3;594723.1368264604;6882411.316975599;1;1
2021;1654511;58;1;X;1;2;2;1;1;0;1;0;1;1;1;762829.5819836756;6671136.871804608;1;1
2021;1654516;39;1;X;1;2;2;NULL;0;0;1;0;4;0;0;888878.9815419103;6688047.805583647;1;1
2021;1654519;51;1;X;1;2;2;2;1;0;1;0;1;0;1;752568.049325349;6875085.954935098;1;1
2021;1654565;47;1;X;1;2;0;NULL;0;0;1;0;2;0;0;474521.96139040636;6365819.461910677;1;1
2021;1654572;51;1;X;1;2;2;NULL;0;0;1;0;2;0;0;827731.0564652247;6899430.880760161;1;1
2021;1654584;64;1;X;1;2;2;1;1;1;1;0;2;0;2;383797.4613162572;6266668.83037497;1;1
2021;1654587;89;1;X;1;2;2;2;1;0;1;0;1;0;1;729686.4556677858;6769347.178727146;1;1
2021;1654599;52;1;X;1;2;2;1;1;2;1;0;4;1;3;865566.4539885084;6766191.252576364;1;1
2021;1654602;24;1;A;NULL;2;0;NULL;0;0;1;0;2;0;0;567057.9523637595;6440978.610540947;1;1
2021;1654605;7;1;X;1;2;1;1;2;3;1;0;2;0;3;820906.1792343124;6450828.388195995;1;1
2021;1654624;2;1;X;1;2;1;1;1;0;1;0;3;2;1;727194.3289159469;6947260.852497195;1;1
2021;1654629;71;1;X;1;2;2;NULL;0;0;1;0;1;0;0;856426.5619894628;6632368.958511963;1;1
2021;1654631;88;1;X;1;2;2;NULL;0;0;1;0;4;0;0;907843.5485549169;6801804.178572509;1;1
2021;1654642;89;1;X;1;2;2;NULL;0;0;1;0;1;0;0;715848.9828125043;6787452.111794748;1;1
2021;1654658;49;1;X;1;2;2;NULL;0;0;1;0;1;1;0;475117.3746354146;6679541.439871309;1;1
2021;1654659;56;5;X;1;2;NULL;NULL;0;0;1;0;2;0;0;290097.89907946397;6782985.015812927;1;1
2021;1654664;85;1;X;1;2;0;NULL;0;0;1;0;2;0;0;326797.6912439381;6626800.2132204175;1;1
2021;1654670;37;1;X;1;2;2;1;1;0;1;0;1;1;1;499113.9197150683;6681341.487346741;1;1
2021;1654674;58;1;X;1;2;2;NULL;0;0;1;0;3;0;0;724911.4886822363;6677453.311041433;1;1
2021;1654693;79;1;X;1;2;2;1;1;0;1;0;2;0;1;456109.3582133297;6555797.094334808;1;1
2021;1654700;39;1;X;1;2;2;1;2;2;1;0;2;1;3;930036.1710827716;6593767.933466631;1;1
2021;1654705;43;1;X;1;2;2;1;1;1;1;0;2;2;2;742864.809880663;6437504.183544612;1;1
2021;1654713;40;1;X;1;2;2;NULL;0;0;2;0;3;0;0;358579.0412573864;6358780.616370281;1;1
2021;1654723;30;1;X;1;2;0;2;2;4;NULL;NULL;2;0;3;827995.2264241372;6344870.02949543;1;1
2021;1654739;23;1;X;1;2;1;NULL;0;0;1;0;2;1;0;633644.948187551;6518351.964144437;1;1
2021;1654745;1;1;X;1;2;0;2;2;1;1;0;2;0;3;883923.0039921738;6576178.925326035;1;1
2021;1654747;95;1;X;1;2;2;NULL;0;1;1;0;3;0;1;646739.366064723;6887972.4320914;1;1
2021;1654748;77;1;X;1;2;1;1;1;0;1;0;1;2;1;724468.6908412778;6861332.600429148;1;1
2021;1654761;38;1;X;0;2;0;3;2;4;NULL;NULL;4;0;3;934808.9442083378;6451850.6823645225;1;1
2021;1654763;39;1;X;1;2;1;1;1;1;1;0;2;0;2;918253.0039002614;6617849.896676225;1;1
2021;1654772;88;1;X;1;2;2;1;1;0;1;0;2;2;1;985647.2613374221;6785143.528004298;1;1
2021;1654773;32;5;X;1;2;NULL;1;1;0;1;0;1;0;1;508088.9234047303;6317589.672506893;1;1
2021;1654781;71;1;X;1;2;0;NULL;0;2;1;0;2;0;3;840030.7896346838;6584548.01312671;1;1
2021;1654787;31;1;X;1;2;1;2;1;1;1;0;2;0;2;499071.622713591;6193796.125955773;1;1
2021;1654792;40;1;X;1;2;2;2;1;0;2;0;1;0;1;378393.9272467897;6338638.518822325;1;1
2021;1654813;30;1;X;1;2;0;NULL;0;2;1;0;2;2;3;765841.6805135047;6319424.766423646;1;1
2021;1654822;64;1;X;1;2;0;NULL;0;2;1;0;2;0;3;363574.6465568295;6236866.702258099;1;1
2021;1654823;46;1;X;1;2;0;NULL;0;2;1;0;2;0;3;582775.3454460372;6408877.629887561;1;1
2021;1654844;64;1;X;1;2;0;NULL;0;3;1;0;4;0;3;413599.40549421636;6246445.195405371;1;1
2021;1654847;39;1;X;1;2;1;1;2;0;1;0;2;1;3;928072.343154913;6597781.569772146;1;1
2021;1654853;67;1;X;1;2;2;NULL;0;3;1;0;3;2;3;1014354.7100371991;6868840.436469674;1;1
2021;1654854;57;1;X;1;2;2;NULL;0;0;1;0;4;0;0;988563.2256226403;6891050.938629453;1;1
2021;1654868;19;1;X;1;2;0;NULL;0;4;NULL;NULL;2;0;3;635191.0785639812;6464387.222373918;1;1
2021;1654890;86;1;X;1;2;2;NULL;0;0;1;0;1;0;0;536285.2407204639;6585108.403346066;1;1
2021;1654891;3;1;X;1;2;0;1;1;4;NULL;NULL;2;0;3;667965.6186510485;6560028.015691111;1;1
2021;1654905;52;1;X;1;2;2;NULL;0;1;1;0;2;0;1;868044.4324920943;6822132.907062959;1;1
2021;1654911;39;1;X;1;2;1;1;2;0;1;0;2;0;3;884693.7421809025;6666100.427477928;1;1
2021;1654915;2B;1;X;1;2;0;1;2;4;NULL;NULL;2;1;3;1219913.8754481862;6153678.233543636;1;1
2021;1654926;13;3;X;1;2;0;NULL;0;1;2;0;4;2;1;897149.1503605818;6254372.459347371;1;1
2021;1654932;30;1;X;1;2;2;NULL;0;3;1;0;2;1;3;747911.9951283504;6325570.425899703;1;1
2021;1654936;37;1;X;1;2;1;1;1;0;1;0;1;2;1;493218.20835421;6693381.359869133;1;1
2022;1700003;81;1;X;1;2;2;NULL;0;0;1;0;2;1;0;667528.76618122;6270306.329250707;1;1
2022;1700015;36;1;X;1;2;2;2;1;0;1;0;3;0;1;628621.7442967324;6634298.060151067;1;1
2022;1700016;7;3;X;1;2;0;NULL;0;3;1;1;2;1;3;822733.798451048;6430831.532563401;1;1
2022;1700017;26;1;X;1;2;2;1;1;0;1;0;3;1;1;874646.7485286071;6426391.7782578515;1;1
2022;1700020;18;1;X;1;2;2;NULL;0;0;1;0;1;0;0;698646.0396623753;6643701.338165295;1;1
2022;1700036;46;1;X;1;2;2;NULL;0;1;1;0;1;0;1;574866.7921175025;6418934.108242493;1;1
2022;1700041;59;1;X;1;2;2;1;1;0;1;0;3;0;1;751739.3794251618;7013019.986573585;1;1
2022;1700061;19;1;X;1;2;2;1;2;1;1;0;2;2;3;619591.3006413969;6510476.643491808;1;1
2022;1700069;35;1;X;1;2;1;NULL;0;0;1;0;2;0;0;326576.1292330061;6844647.14402821;1;1
2022;1700084;2;1;X;1;2;2;1;2;0;0;0;1;0;3;746191.3001561973;6948099.285812894;1;1
2022;1700094;41;1;X;1;2;2;2;1;0;1;0;1;0;1;529537.5184298132;6735050.295039056;1;1
2022;1700103;8;1;X;1;2;0;2;1;0;1;0;3;2;1;827424.100037386;6980389.975546671;1;1
2022;1700111;15;1;X;1;2;2;1;1;1;1;0;4;0;2;726847.1157270494;6433643.336460907;1;1
2022;1700119;79;1;X;1;2;2;NULL;0;0;1;0;1;0;0;462615.427346179;6617692.462198791;1;1
2022;1700122;8;1;X;1;2;2;NULL;0;0;1;0;4;0;0;841090.4444517428;6942292.729862739;1;1
2022;1700124;25;1;X;1;2;1;1;1;1;1;0;2;2;2;968761.2500889616;6681364.65718847;1;1
2022;1700129;40;1;X;1;2;0;1;1;0;1;0;2;0;1;388088.09632322256;6302595.9706139015;1;1
2022;1700130;61;1;X;1;2;1;1;1;0;1;0;2;2;1;536346.6628495443;6832927.987905187;1;1
2022;1700136;12;1;X;1;2;2;2;1;3;1;0;2;1;3;676561.5263610835;6394105.473416715;1;1
2022;1700140;10;1;X;1;2;1;NULL;0;0;1;0;2;0;0;768065.2705214899;6816990.057692234;1;1
2022;1700141;77;1;X;1;2;2;2;1;0;1;0;1;0;1;688459.4152547794;6857639.283557352;1;1
2022;1700142;87;1;X;1;2;2;1;1;1;1;0;1;0;2;575949.4769412717;6548808.351008717;1;1
2022;1700155;71;1;X;1;2;1;1;1;0;1;0;2;0;1;858510.351964718;6642343.318523753;1;1
2022;1700166;22;1;X;1;2;1;1;1;1;1;1;2;0;2;222552.5069848828;6833498.186755786;1;1
2022;1700182;39;1;X;1;2;0;NULL;0;1;1;0;2;1;1;914016.0586726152;6589909.022972297;1;1
2022;1700184;63;1;X;1;2;2;1;1;0;1;0;4;1;1;747334.5835443925;6493415.424639166;1;1
2022;1700192;38;1;X;1;2;0;1;2;4;NULL;NULL;4;0;3;947055.4153478058;6481717.758505293;1;1
2022;1700203;33;1;X;1;2;2;1;1;0;2;0;3;1;1;373186.19560505036;6434587.8598258775;1;1
2022;1700211;34;1;X;1;2;1;1;1;0;2;1;1;0;1;761778.368882753;6311467.404658319;1;1
2022;1700218;4;1;X;1;2;1;NULL;0;4;NULL;NULL;2;2;3;942095.5965328406;6369866.792870942;1;1
2022;1700235;24;1;X;1;2;2;NULL;0;0;1;0;2;0;0;511412.1185713372;6477407.815317571;1;1
2022;1700237;63;1;X;1;2;2;NULL;0;3;1;1;3;1;3;687476.2814415451;6503912.17998004;1;1
2022;1700241;25;1;X;1;2;2;NULL;0;0;1;0;4;0;0;928880.2669067913;6691701.002261751;1;1
2022;1700286;41;5;X;1;2;NULL;NULL;0;0;1;0;2;0;0;546865.2711589744;6775878.00910663;1;1
2022;1700287;3;1;X;1;2;2;1;1;0;1;0;2;0;1;697972.0561828151;6563771.9249370685;1;1
2022;1700301;47;5;X;1;2;NULL;1;1;0;1;0;2;0;1;485485.59836753586;6362731.748075442;1;1
2022;1700314;39;1;X;1;2;2;NULL;0;1;1;0;4;0;1;908553.3920294838;6651906.465842325;1;1
2022;1700328;6;1;X;1;2;0;NULL;0;2;1;0;2;0;3;1029343.5186554177;6293190.642437622;1;1
2022;1700340;11;1;X;1;2;0;NULL;0;2;1;0;2;0;3;645168.1920191274;6224543.549818015;1;1
2022;1700357;88;1;X;1;2;2;NULL;0;2;1;0;4;1;3;991486.8909679279;6767105.449117595;1;1
2022;1700361;18;1;X;1;2;2;1;1;0;1;0;1;0;1;659184.1782564363;6703988.528144665;1;1
2022;1700368;42;1;X;1;2;2;1;1;2;1;0;2;0;3;767739.2504968836;6543198.742800132;1;1
2022;1700372;11;1;X;1;2;2;2;1;0;1;0;2;0;1;661384.4535996575;6252377.076918512;1;1
2022;1700375;81;1;X;1;2;0;1;2;2;1;0;2;2;3;610145.3099493668;6336719.447626873;1;1
2022;1700378;74;1;X;1;2;1;3;1;4;NULL;NULL;1;0;3;991980.6712591965;6593233.399630045;1;1
2022;1700384;57;1;X;1;2;2;NULL;0;1;2;0;3;1;1;1026607.0864430512;6898715.863631795;1;1
2022;1700390;42;1;X;1;1;0;NULL;0;0;1;0;2;0;0;781403.7624371517;6505115.670032982;1;1
2022;1700409;44;1;X;1;2;0;1;1;0;1;0;2;0;1;333542.5815294988;6718676.352686807;1;1
2022;1700425;86;1;X;1;2;1;1;2;1;1;0;1;0;3;546309.5545418195;6589021.810685068;1;1
2022;1700463;63;1;X;1;2;2;NULL;0;1;1;0;2;2;1;681751.122290547;6535932.548320826;1;1
2022;1700467;72;1;X;1;2;1;1;1;0;1;0;1;0;1;523890.74505235977;6777068.120715946;1;1
2022;1700482;26;1;X;1;2;0;2;2;3;1;0;4;1;3;906408.2732514179;6402142.350286486;1;1
2022;1700488;3;1;X;1;2;0;1;1;0;1;0;2;0;1;662273.3993612381;6596045.979073984;1;1
2022;1700491;89;1;X;1;2;2;NULL;0;0;1;0;2;0;0;713833.5723520285;6785470.489380587;1;1
2022;1700499;52;1;X;1;2;2;NULL;0;0;1;0;4;0;0;879864.3445928195;6802044.4992059;1;1
2022;1700514;12;1;X;1;2;2;3;1;1;1;0;2;0;3;630458.4169258164;6376509.836631856;1;1
2022;1700536;54;1;X;1;2;2;NULL;0;0;1;0;3;1;0;920437.012247426;6871651.183549822;1;1
2022;1700541;39;1;X;1;2;2;NULL;0;0;1;0;1;0;0;892841.3927701653;6684016.827221997;1;1
2022;1700552;39;1;X;1;2;0;2;1;2;1;0;2;0;3;914359.4482190653;6629873.851810129;1;1
2022;1700561;33;1;X;1;2;0;NULL;0;0;1;0;2;0;0;428948.9780608009;6412150.63745931;1;1
2022;1700569;42;1;X;1;2;1;NULL;0;2;1;1;2;1;3;771413.2937412834;6505200.592659675;1;1
2022;1700575;80;1;X;1;2;0;1;1;0;1;0;4;0;1;635400.3523380161;6966024.783119248;1;1
2022;1700586;4;1;X;1;2;1;1;1;1;1;0;2;1;2;931505.0400887948;6300029.047590535;1;1
2022;1700588;40;1;X;1;2;2;3;1;0;2;0;1;0;2;352225.82022338803;6314877.207010983;1;1
2022;1700590;2;1;X;1;2;1;1;1;1;1;0;2;0;2;718607.8804903284;6877372.684146591;1;1
2022;1700602;33;1;X;1;2;2;1;1;0;1;0;2;0;1;427230.63987104315;6446132.750245981;1;1
2022;1700609;43;1;X;1;2;1;1;1;4;NULL;NULL;2;0;3;725051.7441029672;6457636.363790086;1;1
2022;1700650;34;1;X;1;2;1;1;1;0;1;0;2;0;1;769634.081986376;6295417.3481297325;1;1
2022;1700652;76;1;X;1;2;2;NULL;0;1;1;0;2;0;1;543238.6240744398;6940807.066820365;1;1
2022;1700662;24;1;X;1;2;1;NULL;0;3;1;0;2;0;3;559065.9412469773;6441045.16309407;1;1
2022;1700664;7;1;X;1;2;1;NULL;0;1;1;0;2;0;1;840835.0243833535;6444663.993822815;1;1
2022;1700668;21;1;X;1;2;2;NULL;0;0;1;0;4;2;0;860730.9799701107;6668304.101696712;1;1
2022;1700673;39;1;X;1;2;0;NULL;0;0;1;0;2;0;0;892755.6290271966;6674025.15076554;1;1
2022;1700679;49;1;X;1;2;1;2;1;0;1;0;1;0;1;453613.1290235343;6737677.095789652;1;1
2022;1700683;6;1;X;1;2;0;2;2;4;NULL;NULL;2;1;3;1031566.4250653698;6319144.263224405;1;1
2022;1700685;70;1;X;1;2;2;NULL;0;0;1;0;4;0;0;893098.7393136756;6713992.334770382;1;1
2022;1700718;67;1;X;1;2;2;1;1;2;2;0;3;1;3;1022418.6736899586;6876765.494244907;1;1
2022;1700725;64;1;X;1;2;0;1;1;4;NULL;NULL;2;2;3;343630.34940096387;6241025.584798395;1;1
2022;1700731;16;1;X;1;2;1;1;2;0;1;0;1;0;3;527960.4822439677;6545210.93568296;1;1
2022;1700756;15;1;X;1;2;1;3;1;3;1;2;1;1;3;680910.4436890153;6436029.07809462;1;1
2022;1700771;36;3;X;1;2;0;2;1;0;1;0;2;2;1;564660.0008358208;6632833.806292794;1;1
2022;1700773;33;1;X;1;2;2;2;1;0;1;0;4;1;1;381456.6608676919;6468488.575357285;1;1
2022;1700787;30;1;X;1;2;2;1;1;2;1;0;2;0;3;773900.6667736586;6327348.272792145;1;1
2022;1700788;42;1;X;1;2;2;NULL;0;0;1;0;1;0;0;791903.9309199266;6564974.82639596;1;1
2022;1700795;74;1;X;1;2;2;NULL;0;4;NULL;NULL;2;0;3;963798.7630310375;6569496.951766632;1;1
2022;1700797;11;3;X;1;2;0;2;1;1;1;0;2;2;2;653192.3569864421;6228471.805525378;1;1
2022;1700812;39;1;X;1;2;1;NULL;0;0;1;0;4;0;0;920594.7371746254;6657798.32387742;1;1
2022;1700823;47;1;X;1;2;1;1;1;2;1;0;2;0;3;516477.86767252436;6365471.91857626;1;1
2022;1700825;66;1;X;1;2;0;1;1;2;1;0;4;2;3;640737.432138133;6172638.577972542;1;1
2022;1700829;33;1;X;1;2;0;NULL;0;0;2;0;2;1;0;380965.1434276718;6408548.691974634;1;1
2022;1700830;24;1;X;1;2;1;NULL;0;0;1;0;2;0;0;522869.59755200427;6413372.282418058;1;1
2022;1700848;56;1;X;1;2;2;NULL;0;0;1;0;2;0;0;243776.78619740932;6739392.056600813;1;1
2022;1700853;41;1;X;1;2;2;1;1;0;1;0;3;2;1;587358.7485388308;6718580.095249107;1;1
