"CAMPAGNE";"VISITE";"IDP"
2015;1;1018333
2015;1;1018334
2015;1;1018335
2015;1;1018336
2015;1;1018337
2015;1;1018341
2015;1;1018343
2015;1;1018345
2015;1;1018346
2015;1;1018347
2015;1;1018352
2015;1;1018360
2015;1;1018365
2015;1;1018373
2015;1;1018380
2015;1;1018381
2015;1;1018383
2015;1;1018384
2015;1;1018388
2015;1;1018395
2015;1;1018397
2015;1;1018398
2015;1;1018403
2015;1;1018410
2015;1;1018413
2015;1;1018414
2015;1;1018424
2015;1;1018430
2015;1;1018436
2015;1;1018437
2015;1;1018441
2015;1;1018453
2015;1;1018459
2015;1;1018460
2015;1;1018462
2015;1;1018463
2015;1;1018466
2015;1;1018468
2015;1;1018469
2015;1;1018473
2015;1;1018500
2015;1;1018504
2015;1;1018505
2015;1;1018506
2015;1;1018507
2015;1;1018508
2015;1;1018509
2015;1;1018515
2015;1;1018517
2015;1;1018534
2015;1;1018538
2015;1;1018543
2015;1;1018551
2015;1;1018554
2015;1;1018557
2015;1;1018558
2015;1;1018567
2015;1;1018568
2015;1;1018570
2015;1;1018571
2015;1;1018574
2015;1;1018586
2015;1;1018591
2015;1;1018608
2015;1;1018610
2015;1;1018613
2015;1;1018616
2015;1;1018619
2015;1;1018623
2015;1;1018624
2015;1;1018628
2015;1;1018634
2015;1;1018636
2015;1;1018637
2015;1;1018638
2015;1;1018639
2015;1;1018640
2015;1;1018642
2015;1;1018648
2015;1;1018649
2015;1;1018657
2015;1;1018659
2015;1;1018660
2015;1;1018665
2015;1;1018670
2015;1;1018677
2015;1;1018690
2015;1;1018694
2015;1;1018700
2015;1;1018707
2015;1;1018724
2015;1;1018727
2015;1;1018730
2015;1;1018731
2015;1;1018737
2015;1;1018741
2015;1;1018745
2015;1;1018754
2015;1;1018757
2015;1;1018767
2015;1;1018771
2015;1;1018776
2015;1;1018783
2015;1;1018786
2015;1;1018789
2015;1;1018790
2015;1;1018796
2015;1;1018804
2015;1;1018808
2015;1;1018815
2015;1;1018820
2015;1;1018823
2015;1;1018825
2015;1;1018831
2015;1;1018833
2015;1;1018841
2015;1;1018843
2015;1;1018845
2015;1;1018849
2015;1;1018862
2015;1;1018867
2015;1;1018870
2015;1;1018871
2015;1;1018875
2015;1;1018876
2015;1;1018877
2015;1;1018878
2015;1;1018879
2015;1;1018889
2015;1;1018898
2015;1;1018899
2015;1;1018904
2015;1;1018909
2015;1;1018913
2015;1;1018922
2015;1;1018924
2015;1;1018930
2015;1;1018931
2015;1;1018938
2015;1;1018944
2015;1;1018946
2015;1;1018952
2015;1;1018954
2015;1;1018963
2015;1;1018967
2015;1;1018980
2015;1;1018982
2015;1;1018986
2015;1;1018991
2015;1;1018993
2015;1;1018995
2015;1;1018997
2015;1;1018999
2015;1;1019001
2015;1;1019003
2015;1;1019014
2015;1;1019030
2015;1;1019036
2015;1;1019044
2015;1;1019047
2015;1;1019062
2015;1;1019072
2015;1;1019077
2015;1;1019079
2015;1;1019085
2015;1;1019088
2015;1;1019092
2015;1;1019114
2015;1;1019123
2015;1;1019124
2015;1;1019131
2015;1;1019132
2015;1;1019134
2015;1;1019156
2015;1;1019166
2015;1;1019167
2015;1;1019174
2015;1;1019176
2015;1;1019180
2015;1;1019187
2015;1;1019189
2015;1;1019209
2015;1;1019219
2015;1;1019224
2015;1;1019225
2015;1;1019227
2015;1;1019231
2015;1;1019237
2015;1;1019243
2015;1;1019252
2015;1;1019260
2015;1;1019276
2015;1;1019278
2015;1;1019281
2015;1;1019284
2015;1;1019290
2015;1;1019295
2015;1;1019309
2015;1;1019314
2015;1;1019315
2015;1;1019323
2015;1;1019327
2015;1;1019329
2015;1;1019330
2015;1;1019333
2015;1;1019335
2015;1;1019337
2015;1;1019338
2015;1;1019342
2015;1;1019356
2015;1;1019362
2015;1;1019365
2015;1;1019366
2015;1;1019375
2015;1;1019385
2015;1;1019386
2015;1;1019401
2015;1;1019409
2015;1;1019414
2015;1;1019415
2015;1;1019416
2015;1;1019424
2015;1;1019434
2015;1;1019435
2015;1;1019437
2015;1;1019445
2015;1;1019447
2015;1;1019450
2015;1;1019451
2015;1;1019453
2015;1;1019459
2015;1;1019474
2015;1;1019475
2015;1;1019481
2015;1;1019485
2015;1;1019487
2015;1;1019488
2015;1;1019499
2015;1;1019505
2015;1;1019509
2015;1;1019514
2015;1;1019520
2015;1;1019526
2015;1;1019533
2015;1;1019537
2015;1;1019539
2015;1;1019543
2015;1;1019570
2015;1;1019571
2015;1;1019597
2015;1;1019613
2015;1;1019622
2015;1;1019630
2015;1;1019637
2015;1;1019649
2015;1;1019652
2015;1;1019659
2015;1;1019662
2015;1;1019666
2015;1;1019668
2015;1;1019670
2015;1;1019693
2015;1;1019700
2015;1;1019705
2015;1;1019707
2015;1;1019710
2015;1;1019712
2015;1;1019714
2015;1;1019716
2015;1;1019721
2015;1;1019729
2015;1;1019742
2015;1;1019748
2015;1;1019749
2015;1;1019766
2015;1;1019769
2015;1;1019776
2015;1;1019780
2015;1;1019785
2015;1;1019793
2015;1;1019803
2015;1;1019807
2015;1;1019817
2015;1;1019822
2015;1;1019833
2015;1;1019835
2015;1;1019836
2015;1;1019843
2015;1;1019846
2015;1;1019851
2015;1;1019853
2015;1;1019875
2015;1;1019893
2015;1;1019904
2015;1;1019905
2015;1;1019915
2015;1;1019916
2015;1;1019917
2015;1;1019920
2015;1;1019922
2015;1;1019924
2015;1;1019928
2015;1;1019934
2015;1;1019936
2015;1;1019939
2015;1;1019942
2015;1;1019949
2015;1;1019951
2015;1;1019955
2015;1;1019963
2015;1;1019969
2015;1;1019971
2015;1;1019973
2015;1;1019982
2015;1;1019993
2015;1;1020008
2015;1;1020013
2015;1;1020014
2015;1;1020019
2015;1;1020021
2015;1;1020023
2015;1;1020027
2015;1;1020033
2015;1;1020035
2015;1;1020038
2015;1;1020041
2015;1;1020054
2015;1;1020056
2015;1;1020066
2015;1;1020067
2015;1;1020069
2015;1;1020088
2015;1;1020099
2015;1;1020108
2015;1;1020111
2015;1;1020115
2015;1;1020119
2015;1;1020130
2015;1;1020133
2015;1;1020135
2015;1;1020158
2015;1;1020159
2015;1;1020160
2015;1;1020161
2015;1;1020178
2015;1;1020203
2015;1;1020213
2015;1;1020214
2015;1;1020216
2015;1;1020218
2015;1;1020223
2015;1;1020231
2015;1;1020233
2015;1;1020237
2015;1;1020239
2015;1;1020248
2015;1;1020251
2015;1;1020252
2015;1;1020255
2015;1;1020256
2015;1;1020265
2015;1;1020281
2015;1;1020285
2015;1;1020293
2015;1;1020294
2015;1;1020298
2015;1;1020306
2015;1;1020309
2015;1;1020312
2015;1;1020314
2015;1;1020318
2015;1;1020323
2015;1;1020325
2015;1;1020326
2015;1;1020327
2015;1;1020328
2015;1;1020331
2015;1;1020333
2015;1;1020334
2015;1;1020341
2015;1;1020349
2015;1;1020356
2015;1;1020361
2015;1;1020368
2015;1;1020371
2015;1;1020373
2015;1;1020376
2015;1;1020382
2015;1;1020387
2015;1;1020390
2015;1;1020401
2015;1;1020408
2015;1;1020419
2015;1;1020421
2015;1;1020431
2015;1;1020433
2015;1;1020439
2015;1;1020442
2015;1;1020444
2015;1;1020448
2015;1;1020455
2015;1;1020456
2015;1;1020460
2015;1;1020462
2015;1;1020481
2015;1;1020487
2015;1;1020494
2015;1;1020514
2015;1;1020515
2015;1;1020518
2015;1;1020522
2015;1;1020534
2015;1;1020540
2015;1;1020549
2015;1;1020551
2015;1;1020555
2015;1;1020557
2015;1;1020558
2015;1;1020559
2015;1;1020562
2015;1;1020567
2015;1;1020582
2015;1;1020585
2015;1;1020599
2015;1;1020602
2015;1;1020605
2015;1;1020606
2015;1;1020611
2015;1;1020612
2015;1;1020615
2015;1;1020616
2015;1;1020622
2015;1;1020626
2015;1;1020633
2015;1;1020635
2015;1;1020637
2015;1;1020640
2015;1;1020643
2015;1;1020656
2015;1;1020660
2015;1;1020669
2015;1;1020678
2015;1;1020686
2015;1;1020691
2015;1;1020696
2015;1;1020697
2015;1;1020698
2015;1;1020706
2015;1;1020712
2015;1;1020722
2015;1;1020725
2015;1;1020729
2015;1;1020737
2015;1;1020738
2015;1;1020739
2015;1;1020771
2015;1;1020772
2015;1;1020775
2015;1;1020793
2015;1;1020797
2015;1;1020799
2015;1;1020806
2015;1;1020831
2015;1;1020832
2015;1;1020833
2015;1;1020839
2015;1;1020840
2015;1;1020842
2015;1;1020856
2015;1;1020860
2015;1;1020868
2015;1;1020869
2015;1;1020872
2015;1;1020875
2015;1;1020888
2015;1;1020896
2015;1;1020899
2015;1;1020903
2015;1;1020908
2015;1;1020910
2015;1;1020919
2015;1;1020921
2015;1;1020927
2015;1;1020928
2015;1;1020934
2015;1;1020937
2015;1;1020947
2015;1;1020950
2015;1;1020954
2015;1;1020958
2015;1;1020965
2015;1;1020966
2015;1;1020968
2015;1;1020971
2015;1;1020973
2015;1;1020974
2015;1;1020978
2015;1;1020983
2015;1;1020986
2015;1;1020987
2015;1;1020988
2015;1;1020993
2015;1;1020996
2015;1;1021003
2015;1;1021007
2015;1;1021009
2015;1;1021010
2015;1;1021022
2015;1;1021032
2015;1;1021035
2015;1;1021036
2015;1;1021040
2015;1;1021041
2015;1;1021042
2015;1;1021046
2015;1;1021049
2015;1;1021062
2015;1;1021065
2015;1;1021067
2015;1;1021070
2015;1;1021074
2015;1;1021077
2015;1;1021080
2015;1;1021087
2015;1;1021092
2015;1;1021097
2015;1;1021098
2015;1;1021103
2015;1;1021106
2015;1;1021110
2015;1;1021111
2015;1;1021124
2015;1;1021128
2015;1;1021131
2015;1;1021142
2015;1;1021145
2015;1;1021165
2015;1;1021167
2015;1;1021174
2015;1;1021184
2015;1;1021185
2015;1;1021187
2015;1;1021191
2015;1;1021196
2015;1;1021197
2015;1;1021202
2015;1;1021220
2015;1;1021222
2015;1;1021224
2015;1;1021226
2015;1;1021228
2015;1;1021234
2015;1;1021236
2015;1;1021240
2015;1;1021261
2015;1;1021263
2015;1;1021278
2015;1;1021279
2015;1;1021285
2015;1;1021290
2015;1;1021300
2015;1;1021303
2015;1;1021309
2015;1;1021312
2015;1;1021314
2015;1;1021329
2015;1;1021333
2015;1;1021334
2015;1;1021335
2015;1;1021336
2015;1;1021337
2015;1;1021352
2015;1;1021355
2015;1;1021363
2015;1;1021368
2015;1;1021372
2015;1;1021373
2015;1;1021380
2015;1;1021389
2015;1;1021392
2015;1;1021393
2015;1;1021399
2015;1;1021403
2015;1;1021424
2015;1;1021435
2015;1;1021440
2015;1;1021445
2015;1;1021446
2015;1;1021448
2015;1;1021459
2015;1;1021466
2015;1;1021467
2015;1;1021473
2015;1;1021494
2015;1;1021499
2015;1;1021501
2015;1;1021504
2015;1;1021506
2015;1;1021518
2015;1;1021519
2015;1;1021535
2015;1;1021537
2015;1;1021539
2015;1;1021556
2015;1;1021563
2015;1;1021564
2015;1;1021568
2015;1;1021569
2015;1;1021573
2015;1;1021576
2015;1;1021584
2015;1;1021594
2015;1;1021598
2015;1;1021608
2015;1;1021609
2015;1;1021612
2015;1;1021615
2015;1;1021618
2015;1;1021621
2015;1;1021623
2015;1;1021628
2015;1;1021637
2015;1;1021640
2015;1;1021644
2015;1;1021651
2015;1;1021667
2015;1;1021671
2015;1;1021676
2015;1;1021679
2015;1;1021695
2015;1;1021699
2015;1;1021700
2015;1;1021701
2015;1;1021707
2015;1;1021732
2015;1;1021736
2015;1;1021738
2015;1;1021739
2015;1;1021741
2015;1;1021743
2015;1;1021746
2015;1;1021748
2015;1;1021749
2015;1;1021757
2015;1;1021763
2015;1;1021776
2015;1;1021778
2015;1;1021783
2015;1;1021791
2015;1;1021794
2015;1;1021800
2015;1;1021802
2015;1;1021803
2015;1;1021807
2015;1;1021809
2015;1;1021810
2015;1;1021811
2015;1;1021819
2015;1;1021820
2015;1;1021831
2015;1;1021832
2015;1;1021841
2015;1;1021848
2015;1;1021854
2015;1;1021856
2015;1;1021881
2015;1;1021884
2015;1;1021888
2015;1;1021900
2015;1;1021902
2015;1;1021903
2015;1;1021910
2015;1;1021911
2015;1;1021917
2015;1;1021919
2015;1;1021926
2015;1;1021927
2015;1;1021929
2015;1;1021934
2015;1;1021940
2015;1;1021947
2015;1;1021949
2015;1;1021957
2015;1;1021964
2015;1;1021965
2015;1;1021968
2015;1;1021986
2015;1;1021990
2015;1;1022002
2015;1;1022006
2015;1;1022007
2015;1;1022011
2015;1;1022017
2015;1;1022022
2015;1;1022032
2015;1;1022035
2015;1;1022036
2015;1;1022042
2015;1;1022058
2015;1;1022069
2015;1;1022074
2015;1;1022082
2015;1;1022083
2015;1;1022084
2015;1;1022089
2015;1;1022093
2015;1;1022101
2015;1;1022105
2015;1;1022111
2015;1;1022115
2015;1;1022122
2015;1;1022131
2015;1;1022142
2015;1;1022153
2015;1;1022154
2015;1;1022159
2015;1;1022168
2015;1;1022169
2015;1;1022175
2015;1;1022176
2015;1;1022184
2015;1;1022189
2015;1;1022197
2015;1;1022198
2015;1;1022201
2015;1;1022218
2015;1;1022227
2015;1;1022228
2015;1;1022236
2015;1;1022239
2015;1;1022242
2015;1;1022253
2015;1;1022255
2015;1;1022256
2015;1;1022261
2015;1;1022268
2015;1;1022273
2015;1;1022274
2015;1;1022281
2015;1;1022282
2015;1;1022289
2015;1;1022293
2015;1;1022303
2015;1;1022304
2015;1;1022311
2015;1;1022313
2015;1;1022315
2015;1;1022317
2015;1;1022323
2015;1;1022328
2015;1;1022330
2015;1;1022334
2015;1;1022339
2015;1;1022340
2015;1;1022352
2015;1;1022355
2015;1;1022358
2015;1;1022359
2015;1;1022365
2015;1;1022389
2015;1;1022395
2015;1;1022405
2015;1;1022406
2015;1;1022411
2015;1;1022416
2015;1;1022417
2015;1;1022430
2015;1;1022434
2015;1;1022440
2015;1;1022452
2015;1;1022457
2015;1;1022465
2015;1;1022471
2015;1;1022476
2015;1;1022480
2015;1;1022481
2015;1;1022483
2015;1;1022486
2015;1;1022487
2015;1;1022492
2015;1;1022511
2015;1;1022514
2015;1;1022519
2015;1;1022525
2015;1;1022534
2015;1;1022555
2015;1;1022559
2015;1;1022561
2015;1;1022570
2015;1;1022576
2015;1;1022579
2015;1;1022580
2015;1;1022583
2015;1;1022586
2015;1;1022600
2015;1;1022601
2015;1;1022606
2015;1;1022611
2015;1;1022614
2015;1;1022615
2015;1;1022616
2015;1;1022620
2015;1;1022623
2015;1;1022624
2015;1;1022631
2015;1;1022642
2015;1;1022648
2015;1;1022652
2015;1;1022656
2015;1;1022663
2015;1;1022675
2015;1;1022676
2015;1;1022688
2015;1;1022690
2015;1;1022691
2015;1;1022701
2015;1;1022703
2015;1;1022712
2015;1;1022720
2015;1;1022725
2015;1;1022726
2015;1;1022728
2015;1;1022730
2015;1;1022731
2015;1;1022733
2015;1;1022736
2015;1;1022738
2015;1;1022739
2015;1;1022750
2015;1;1022751
2015;1;1022752
2015;1;1022754
2015;1;1022757
2015;1;1022772
2015;1;1022782
2015;1;1022785
2015;1;1022789
2015;1;1022797
2015;1;1022802
2015;1;1022804
2015;1;1022810
2015;1;1022829
2015;1;1022843
2015;1;1022846
2015;1;1022849
2015;1;1022851
2015;1;1022859
2015;1;1022862
2015;1;1022863
2015;1;1022865
2015;1;1022871
2015;1;1022876
2015;1;1022883
2015;1;1022884
2015;1;1022895
2015;1;1022897
2015;1;1022908
2015;1;1022911
2015;1;1022918
2015;1;1022920
2015;1;1022924
2015;1;1022925
2015;1;1022931
2015;1;1022932
2015;1;1022939
2015;1;1022941
2015;1;1022949
2015;1;1022953
2015;1;1022960
2015;1;1022963
2015;1;1022967
2015;1;1022974
2015;1;1022984
2015;1;1022987
2015;1;1022989
2015;1;1022995
2015;1;1023006
2015;1;1023007
2015;1;1023023
2015;1;1023024
2015;1;1023027
2015;1;1023032
2015;1;1023044
2015;1;1023048
2015;1;1023051
2015;1;1023056
2015;1;1023057
2015;1;1023068
2015;1;1023074
2015;1;1023084
2015;1;1023087
2015;1;1023094
2015;1;1023099
2015;1;1023100
2015;1;1023111
2015;1;1023121
2015;1;1023122
2015;1;1023130
2015;1;1023141
2015;1;1023145
2015;1;1023147
2015;1;1023156
2015;1;1023164
2015;1;1023165
2015;1;1023166
2015;1;1023189
2015;1;1023199
2015;1;1023205
2015;1;1023208
2015;1;1023216
2015;1;1023221
2015;1;1023228
2015;1;1023229
2015;1;1023233
2015;1;1023253
2015;1;1023254
2015;1;1023257
2015;1;1023260
2015;1;1023261
2015;1;1023265
2015;1;1023270
2015;1;1023279
2015;1;1023282
2015;1;1023298
2015;1;1023322
2015;1;1023331
2015;1;1023337
2015;1;1023341
2015;1;1023347
2015;1;1023354
2015;1;1023357
2015;1;1023360
2015;1;1023377
2015;1;1023380
2015;1;1023382
2015;1;1023388
2015;1;1023399
2015;1;1023400
2015;1;1023407
2015;1;1023421
2015;1;1023422
2015;1;1023431
2015;1;1023439
2015;1;1023440
2015;1;1023445
2015;1;1023446
2015;1;1023448
2015;1;1023465
2015;1;1023466
2015;1;1023474
2015;1;1023486
2015;1;1023492
2015;1;1023498
2015;1;1023499
2015;1;1023505
2015;1;1023506
2015;1;1023509
2015;1;1023511
2015;1;1023516
2015;1;1023523
2015;1;1023525
2015;1;1023530
2015;1;1023537
2015;1;1023538
2015;1;1023542
2015;1;1023543
2015;1;1023546
2015;1;1023561
2015;1;1023567
2015;1;1023573
2015;1;1023574
2015;1;1023576
2015;1;1023578
2015;1;1023581
2015;1;1023587
2015;1;1023592
2015;1;1023601
2015;1;1023603
2015;1;1023610
2015;1;1023618
2015;1;1023619
2015;1;1023625
2015;1;1023634
2015;1;1023635
2015;1;1023638
2015;1;1023651
2015;1;1023657
2015;1;1023661
2015;1;1023662
2015;1;1023666
2015;1;1023667
2015;1;1023668
2015;1;1023678
2015;1;1023679
2015;1;1023689
2015;1;1023694
2015;1;1023695
2015;1;1023696
2015;1;1023700
2015;1;1023706
2015;1;1023709
2015;1;1023712
2015;1;1023715
2015;1;1023716
2015;1;1023731
2015;1;1023740
2015;1;1023742
2015;1;1023747
2015;1;1023748
2015;1;1023756
2015;1;1023761
2015;1;1023764
2015;1;1023769
2015;1;1023771
2015;1;1023775
2015;1;1023792
2015;1;1023794
2015;1;1023795
2015;1;1023799
2015;1;1023800
2015;1;1023803
2015;1;1023809
2015;1;1023816
2015;1;1023819
2015;1;1023821
2015;1;1023830
2015;1;1023838
2015;1;1023841
2015;1;1023874
2015;1;1023876
2015;1;1023879
2015;1;1023881
2015;1;1023882
2015;1;1023885
2015;1;1023887
2015;1;1023894
2015;1;1023902
2015;1;1023909
2015;1;1023916
2015;1;1023932
2015;1;1023933
2015;1;1023939
2015;1;1023945
2015;1;1023954
2015;1;1023960
2015;1;1023963
2015;1;1023967
2015;1;1023968
2015;1;1023970
2015;1;1023981
2015;1;1023992
2015;1;1023995
2015;1;1023997
2015;1;1024004
2015;1;1024006
2015;1;1024018
2015;1;1024020
2015;1;1024024
2015;1;1024025
2015;1;1024032
2015;1;1024045
2015;1;1024057
2015;1;1024061
2015;1;1024062
2015;1;1024066
2015;1;1024067
2015;1;1024076
2015;1;1024081
2015;1;1024083
2015;1;1024084
2015;1;1024086
2015;1;1024087
2015;1;1024090
2015;1;1024094
2015;1;1024096
2015;1;1024101
2015;1;1024104
2015;1;1024109
2015;1;1024111
2015;1;1024113
2015;1;1024115
2015;1;1024122
2015;1;1024126
2015;1;1024128
2015;1;1024143
2015;1;1024144
2015;1;1024150
2015;1;1024154
2015;1;1024155
2015;1;1024169
2015;1;1024170
2015;1;1024171
2015;1;1024181
2015;1;1024184
2015;1;1024186
2015;1;1024187
2015;1;1024188
2015;1;1024192
2015;1;1024198
2015;1;1024229
2015;1;1024230
2015;1;1024231
2015;1;1024234
2015;1;1024240
2015;1;1024248
2015;1;1024249
2015;1;1024250
2015;1;1024256
2015;1;1024258
2015;1;1024271
2015;1;1024273
2015;1;1024275
2015;1;1024283
2015;1;1024284
2015;1;1024306
2015;1;1024322
2015;1;1024323
2015;1;1024324
2015;1;1024329
2015;1;1024330
2015;1;1024336
2015;1;1024342
2015;1;1024346
2015;1;1024347
2015;1;1024367
2015;1;1024384
2015;1;1024388
2015;1;1024408
2015;1;1024412
2015;1;1024423
2015;1;1024429
2015;1;1024447
2015;1;1024455
2015;1;1024460
2015;1;1024462
2015;1;1024470
2015;1;1024472
2015;1;1024478
2015;1;1024480
2015;1;1024483
2015;1;1024493
2015;1;1024496
2015;1;1024502
2015;1;1024505
2015;1;1024507
2015;1;1024511
2015;1;1024514
2015;1;1024520
2015;1;1024523
2015;1;1024527
2015;1;1024528
2015;1;1024529
2015;1;1024530
2015;1;1024541
2015;1;1024554
2015;1;1024555
2015;1;1024557
2015;1;1024574
2015;1;1024580
2015;1;1024615
2015;1;1024616
2015;1;1024621
2015;1;1024622
2015;1;1024626
2015;1;1024629
2015;1;1024645
2015;1;1024652
2015;1;1024655
2015;1;1024663
2015;1;1024668
2015;1;1024674
2015;1;1024683
2015;1;1024684
2015;1;1024686
2015;1;1024688
2015;1;1024691
2015;1;1024695
2015;1;1024700
2015;1;1024702
2015;1;1024707
2015;1;1024719
2015;1;1024728
2015;1;1024735
2015;1;1024740
2015;1;1024745
2015;1;1024750
2015;1;1024752
2015;1;1024753
2015;1;1024758
2015;1;1024770
2015;1;1024786
2015;1;1024791
2015;1;1024799
2015;1;1024807
2015;1;1024810
2015;1;1024816
2015;1;1024817
2015;1;1024824
2015;1;1024825
2015;1;1024830
2015;1;1024831
2015;1;1024834
2015;1;1024835
2015;1;1024839
2015;1;1024840
2015;1;1024842
2015;1;1024848
2015;1;1024856
2015;1;1024860
2015;1;1024880
2015;1;1024888
2015;1;1024893
2015;1;1024896
2015;1;1024897
2015;1;1024910
2015;1;1024912
2015;1;1024917
2015;1;1024921
2015;1;1024922
2015;1;1024923
2015;1;1024929
2015;1;1024934
2015;1;1024943
2015;1;1024951
2015;1;1024955
2015;1;1024958
2015;1;1024959
2015;1;1024980
2015;1;1024981
2015;1;1024984
2015;1;1024986
2015;1;1025005
2015;1;1025014
2015;1;1025018
2015;1;1025021
2015;1;1025027
2015;1;1025028
2015;1;1025042
2015;1;1025045
2015;1;1025049
2015;1;1025052
2015;1;1025054
2015;1;1025055
2015;1;1025057
2015;1;1025059
2015;1;1025063
2015;1;1025072
2015;1;1025074
2015;1;1025075
2015;1;1025078
2015;1;1025088
2015;1;1025097
2015;1;1025106
2015;1;1025111
2015;1;1025113
2015;1;1025118
2015;1;1025123
2015;1;1025124
2015;1;1025134
2015;1;1025136
2015;1;1025138
2015;1;1025141
2015;1;1025149
2015;1;1025150
2015;1;1025160
2015;1;1025165
2015;1;1025175
2015;1;1025184
2015;1;1025185
2015;1;1025196
2015;1;1025197
2015;1;1025199
2015;1;1025203
2015;1;1025216
2015;1;1025222
2015;1;1025225
2015;1;1025226
2015;1;1025234
2015;1;1025238
2015;1;1025239
2015;1;1025246
2015;1;1025249
2015;1;1025256
2015;1;1025269
2015;1;1025289
2015;1;1025296
2015;1;1025298
2015;1;1025308
2015;1;1025309
2015;1;1025315
2015;1;1025317
2015;1;1025320
2015;1;1025328
2015;1;1025331
2015;1;1025334
2015;1;1025341
2015;1;1025343
2015;1;1025348
2015;1;1025354
2015;1;1025357
2015;1;1025358
2015;1;1025363
2015;1;1025364
2015;1;1025367
2015;1;1025375
2015;1;1025380
2015;1;1025391
2015;1;1025396
2015;1;1025397
2015;1;1025414
2015;1;1025416
2015;1;1025420
2015;1;1025421
2015;1;1025424
2015;1;1025425
2015;1;1025430
2015;1;1025441
2015;1;1025446
2015;1;1025448
2015;1;1025451
2015;1;1025459
2015;1;1025467
2015;1;1025476
2015;1;1025484
2015;1;1025485
2015;1;1025490
2015;1;1025491
2015;1;1025492
2015;1;1025494
2015;1;1025496
2015;1;1025500
2015;1;1025502
2015;1;1025504
2015;1;1025520
2015;1;1025521
2015;1;1025525
2015;1;1025526
2015;1;1025534
2015;1;1025537
2015;1;1025542
2015;1;1025550
2015;1;1025553
2015;1;1025571
2015;1;1025575
2015;1;1025578
2015;1;1025579
2015;1;1025582
2015;1;1025588
2015;1;1025593
2015;1;1025599
2015;1;1025607
2015;1;1025608
2015;1;1025612
2015;1;1025613
2015;1;1025616
2015;1;1025629
2015;1;1025631
2015;1;1025636
2015;1;1025638
2015;1;1025642
2015;1;1025645
2015;1;1025652
2015;1;1025662
2015;1;1025663
2015;1;1025669
2015;1;1025671
2015;1;1025675
2015;1;1025676
2015;1;1025677
2015;1;1025681
2015;1;1025682
2015;1;1025684
2015;1;1025685
2015;1;1025688
2015;1;1025689
2015;1;1025692
2015;1;1025699
2015;1;1025704
2015;1;1025708
2015;1;1025714
2015;1;1025732
2015;1;1025742
2015;1;1025743
2015;1;1025745
2015;1;1025764
2015;1;1025771
2015;1;1025776
2015;1;1025783
2015;1;1025787
2015;1;1025791
2015;1;1025794
2015;1;1025798
2015;1;1025811
2015;1;1025815
2015;1;1025824
2015;1;1025833
2015;1;1025840
2015;1;1025845
2015;1;1025853
2015;1;1025856
2015;1;1025859
2015;1;1025861
2015;1;1025867
2015;1;1025874
2015;1;1025875
2015;1;1025877
2015;1;1025878
2015;1;1025884
2015;1;1025888
2015;1;1025891
2015;1;1025892
2015;1;1025897
2015;1;1025904
2015;1;1025918
2015;1;1025923
2015;1;1025926
2015;1;1025927
2015;1;1025938
2015;1;1025939
2015;1;1025940
2015;1;1025942
2015;1;1025948
2015;1;1025950
2015;1;1025953
2015;1;1025956
2015;1;1025957
2015;1;1025959
2015;1;1025965
2015;1;1025972
2015;1;1025975
2015;1;1025976
2015;1;1025985
2015;1;1025986
2015;1;1025993
2015;1;1025994
2015;1;1026001
2015;1;1026002
2015;1;1026009
2015;1;1026013
2015;1;1026019
2015;1;1026029
2015;1;1026031
2015;1;1026033
2015;1;1026035
2015;1;1026037
2015;1;1026039
2015;1;1026058
2015;1;1026066
2015;1;1026076
2015;1;1026080
2015;1;1026081
2015;1;1026082
2015;1;1026093
2015;1;1026104
2015;1;1026108
2015;1;1026110
2015;1;1026112
2015;1;1026115
2015;1;1026116
2015;1;1026118
2015;1;1026121
2015;1;1026122
2015;1;1026135
2015;1;1026137
2015;1;1026146
2015;1;1026154
2015;1;1026161
2015;1;1026162
2015;1;1026168
2015;1;1026189
2015;1;1026195
2015;1;1026206
2015;1;1026215
2015;1;1026231
2015;1;1026232
2015;1;1026233
2015;1;1026242
2015;1;1026243
2015;1;1026249
2015;1;1026261
2015;1;1026263
2015;1;1026265
2015;1;1026266
2015;1;1026267
2015;1;1026274
2015;1;1026275
2015;1;1026287
2015;1;1026292
2015;1;1026295
2015;1;1026301
2015;1;1026303
2015;1;1026306
2015;1;1026308
2015;1;1026315
2015;1;1026324
2015;1;1026329
2015;1;1026330
2015;1;1026337
2015;1;1026338
2015;1;1026340
2015;1;1026349
2015;1;1026360
2015;1;1026361
2015;1;1026367
2015;1;1026368
2015;1;1026370
2015;1;1026372
2015;1;1026376
2015;1;1026383
2015;1;1026390
2015;1;1026402
2015;1;1026406
2015;1;1026414
2015;1;1026417
2015;1;1026419
2015;1;1026420
2015;1;1026426
2015;1;1026427
2015;1;1026428
2015;1;1026432
2015;1;1026433
2015;1;1026445
2015;1;1026451
2015;1;1026457
2015;1;1026472
2015;1;1026500
2015;1;1026503
2015;1;1026517
2015;1;1026526
2015;1;1026532
2015;1;1026540
2015;1;1026543
2015;1;1026561
2015;1;1026566
2015;1;1026572
2015;1;1026577
2015;1;1026578
2015;1;1026586
2015;1;1026594
2015;1;1026600
2015;1;1026602
2015;1;1026605
2015;1;1026609
2015;1;1026624
2015;1;1026639
2015;1;1026642
2015;1;1026649
2015;1;1026658
2015;1;1026659
2015;1;1026667
2015;1;1026670
2015;1;1026678
2015;1;1026681
