OBJECTID,DEP,DEPB,CYCCARTE,TFIFN,FAO2,NUM_DEP,ZPOPCODE,CODE_ONF,FREQUENCY,SUM_Shape_Area
1949,08,08,3,HA,1,08,1,,2,61595433.333662450000000
1950,08,08,3,HA,1,08,1,1O,1,36775323.152211376000000
1951,08,08,3,HA,1,08,1,2O,1,82225068.080110312000000
1952,08,08,3,HA,1,08,2,,1,31273783.329402778000000
1953,08,08,3,HA,1,08,2,1O,1,1890867.468928307800000
1954,08,08,3,HA,1,08,2,2O,1,9569214.119332274400000
1955,08,08,3,HA,1,51,1,1O,1,0.061411480486434
1956,08,08,3,HA,1,51,1,2O,1,2.704283558065299
1957,08,08,3,HA,1,51,2,,1,10.496875054416435
1958,08,08,3,HA,1,51,2,2O,1,1.316497369567514
1959,08,08,3,HA,1,55,1,,1,4.181073055011161
1960,08,08,3,HA,1,55,1,1O,1,0.571584814325327
1961,08,08,3,HA,1,55,1,2O,1,1.136288679564970
1962,08,08,3,HAC,1,08,1,,1,66632.703810536710000
1963,08,08,3,HAC,1,08,1,1O,1,51693.531978647727000
1964,08,08,3,HAC,1,08,1,2O,1,497011.715073399420000
1965,08,08,3,HAC,1,08,2,,1,134053.768030942650000
1966,08,08,3,HAC,1,08,2,2O,1,49872.557513295484000
1967,08,08,3,HF,1,02,1,,1,13.893524760792911
1968,08,08,3,HF,1,02,1,2O,1,0.308514764354186
1969,08,08,3,HF,1,02,2,,1,2.150777675123178
1970,08,08,3,HF,1,02,2,2O,1,5.689118380739820
1971,08,08,3,HF,1,08,1,,2,185489207.118638630000000
1972,08,08,3,HF,1,08,1,1O,1,49564402.382193111000000
1973,08,08,3,HF,1,08,1,2O,1,116902526.845701320000000
1974,08,08,3,HF,1,08,2,,1,87201661.230523840000000
1975,08,08,3,HF,1,08,2,1O,1,3360964.449974596500000
1976,08,08,3,HF,1,08,2,2O,1,19562584.703530598000000
1977,08,08,3,HF,1,51,1,1O,1,0.547035463416943
1978,08,08,3,HF,1,51,2,,1,5.314821325640384
1979,08,08,3,HF,1,51,2,1O,1,1.328791479576493
1980,08,08,3,HF,1,51,2,2O,1,2.523943581722250
1981,08,08,3,HF,1,55,1,,1,53.410409350810184
1982,08,08,3,HF,1,55,1,1O,1,1.932650205220368
1983,08,08,3,HF,1,55,1,2O,1,16.721995960285131
1984,08,08,3,HF,1,55,2,,1,0.262755367993940
1985,08,08,3,HF,1,55,2,2O,1,4.099818157659286
1986,08,08,3,HFC,1,08,1,,1,923806.851761837960000
1987,08,08,3,HFC,1,08,1,1O,1,233535.124094237020000
1988,08,08,3,HFC,1,08,1,2O,1,632177.284408946290000
1989,08,08,3,HFC,1,08,2,,1,110662.986898869770000
1990,08,08,3,HFC,1,08,2,1O,1,736.921875000000000
1991,08,08,3,HFC,1,08,2,2O,1,307044.534419106670000
1992,08,08,3,HFC,1,55,1,,1,12.799075415969156
1993,08,08,3,HH,1,08,1,,1,5408219.709958935200000
1994,08,08,3,HH,1,08,1,1O,1,6116655.411650497500000
1995,08,08,3,HH,1,08,1,2O,1,6996277.098135175200000
1996,08,08,3,HH,1,08,2,,1,921967.806426348860000
1997,08,08,3,HH,1,08,2,1O,1,1149981.025455725400000
1998,08,08,3,HH,1,08,2,2O,1,824315.363381092550000
1999,08,08,3,HH,1,55,1,,1,3.918464977468516
2000,08,08,3,HH,1,55,1,2O,1,2.405352829776322
2001,08,08,3,HHC,1,08,1,,1,58412.687500000000000
2002,08,08,3,L,1,08,1,,1,11608673.168323636000000
2003,08,08,3,L,1,08,1,1O,1,3262748.959731242200000
2004,08,08,3,L,1,08,1,2O,1,16741224.534143716000000
2005,08,08,3,L,1,08,2,,1,2017381.729526195900000
2006,08,08,3,L,1,08,2,1O,1,68346.834901252165000
2007,08,08,3,L,1,08,2,2O,1,20553.271000933091000
2008,08,08,3,L,1,55,1,,1,0.029488681974328
2009,08,08,3,L,1,55,1,2O,1,0.011064168287686
2010,08,08,3,P5,5,02,2,,1,1.060463498005485
2011,08,08,3,P5,5,08,2,,1,29172106.553788818000000
2012,08,08,3,P5,5,08,2,1O,1,203327.373320303920000
2013,08,08,3,P5,5,08,2,2O,1,1105343.293462086700000
2014,08,08,3,P5,5,08,2,2S,1,99683.328425226980000
2015,08,08,3,P5,5,51,2,,1,0.202185760088241
2016,08,08,3,P5,5,55,2,2O,1,0.362044001102954
2017,08,08,3,Q,1,08,1,,2,19510422.626597352000000
2018,08,08,3,Q,1,08,1,1O,1,8234140.570862805500000
2019,08,08,3,Q,1,08,1,2O,1,27808841.217823651000000
2020,08,08,3,Q,1,08,2,,1,4065187.707958356500000
2021,08,08,3,Q,1,08,2,1O,1,21870.346321050416000
2022,08,08,3,Q,1,08,2,2O,1,341047.962444736910000
2023,08,08,3,Q,1,51,2,,1,7.756022906889729
2024,08,08,3,Q,1,55,1,,1,0.767472003335191
2025,08,08,3,SF,1,02,1,,1,0.624498324099802
2026,08,08,3,SF,1,02,2,,1,0.437181675723633
2027,08,08,3,SF,1,08,1,,1,27256319.145782486000000
2028,08,08,3,SF,1,08,1,1O,1,96087.040351317424000
2029,08,08,3,SF,1,08,1,2O,1,1154753.454341975700000
2030,08,08,3,SF,1,08,2,,1,7631147.918023657100000
2031,08,08,3,SF,1,08,2,1O,1,41238.495365098344000
2032,08,08,3,SF,1,08,2,2O,1,349238.514896937470000
2033,08,08,3,SF,1,55,1,,1,3.069895414084400
2034,08,08,3,SF,1,55,1,2O,1,0.139082116696961
2035,08,08,3,SR,1,08,1,,2,7182220.293509772000000
2036,08,08,3,SR,1,08,1,1O,1,118194.239956096280000
2037,08,08,3,SR,1,08,1,2O,1,714175.478743318000000
2038,08,08,3,SR,1,08,2,,1,623060.764669382600000
2039,08,08,3,SR,1,08,2,2O,1,108434.235886637910000
2040,08,08,3,TF,1,02,1,,1,1.384724556165463
2041,08,08,3,TF,1,02,2,,1,46.233902602532496
2042,08,08,3,TF,1,08,1,,1,22001858.395096373000000
2043,08,08,3,TF,1,08,1,1O,1,606816.248565507120000
2044,08,08,3,TF,1,08,1,2O,1,2566957.119431403500000
2045,08,08,3,TF,1,08,2,,2,15991068.401185183000000
2046,08,08,3,TF,1,08,2,2O,1,271690.651684580720000
2047,08,08,3,TF,1,51,1,,1,0.760089991304540
2048,08,08,3,W,3,08,1,,1,4995418.171062754500000
2049,08,08,3,W,3,08,1,1O,1,371494.943739019220000
2050,08,08,3,W,3,08,1,2O,1,1477031.842614746900000
2051,08,08,3,W,3,08,2,,1,1033899.598354624000000
2052,08,08,3,W,3,08,2,2O,1,112102.724747843200000
2053,09,09,3,00,0,09,1,,2,1359116816.907894400000000
2054,09,09,3,00,0,09,1,1O,1,63951335.505638592000000
2055,09,09,3,00,0,09,1,2M,1,646080.103426353420000
2056,09,09,3,00,0,09,1,2O,1,1221686.775713726900000
2057,09,09,3,00,0,09,1,2S,1,41638.272565566236000
2058,09,09,3,00,0,09,2,,1,196101853.077649830000000
2059,09,09,3,00,0,09,2,1O,1,9352.411483366348000
2060,09,09,3,00,0,09,2,2M,1,28568.563373354773000
2061,09,09,3,00,0,09,2,2O,1,74643.533865711754000
2062,09,09,3,00,0,11,1,,1,96.181813166714647
2063,09,09,3,00,0,11,2,,1,20.150715404557573
2064,09,09,3,00,0,31,1,,1,253.890348358413720
2065,09,09,3,00,0,31,1,2O,1,0.666773298952479
2066,09,09,3,00,0,31,2,,1,17.041888695019562
2067,09,09,3,00,0,66,1,,1,45.645222979872855
2068,09,09,3,00,0,66,1,1O,1,10.943780064529545
2069,09,09,3,10,1,09,1,,1,447072.616740815810000
2070,09,09,3,44,4,09,1,,1,58449217.280736722000000
2071,09,09,3,44,4,09,1,1O,1,198128.740295963070000
2072,09,09,3,44,4,09,1,2O,1,929794.855772540320000
2073,09,09,3,44,4,09,2,,1,5130276.735158318700000
2074,09,09,3,44,4,09,2,1O,1,5882.020339206998000
2075,09,09,3,44,4,09,2,2O,1,133095.822823476950000
2076,09,09,3,44,4,11,1,,1,4.372099495475088
2077,09,09,3,45,4,09,1,,2,99802947.457863092000000
2078,09,09,3,45,4,09,1,1O,1,19519317.725857966000000
2079,09,09,3,45,4,09,1,2O,1,8196343.592473895300000
2080,09,09,3,45,4,09,2,,1,408357.160156250000000
2081,09,09,3,45,4,11,1,,1,9.521852951113129
2082,09,09,3,45,4,11,1,1O,1,3.140218046644431
2083,09,09,3,45,4,66,1,,1,13.600730239736908
2084,09,09,3,45,4,66,1,1O,1,7.406159614652518
2085,09,09,3,46,4,09,1,,1,18375764.408695284000000
2086,09,09,3,46,4,09,1,1O,1,253292.105596372160000
2087,09,09,3,46,4,09,1,2O,1,173505.023501235320000
2088,09,09,3,46,4,09,2,,1,1205405.504118607800000
2089,09,09,3,48,4,09,1,,2,338682636.592928890000000
2090,09,09,3,48,4,09,1,1O,1,274209462.675255060000000
2091,09,09,3,48,4,09,1,2O,1,10659734.387472130000000
2092,09,09,3,48,4,09,2,,1,131854.511022578870000
2093,09,09,3,48,4,09,2,1O,1,277677.553332795510000
2094,09,09,3,48,4,11,1,,1,16.370788982462379
2095,09,09,3,48,4,11,1,1O,1,2.591315743004236
2096,09,09,3,48,4,31,1,,1,8.979244333199075
2097,09,09,3,48,4,31,1,1O,1,14.000665541148120
2098,09,09,3,48,4,31,1,2O,1,0.042143142870783
2099,09,09,3,48,4,66,1,,1,58.505776926311597
2100,09,09,3,48,4,66,1,1O,1,45.589779554173866
2101,09,09,3,64,4,09,1,,1,67054728.238848202000000
2102,09,09,3,64,4,09,1,1O,1,816088.287103409650000
2103,09,09,3,64,4,09,1,2O,1,51706.856321934640000
2104,09,09,3,64,4,09,1,2S,1,16.741929700229409
2105,09,09,3,64,4,09,2,,1,2749646.360163868900000
2106,09,09,3,64,4,11,1,,1,1.305656923912006
2107,09,09,3,64,4,31,1,,1,10.671954449443643
2108,09,09,3,65,4,09,1,,1,26687237.493059907000000
2109,09,09,3,65,4,09,1,1O,1,5315782.166455217600000
2110,09,09,3,65,4,09,1,2O,1,653531.377416898030000
2111,09,09,3,65,4,09,2,,1,460070.019897801510000
2112,09,09,3,65,4,09,2,1O,1,185.598332025600510
2113,09,09,3,65,4,11,1,,1,0.905780120311818
2114,09,09,3,65,4,11,1,2O,1,0.389065862000918
2115,09,09,3,65,4,66,1,2O,1,2.419462108821320
2116,09,09,3,68,4,09,1,,2,73775627.735479906000000
2117,09,09,3,68,4,09,1,1O,1,54626667.406337023000000
2118,09,09,3,68,4,09,1,2O,1,2981461.893765174800000
2119,09,09,3,68,4,11,1,,1,4.954237626039599
2120,09,09,3,68,4,31,1,,1,1.972305491890447
2121,09,09,3,68,4,31,1,1O,1,3.925214256061218
2122,09,09,3,68,4,66,1,,1,0.506862164462020
2123,09,09,3,68,4,66,1,1O,1,9.217492191920627
2124,09,09,3,AA,1,09,1,,1,16264772.006696790000000
2125,09,09,3,AA,1,09,1,1O,1,404977.373755783080000
2126,09,09,3,AA,1,09,1,2O,1,3596826.037571198800000
2127,09,09,3,AA,1,09,2,,1,40807.914812512696000
2128,09,09,3,AA,1,11,1,,1,2.890739245599749
2129,09,09,3,AA,1,11,1,2O,1,0.129646243434589
2130,09,09,3,AA,1,31,1,,1,1.016779709280936
2131,09,09,3,AA,1,31,1,2O,1,0.601005811749928
2132,09,09,3,AF,1,09,1,,1,64835598.897850193000000
2133,09,09,3,AF,1,09,1,1O,1,3551471.633789206900000
2134,09,09,3,AF,1,09,1,2O,1,7215545.851191850400000
2135,09,09,3,AF,1,09,2,,1,1077065.013987798000000
2136,09,09,3,AF,1,09,2,1O,1,13820.093074136836000
2137,09,09,3,AF,1,11,1,,1,0.268041265311297
2138,09,09,3,AF,1,11,1,2O,1,0.358843080672100
2139,09,09,3,AF,1,31,1,,1,0.053593288390578
2140,09,09,3,AHJ,1,09,1,,1,145189.922031846860000
2141,09,09,3,AHJ,1,09,1,2O,1,701033.693433835520000
2142,09,09,3,AHM,1,09,1,,1,72910647.217731297000000
2143,09,09,3,AHM,1,09,1,1O,1,125258270.482260350000000
2144,09,09,3,AHM,1,09,1,2O,1,87325033.519305989000000
2145,09,09,3,AHM,1,09,2,,1,12837.977285086678000
2146,09,09,3,AHM,1,09,2,1O,1,175747.646334461340000
2147,09,09,3,AHM,1,11,1,,1,0.169153790728675
2148,09,09,3,AHM,1,31,1,,1,2.225884370914108
2149,09,09,3,AHM,1,31,1,1O,1,8.304728578310771
2150,09,09,3,AHM,1,31,1,2O,1,1.793467141236330
2151,09,09,3,AHM,1,66,1,,1,6.720398593963182
2152,09,09,3,AHM,1,66,1,2O,1,2.662396247616812
2153,09,09,3,AHV,1,09,1,,1,641329.123966852900000
2154,09,09,3,AHV,1,09,1,1O,1,10807547.817196945000000
2155,09,09,3,AHV,1,09,1,2O,1,2724286.030044900300000
2156,09,09,3,AHV,1,31,1,,1,0.004859984155267
2157,09,09,3,AHV,1,31,1,1O,1,1.729463793613998
2158,09,09,3,CP,1,09,1,,1,7074374.027781931700000
2159,09,09,3,CP,1,09,1,1O,1,5736708.135266906600000
2160,09,09,3,CP,1,09,1,2O,1,519268.453801228610000
2161,09,09,3,CP,1,09,2,,1,446247.470844191270000
2162,09,09,3,CP,1,09,2,1O,1,26992.396206627080000
2163,09,09,3,CP,1,09,2,2O,1,29956.599407529560000
2164,09,09,3,CP,1,11,1,,1,0.231124957557768
2165,09,09,3,CP,1,11,2,,1,4.154630547033285
2166,09,09,3,CP,1,66,1,2O,1,2.120912499221276
2167,09,09,3,CRJ,1,09,1,1O,1,80842.518931305967000
2168,09,09,3,CRM,1,09,1,,1,2581020.860128719800000
2169,09,09,3,CRM,1,09,1,1O,1,9288918.674086919100000
2170,09,09,3,CRM,1,09,1,2O,1,498835.928953571590000
2171,09,09,3,CRM,1,11,1,,1,5.742687877245693
2172,09,09,3,CRM,1,11,1,1O,1,1.767319584030247
2173,09,09,3,CRM,1,11,1,2O,1,0.225673680301069
2174,09,09,3,CRM,1,66,1,,1,3.837105809003333
2175,09,09,3,CRM,1,66,1,1O,1,1.169777188178760
2176,09,09,3,CRM,1,66,1,2O,1,2.390836088944496
2177,09,09,3,CRV,1,09,1,,1,233157.954168886560000
2178,09,09,3,CRV,1,09,1,1O,1,820184.022181625590000
2179,09,09,3,CRV,1,09,1,2O,1,24353.769455754162000
2180,09,09,3,CT,1,09,1,,1,3564597.158076322200000
2181,09,09,3,CT,1,09,1,1O,1,12006333.099504076000000
2182,09,09,3,CT,1,09,1,2O,1,1252774.984966582600000
2183,09,09,3,CT,1,11,1,,1,1.919644850994956
2184,09,09,3,CT,1,11,1,1O,1,2.937628620286719
2185,09,09,3,CT,1,66,1,1O,1,5.130878010213564
2186,09,09,3,CT,1,66,1,2O,1,18.100522350058348
2187,09,09,3,CT9,1,09,1,1O,1,311318.722656250000000
2188,09,09,3,CU9,1,09,1,,1,154318.936089087040000
2189,09,09,3,CU9,1,09,1,2O,1,37109.957651037679000
2190,09,09,3,CUJ,1,09,1,,1,17839.956902187645000
2191,09,09,3,CUJ,1,09,1,2O,1,292725.162172916000000
2192,09,09,3,CUM,1,09,1,,2,28121278.089259900000000
2193,09,09,3,CUM,1,09,1,1O,1,35343207.597066589000000
2194,09,09,3,CUM,1,09,1,2O,1,21773158.477301527000000
2195,09,09,3,CUM,1,09,1,2S,1,12263.608376111642000
2196,09,09,3,CUM,1,09,2,,1,94451.002532024868000
2197,09,09,3,CUM,1,11,1,,1,45.284556678662412
2198,09,09,3,CUM,1,11,1,1O,1,34.506990744555516
2199,09,09,3,CUM,1,11,1,2O,1,5.412392761738555
2200,09,09,3,CUM,1,66,1,1O,1,4.662776372320963
2201,09,09,3,CUM,1,66,1,2O,1,4.500512815988667
2202,09,09,3,CUV,1,09,1,,1,57548.719553477888000
2203,09,09,3,CUV,1,09,1,1O,1,8886058.506244525300000
2204,09,09,3,CUV,1,09,1,2O,1,2269141.873826263500000
2205,09,09,3,EP,1,09,1,,1,8659113.004058642300000
2206,09,09,3,EP,1,09,1,1O,1,1286060.305522167100000
2207,09,09,3,EP,1,09,1,2O,1,10086166.881263632000000
2208,09,09,3,EP,1,09,1,2S,1,133948.805538608550000
2209,09,09,3,EP,1,09,2,,1,1654828.208101733100000
2210,09,09,3,EP,1,09,2,2O,1,313329.585740618760000
2211,09,09,3,EP,1,11,1,,1,0.218710150611267
2212,09,09,3,EP,1,31,1,,1,2.184963797247660
2213,09,09,3,ER,1,09,1,,1,58225035.718957268000000
2214,09,09,3,ER,1,09,1,1O,1,9961531.066805018100000
2215,09,09,3,ER,1,09,1,2O,1,25249744.345135905000000
2216,09,09,3,ER,1,09,1,2S,1,15035.952850820835000
2217,09,09,3,ER,1,09,2,,1,2768167.609123277500000
2218,09,09,3,ER,1,09,2,1O,1,36617.385121280400000
2219,09,09,3,ER,1,09,2,2O,1,334544.867233674920000
2220,09,09,3,ER,1,11,1,,1,29.824849966936146
2221,09,09,3,ER,1,31,1,,1,3.833194921545206
2222,09,09,3,EU,1,09,1,,1,1152944.051949582800000
2223,09,09,3,EU,1,09,1,1O,1,148408.432803575470000
2224,09,09,3,EU,1,09,1,2O,1,2970621.585719576100000
2225,09,09,3,FU9,1,09,1,,1,1180501.505404623700000
2226,09,09,3,FU9,1,09,1,2O,1,1106698.971472750200000
2227,09,09,3,FU9,1,11,1,,1,0.713741092174014
2228,09,09,3,FU9,1,11,1,2O,1,1.823490184752566
2229,09,09,3,FUJ,1,09,1,,1,227725.358753586650000
2230,09,09,3,FUM,1,09,1,,1,22799110.358830087000000
2231,09,09,3,FUM,1,09,1,1O,1,15140291.790904140000000
2232,09,09,3,FUM,1,09,1,2O,1,25822625.787524983000000
2233,09,09,3,FUM,1,11,1,,1,10.567648815758854
2234,09,09,3,FUV,1,09,1,1O,1,978600.563399949110000
2235,09,09,3,HF,1,09,1,,1,350161284.068214000000000
2236,09,09,3,HF,1,09,1,1O,1,16996473.482703734000000
2237,09,09,3,HF,1,09,1,2O,1,26935808.357533202000000
2238,09,09,3,HF,1,09,2,,1,21641286.228294518000000
2239,09,09,3,HF,1,09,2,1O,1,691746.485768655780000
2240,09,09,3,HF,1,09,2,2O,1,877616.660179648780000
2241,09,09,3,HF,1,11,1,,1,1.572104252482084
2242,09,09,3,HF,1,31,1,,1,25.786963203179862
2243,09,09,3,HF,1,31,1,1O,1,0.603323605856827
2244,09,09,3,HF,1,31,1,2O,1,0.619841682613720
2245,09,09,3,MR1,1,09,1,,1,17434331.093809091000000
2246,09,09,3,MR1,1,09,1,1O,1,1102039.730438639400000
2247,09,09,3,MR1,1,09,1,2O,1,1125520.986878414400000
2248,09,09,3,MR1,1,09,2,,1,1610224.605611666600000
2249,09,09,3,MR1,1,09,2,2O,1,68928.993050197227000
2250,09,09,3,MR1,1,11,1,,1,3.013202306678522
2251,09,09,3,MR1,1,11,2,,1,4.426777246832092
2252,09,09,3,MR2,1,09,1,,1,11833141.673400898000000
2253,09,09,3,MR2,1,09,1,1O,1,7727324.205636802100000
2254,09,09,3,MR2,1,09,1,2O,1,1190899.309316746200000
2255,09,09,3,MR2,1,09,2,,1,1427728.365068865500000
2256,09,09,3,MR2,1,11,1,,1,1.650256218012821
2257,09,09,3,MR2,1,11,1,1O,1,0.035071853835291
2258,09,09,3,MR2,1,11,2,,1,8.050316773227703
2259,09,09,3,MR2,1,31,1,,1,3.384043262767931
2260,09,09,3,MR2,1,66,1,,1,3.105550581483715
2261,09,09,3,MR2,1,66,1,2O,1,8.276054644681326
2262,09,09,3,P5,5,09,2,,1,3383445.080052613700000
2263,09,09,3,P5,5,09,2,2O,1,92902.120263453733000
2264,09,09,3,P5,5,11,2,,1,5.887953968804965
2265,09,09,3,P5,5,31,2,,1,2.068485120667829
2266,09,09,3,PP1,1,09,1,,1,5225005.574850573200000
2267,09,09,3,PP1,1,09,1,2O,1,335625.578122362840000
2268,09,09,3,PP1,1,09,2,,1,17018.261718750000000
2269,09,09,3,PP2,1,09,1,,1,719067.565925249830000
2270,09,09,3,PP2,1,09,1,1O,1,36547.430811226273000
2271,09,09,3,PP2,1,09,1,2O,1,797845.019980754940000
2272,09,09,3,PP2,1,09,2,,1,6251.816406250000000
2273,09,09,3,PR1,1,09,1,,1,10022548.493312800000000
2274,09,09,3,PR1,1,09,1,1O,1,1887481.028960098500000
2275,09,09,3,PR1,1,09,1,2O,1,6031232.001631073700000
2276,09,09,3,PR1,1,09,2,,1,2790471.705797716000000
2277,09,09,3,PR1,1,09,2,2O,1,176419.114349095560000
2278,09,09,3,PR1,1,11,1,,1,0.112428072197989
2279,09,09,3,PR2,1,09,1,,1,3114015.342080941400000
2280,09,09,3,PR2,1,09,1,1O,1,404392.418849046280000
2281,09,09,3,PR2,1,09,1,2O,1,425942.010529464050000
2282,09,09,3,PU1,1,09,1,,1,1073797.550406067400000
2283,09,09,3,PU1,1,09,1,1O,1,291913.188059113450000
2284,09,09,3,PU1,1,09,1,2O,1,3526124.493887492500000
2285,09,09,3,PU2,1,09,1,,1,218038.881747970880000
2286,09,09,3,PU2,1,09,1,1O,1,679146.230769495130000
2287,09,09,3,PU2,1,09,1,2O,1,4141348.141241371600000
2288,09,09,3,QA,1,09,1,,1,161091814.176182000000000
2289,09,09,3,QA,1,09,1,1O,1,5242685.627550923300000
2290,09,09,3,QA,1,09,1,2O,1,16096652.573554767000000
2291,09,09,3,QA,1,09,2,,1,20126322.145650133000000
2292,09,09,3,QA,1,09,2,1O,1,164465.039576581850000
2293,09,09,3,QA,1,09,2,2O,1,535288.150919652780000
2294,09,09,3,QA,1,11,1,,1,2.961997534531549
2295,09,09,3,QA,1,11,2,,1,1.015368416779950
2296,09,09,3,QA,1,31,1,,1,23.046325130812097
2297,09,09,3,QA,1,31,1,1O,1,1.868175716937000
2298,09,09,3,QA,1,31,2,,1,6.415028507282433
2299,09,09,3,QA9,1,09,1,,1,150882.144650618720000
2300,09,09,3,QA9,1,09,1,2O,1,818910.111050298090000
2301,09,09,3,QA9,1,11,1,,1,1.043716015321838
2302,09,09,3,QE,1,09,1,,1,14680021.144470522000000
2303,09,09,3,QE,1,09,1,1O,1,3002.294825664647300
2304,09,09,3,QE,1,09,1,2O,1,318805.090490644510000
2305,09,09,3,QE,1,09,2,,1,2217448.943709466100000
2306,09,09,3,QE,1,09,2,2O,1,7616.299630592314300
2307,09,09,3,QE,1,11,1,,1,1.525216412077466
2308,09,09,3,QF,1,09,1,,2,184684900.962240370000000
2309,09,09,3,QF,1,09,1,1O,1,17790467.266517393000000
2310,09,09,3,QF,1,09,1,2O,1,21152568.820078909000000
2311,09,09,3,QF,1,09,2,,1,14409104.186185487000000
2312,09,09,3,QF,1,09,2,1O,1,640693.042106064730000
2313,09,09,3,QF,1,09,2,2O,1,539068.033039020960000
2314,09,09,3,QF,1,11,1,,1,16.449120701674836
2315,09,09,3,QF,1,31,1,,1,9.621797205723707
2316,09,09,3,QF,1,31,2,,1,2.902385270721795
2317,09,09,3,QF9,1,09,1,,1,1667169.544529536300000
2318,09,09,3,QF9,1,09,1,1O,1,1709937.808467653300000
2319,09,09,3,QF9,1,09,1,2O,1,1415505.466307883800000
2320,09,09,3,QF9,1,11,1,,1,0.458609546476737
2321,09,09,3,QH,1,09,1,,1,64003375.012145936000000
2322,09,09,3,QH,1,09,1,1O,1,36504074.290958680000000
2323,09,09,3,QH,1,09,1,2O,1,54678392.379419625000000
2324,09,09,3,QH,1,09,2,,1,517795.414849370080000
2325,09,09,3,QH,1,09,2,1O,1,139654.450191093110000
2326,09,09,3,QH,1,09,2,2O,1,377.786405886895240
2327,09,09,3,QH9,1,09,1,,1,833310.469012345190000
2328,09,09,3,QH9,1,09,1,1O,1,2637171.562428412000000
2329,09,09,3,QH9,1,09,1,2O,1,807698.877873061110000
2330,09,09,3,QJ,1,09,1,,1,32778744.953529432000000
2331,09,09,3,QJ,1,09,1,1O,1,21072.487137947217000
2332,09,09,3,QJ,1,09,1,2O,1,201340.093660442940000
2333,09,09,3,QJ,1,09,2,,1,4469374.548870015900000
2334,09,09,3,QJ,1,09,2,2O,1,80224.133253363907000
2335,09,09,3,SF,1,09,1,,2,120650955.291314300000000
2336,09,09,3,SF,1,09,1,1O,1,1102819.628297710600000
2337,09,09,3,SF,1,09,1,2O,1,524487.288691442110000
2338,09,09,3,SF,1,09,1,2S,1,14105.329202500867000
2339,09,09,3,SF,1,09,2,,2,16628917.028328011000000
2340,09,09,3,SF,1,09,2,2O,1,4304.542927485528700
2341,09,09,3,SF,1,11,1,,1,28.493812056135731
2342,09,09,3,SF,1,11,2,,1,4.406252963016986
2343,09,09,3,SF,1,31,1,,1,26.915733722541312
2344,09,09,3,SF,1,31,2,,1,0.516430946657983
2345,09,09,3,SF9,1,09,1,,1,1107684.928813123600000
2346,09,09,3,SF9,1,09,1,2O,1,1223.376668542932700
2347,09,09,3,SF9,1,09,2,,1,519605.998968633360000
2348,09,09,3,WF,3,09,1,,1,99624670.817343473000000
2349,09,09,3,WF,3,09,1,1O,1,20509447.085089665000000
2350,09,09,3,WF,3,09,1,2O,1,7167740.839278366400000
2351,09,09,3,WF,3,09,2,,1,7117775.449285084400000
2352,09,09,3,WF,3,09,2,2O,1,492684.858175541570000
2353,09,09,3,WF,3,11,1,,1,3.611371818519932
2354,09,09,3,WF,3,31,1,,1,0.954384904050417
2355,09,09,3,WF,3,31,2,,1,0.736333017672304
2356,09,09,3,WF9,3,09,1,,1,14403203.905600168000000
2357,09,09,3,WF9,3,09,1,1O,1,8612866.213310428000000
2358,09,09,3,WF9,3,09,1,2O,1,4423662.082572971500000
2359,09,09,3,WF9,3,09,2,,1,1164207.105208576400000
2360,09,09,3,WF9,3,09,2,2O,1,38192.855597648682000
2361,09,09,3,WF9,3,11,1,,1,3.232759490580753
2362,09,09,3,WF9,3,11,1,1O,1,0.520604360806487
2363,09,09,3,WR,3,09,1,,2,7048839.780847076300000
2364,09,09,3,WR,3,09,1,1O,1,11738074.238344099000000
2365,09,09,3,WR,3,09,1,2O,1,477730.715458645890000
2366,09,09,3,WR,3,09,1,2S,1,44830.598680104413000
2367,09,09,3,WR,3,11,1,,1,2.541882010826341
2368,09,09,3,WR,3,31,1,,1,0.092388922329526
2369,09,09,3,WR,3,66,1,,1,7.265197164162988
2370,09,09,3,WR,3,66,1,1O,1,1.175817376653262
2371,09,09,3,WR9,3,09,1,,1,8721064.794446244800000
2372,09,09,3,WR9,3,09,1,1O,1,7938259.113123776400000
2373,09,09,3,WR9,3,09,1,2O,1,141317.576933541770000
2374,10,10,3,00,0,10,1,,1,3114220148.036929100000000
2375,10,10,3,00,0,10,1,1O,1,1266680.417446934900000
2376,10,10,3,00,0,10,1,2M,1,35209350.762180865000000
2377,10,10,3,00,0,10,1,2O,1,7141222.002761312800000
2378,10,10,3,00,0,10,2,,1,1448685327.487379300000000
2379,10,10,3,00,0,10,2,1O,1,283492.676137404460000
2380,10,10,3,00,0,10,2,2M,1,4598991.463923802600000
2381,10,10,3,00,0,10,2,2O,1,3750786.129067779100000
2382,10,10,3,00,0,21,1,,1,7.325136531465073
2383,10,10,3,00,0,21,1,2O,1,4.380884704606952
2384,10,10,3,00,0,51,1,,1,81.860148647358628
2385,10,10,3,00,0,51,1,2M,1,6.771798186152555
2386,10,10,3,00,0,51,2,,1,53.134957290547575
2387,10,10,3,00,0,51,2,1O,1,0.052825005670180
2388,10,10,3,00,0,51,2,2O,1,0.524137016273272
2389,10,10,3,00,0,52,1,,1,70.453125666141744
2390,10,10,3,00,0,52,1,2O,1,0.232072534450428
2391,10,10,3,00,0,52,2,,1,17.673957148663689
2392,10,10,3,00,0,52,2,2O,1,1.394884022363956
2393,10,10,3,00,0,77,1,,1,18.173348403989806
2394,10,10,3,00,0,77,2,,1,29.689682124295384
