npp,id,id_massif,surf_ilot_bdforet_ha
23-39-264-1-113T,716977.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1484.259999999999991
23-39-264-1-115T,717810.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1277.480000000000018
23-39-264-1-117T,718972.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,445.959999999999980
23-39-264-1-121T,718276.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1448.740000000000009
23-39-264-1-125T,718411.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2690.159999999999854
23-39-264-1-129T,718132.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3233.309999999999945
23-39-264-1-131T,718132.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3233.309999999999945
23-39-265-1-114T,717526.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,946.029999999999973
23-39-265-1-116T,718927.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,25.379999999999999
23-39-265-1-118T,716970.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,396.100000000000023
23-39-265-1-120T,717100.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,317.730000000000018
23-39-265-1-122T,719384.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1523.670000000000073
23-39-265-1-124T,717341.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3258.750000000000000
23-39-265-1-128T,718424.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1642.690000000000055
23-39-265-1-130T,718132.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3233.309999999999945
23-39-265-1-132T,718235.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1588.720000000000027
23-39-266-1-127T,717129.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,732.129999999999995
23-39-267-1-122T,719372.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,422.879999999999995
23-39-267-1-124T,718046.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3349.940000000000055
23-39-267-1-126T,718046.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3349.940000000000055
23-39-267-1-128T,718430.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1713.519999999999982
23-39-268-1-119T,719269.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3246.300000000000182
23-39-268-1-123T,717935.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3251.840000000000146
23-39-268-1-125T,718430.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1713.519999999999982
23-39-269-1-116T,718339.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1548.190000000000055
23-39-269-1-122T,717935.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3251.840000000000146
23-39-269-1-124T,718281.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,4270.779999999999745
23-39-269-1-128T,718426.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,4709.270000000000437
23-39-270-1-123T,718281.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,4270.779999999999745
23-39-270-1-127T,718426.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,4709.270000000000437
23-39-271-1-124T,460839.000000000000000,c9b00bf9-be9a-4668-9530-9eac72d0df70-000001,5.030000000000000
23-70-247-1-102T,772139.000000000000000,49110e26-c0c5-48f7-8f9b-0b60deece83f-000002,220.550000000000011
23-70-248-1-101T,772006.000000000000000,49110e26-c0c5-48f7-8f9b-0b60deece83f-000007,1053.650000000000091
23-70-249-1-100T,771995.000000000000000,49110e26-c0c5-48f7-8f9b-0b60deece83f-000007,1669.289999999999964
23-70-249-1-102T,772037.000000000000000,49110e26-c0c5-48f7-8f9b-0b60deece83f-000007,452.019999999999982
23-70-250-1-095T,679095.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3167.550000000000182
23-70-250-1-103T,771941.000000000000000,60f17f80-ebf2-4a1a-b15f-5f0876abbfb0-000002,168.819999999999993
23-70-252-1-097T,772912.000000000000000,61a6e90a-4a8a-4f99-bdfa-af877a9ebd85-000001,661.519999999999982
23-70-255-1-098T,677906.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3295.289999999999964
23-70-256-1-097T,677906.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,3295.289999999999964
23-70-257-1-094T,677722.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1397.579999999999927
23-70-257-1-096T,677722.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,1397.579999999999927
23-70-258-1-095T,683435.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,2027.420000000000073
23-70-259-1-096T,679419.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,261.509999999999991
23-70-260-1-095T,686354.000000000000000,957df144-da0c-4608-9b35-749aeb5af1c0-000001,13.270000000000000
23-74-290-1-127T,704769.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,314.480000000000018
23-01-248-1-135T,3556.000000000000000,627ae58a-d976-4860-97da-1d1cb507116e-000001,45.259999999999998
23-01-270-1-139T,758047.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,134.620000000000005
23-01-271-1-128T,757993.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,5782.729999999999563
23-01-271-1-130T,757993.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,5782.729999999999563
23-01-271-1-132T,757993.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,5782.729999999999563
23-01-272-1-129T,757993.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,5782.729999999999563
23-01-272-1-133T,5395.000000000000000,4a1ef082-1573-4ea6-8641-6c6cb3f3d323-000001,32.960000000000001
23-21-215-1-112T,779328.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,943.370000000000005
23-21-216-1-113T,779535.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,330.250000000000000
23-21-219-1-112T,779946.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,336.050000000000011
23-21-219-1-114T,779899.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,10.029999999999999
23-21-220-1-113T,779570.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,108.390000000000001
23-21-220-1-115T,779384.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,228.830000000000013
23-21-221-1-118T,779930.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,312.980000000000018
23-21-222-1-115T,290293.000000000000000,b9e92b46-53bc-4f14-a4b9-6112967c1d59-000001,720.029999999999973
23-21-222-1-119T,779645.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,612.470000000000027
23-21-224-1-119T,779915.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,474.290000000000020
23-21-228-1-115T,293023.000000000000000,f2245225-7938-4503-ba4c-04b86d0ba30f-000001,136.360000000000014
23-21-228-1-119T,781082.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,342.230000000000018
23-21-229-1-116T,296093.000000000000000,f71deaf3-39b1-4d34-b238-445f2ec4e420-000001,233.349999999999994
23-21-230-1-119T,781203.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,202.930000000000007
23-21-231-1-112T,559491.000000000000000,b5562e75-109f-479c-a68f-c250a5a740ea-000001,1308.539999999999964
23-21-231-1-114T,559423.000000000000000,b5562e75-109f-479c-a68f-c250a5a740ea-000001,1071.670000000000073
23-21-232-1-113T,781075.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,1263.180000000000064
23-21-232-1-115T,781251.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,1072.630000000000109
23-21-232-1-117T,781196.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,749.700000000000045
23-21-232-1-119T,781374.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,2683.000000000000000
23-21-233-1-120T,781068.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,91.109999999999999
23-21-234-1-111T,781236.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,26.020000000000000
23-21-234-1-115T,781338.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,1898.559999999999945
23-21-235-1-110T,780911.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,5638.239999999999782
23-21-235-1-112T,781176.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,26.199999999999999
23-21-236-1-109T,780911.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,5638.239999999999782
23-21-236-1-111T,781170.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,874.320000000000050
23-21-236-1-113T,781005.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,854.340000000000032
23-21-236-1-115T,781027.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,16.460000000000001
23-21-238-1-111T,294045.000000000000000,3e4f46fe-8a5e-4387-b67a-2fd6bf050a91-000002,104.439999999999998
23-21-239-1-114T,294171.000000000000000,3e4f46fe-8a5e-4387-b67a-2fd6bf050a91-000002,2969.889999999999873
23-21-240-1-109T,294190.000000000000000,5bcea416-830c-4d61-959f-4c99a58813df-000001,232.490000000000009
23-21-240-1-111T,294047.000000000000000,3e4f46fe-8a5e-4387-b67a-2fd6bf050a91-000002,211.069999999999993
23-21-241-1-114T,294171.000000000000000,3e4f46fe-8a5e-4387-b67a-2fd6bf050a91-000002,2969.889999999999873
23-21-243-1-110T,293423.000000000000000,08772d46-101e-44d7-b53d-fea4ca18b281-000001,1031.849999999999909
23-21-243-1-112T,295969.000000000000000,6646a9cd-500d-4daf-8640-045564d7e6cd-000001,82.989999999999995
23-21-244-1-105T,291043.000000000000000,86b7d5cf-34ab-404e-9856-fb3c7934a441-000002,3442.469999999999800
23-21-244-1-107T,290988.000000000000000,86b7d5cf-34ab-404e-9856-fb3c7934a441-000002,1842.750000000000000
23-21-244-1-115T,790152.000000000000000,821e0e98-9753-46cc-a85a-fe63e70a71b2-000001,1210.569999999999936
23-21-245-1-106T,291081.000000000000000,86b7d5cf-34ab-404e-9856-fb3c7934a441-000002,86.030000000000001
23-21-245-1-108T,290900.000000000000000,b4ce320e-03db-4c18-8703-700de8048a7b-000001,195.590000000000003
23-21-247-1-104T,291503.000000000000000,bc101d85-35a4-4e63-867a-5faa476739d0-000004,426.800000000000011
23-39-248-1-105T,461241.000000000000000,fa4f9a06-2fc8-47e7-9f16-a194fb1116f1-000001,304.560000000000002
23-39-248-1-109T,291812.000000000000000,5f8110ca-4a84-4cce-9a24-4688584d8cf8-000001,24.670000000000002
23-39-248-1-111T,291212.000000000000000,a75e8392-31d8-41c7-ab02-9d9d881698b8-000001,459.209999999999980
23-39-249-1-106T,291289.000000000000000,bc101d85-35a4-4e63-867a-5faa476739d0-000001,55.439999999999998
23-39-249-1-110T,291636.000000000000000,b8e0750c-7999-4fd4-b5cd-82309a684f6b-000001,2.640000000000000
23-39-250-1-111T,461281.000000000000000,160251e7-1f38-4673-a985-d67a19fe5d7d-000001,2.570000000000000
23-39-252-1-121T,782328.000000000000000,f9acba28-3d39-4be2-a242-5cc3caa7ca53-000001,220.139999999999986
23-39-253-1-120T,782314.000000000000000,f9acba28-3d39-4be2-a242-5cc3caa7ca53-000001,186.610000000000014
23-39-255-1-125T,460614.000000000000000,e51952b0-c9c8-445f-b152-1f430bc77831-000001,11.369999999999999
23-39-255-1-126T,788257.000000000000000,3c7c3464-ed7a-48f7-ad33-ff12b978b4a4-000001,81.629999999999995
23-39-255-1-128T,718207.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,430.439999999999998
23-39-255-1-130T,718087.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2029.650000000000091
23-39-255-1-132T,719607.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,309.089999999999975
23-39-256-1-127T,722673.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,602.830000000000041
23-39-256-1-131T,718087.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2029.650000000000091
23-39-256-1-133T,718242.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,870.889999999999986
23-39-266-1-131T,717700.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,203.569999999999993
23-39-267-1-132T,717724.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2376.150000000000091
23-39-267-1-134T,717732.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,176.560000000000002
23-39-268-1-131T,717724.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2376.150000000000091
23-58-204-1-123T,778581.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,255.680000000000007
23-58-205-1-130T,620675.000000000000000,73887c5b-155d-4e97-9869-b7c5ec998220-000001,835.590000000000032
23-58-206-1-123T,624827.000000000000000,436797cc-6c4b-43b9-a3cb-318548590e4d-000001,980.110000000000014
23-58-206-1-127T,776245.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,227.210000000000008
23-58-207-1-126T,622099.000000000000000,257a0c81-16d2-43bf-823a-04d9b9932248-000001,36.450000000000003
23-58-209-1-120T,778085.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,228.669999999999987
23-58-210-1-123T,778081.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1229.829999999999927
23-58-211-1-120T,778084.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,413.730000000000018
23-58-211-1-130T,624136.000000000000000,8a7ac77e-ba5d-438a-ac7f-304f8e08d317-000001,263.709999999999980
23-58-212-1-119T,777728.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,139.909999999999997
23-58-212-1-127T,624779.000000000000000,1dbedcc5-8419-451f-b9bb-69931c228830-000001,21.719999999999999
23-58-212-1-135T,784549.000000000000000,e22b2a4b-49a8-49da-a530-68ef7f113782-000001,1172.289999999999964
23-58-213-1-118T,777844.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,118.489999999999995
23-58-213-1-126T,777076.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,533.259999999999991
23-58-213-1-130T,624768.000000000000000,645dec55-201a-49ec-86f2-064d596e1cdd-000001,9.600000000000000
23-58-213-1-132T,621937.000000000000000,afb52aff-bc60-4785-b57f-b5a29d80a5f7-000001,1099.779999999999973
23-58-213-1-134T,784549.000000000000000,e22b2a4b-49a8-49da-a530-68ef7f113782-000001,1172.289999999999964
23-58-214-1-131T,621952.000000000000000,afb52aff-bc60-4785-b57f-b5a29d80a5f7-000001,2021.960000000000036
23-58-214-1-135T,784545.000000000000000,e22b2a4b-49a8-49da-a530-68ef7f113782-000001,2285.730000000000018
23-58-215-1-116T,777570.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1331.000000000000000
23-58-215-1-118T,777766.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1291.319999999999936
23-58-215-1-120T,777762.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1565.839999999999918
23-58-215-1-122T,777774.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1928.950000000000045
23-58-215-1-126T,776846.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,2386.630000000000109
23-58-215-1-132T,621935.000000000000000,afb52aff-bc60-4785-b57f-b5a29d80a5f7-000001,1105.559999999999945
23-58-216-1-115T,777482.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,862.649999999999977
23-58-216-1-121T,777774.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1928.950000000000045
23-58-216-1-123T,776647.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,2281.389999999999873
23-58-216-1-125T,776686.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,582.250000000000000
23-58-216-1-127T,776846.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,2386.630000000000109
23-58-216-1-135T,784552.000000000000000,e22b2a4b-49a8-49da-a530-68ef7f113782-000001,282.250000000000000
23-58-217-1-116T,779957.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,22.460000000000001
23-58-217-1-120T,777268.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,10.210000000000001
23-58-217-1-122T,776647.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,2281.389999999999873
23-58-217-1-126T,776626.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1815.240000000000009
23-58-217-1-130T,776926.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,606.759999999999991
23-58-218-1-119T,777261.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,996.009999999999991
23-58-218-1-123T,776457.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,306.709999999999980
23-58-218-1-127T,776866.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,569.809999999999945
23-58-219-1-118T,777343.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,254.360000000000014
23-58-219-1-128T,776839.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,952.200000000000045
23-58-219-1-130T,776542.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,82.430000000000007
23-58-220-1-117T,779413.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,365.230000000000018
23-58-220-1-119T,775765.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,59.060000000000002
23-58-220-1-129T,776878.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,423.089999999999975
23-71-219-1-126T,775781.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,2288.760000000000218
23-71-220-1-125T,776187.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,3344.659999999999854
23-71-221-1-122T,775844.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,2957.909999999999854
23-71-221-1-124T,776187.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,3344.659999999999854
23-71-222-1-123T,776167.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,6.960000000000000
23-71-223-1-120T,775728.000000000000000,d2638dfa-7c2b-46ef-8f52-f030ca3e855f-000002,1709.500000000000000
23-71-224-1-131T,784106.000000000000000,a182744d-7bcb-4b4e-9986-c7e774e789cc-000001,541.700000000000045
23-71-225-1-126T,780174.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,2099.539999999999964
23-71-226-1-131T,784104.000000000000000,a182744d-7bcb-4b4e-9986-c7e774e789cc-000001,26.500000000000000
23-71-227-1-126T,780846.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,1196.809999999999945
23-71-228-1-123T,780898.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,2038.150000000000091
23-71-229-1-126T,780247.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,405.899999999999977
23-71-229-1-128T,780693.000000000000000,b525c277-33d0-4c7a-b090-7daa2e23403a-000001,40.859999999999999
23-71-231-1-132T,785625.000000000000000,ca8846b2-4f41-48ab-ad9e-27200cbb8307-000001,27.460000000000001
23-71-233-1-124T,791798.000000000000000,24b7dde8-d2d9-45d2-8366-558963430831-000001,1.130000000000000
23-71-233-1-140T,783535.000000000000000,d31a7d0b-18e0-4e8e-8a2f-ff7ecb2a33b9-000001,230.650000000000006
23-71-234-1-131T,792329.000000000000000,f23ab709-9578-4ca2-9b1e-49c1615b33d3-000001,332.670000000000016
23-71-235-1-124T,786466.000000000000000,8ef28021-93b1-40d5-975e-2199121f6a59-000001,718.759999999999991
23-71-235-1-126T,786628.000000000000000,8ef28021-93b1-40d5-975e-2199121f6a59-000001,377.009999999999991
23-71-236-1-125T,787445.000000000000000,73e0a66a-6331-4570-a9bb-4564031fa8d3-000001,1.040000000000000
23-71-236-1-135T,789610.000000000000000,e389311e-b44a-47b9-9c68-c2cdc35a1d1a-000001,154.750000000000000
23-71-236-1-139T,794732.000000000000000,960dae51-b70f-4e97-8e2c-80870e2236db-000001,75.900000000000006
23-71-237-1-132T,791055.000000000000000,0f350d99-eb70-4d5d-b25d-795a87dc1d5b-000001,420.199999999999989
23-71-237-1-140T,794573.000000000000000,960dae51-b70f-4e97-8e2c-80870e2236db-000001,481.620000000000005
23-71-238-1-127T,786013.000000000000000,a4d23940-b1a7-4956-aadc-18ff5cee7b2e-000001,499.389999999999986
23-71-238-1-139T,794870.000000000000000,960dae51-b70f-4e97-8e2c-80870e2236db-000001,623.539999999999964
23-71-239-1-122T,785965.000000000000000,4c3ca362-3672-4d0d-bd53-5e7057bf5d94-000001,3409.730000000000018
23-71-239-1-130T,787070.000000000000000,971dc813-4d0c-449a-9859-ffcee801f864-000001,1194.440000000000055
23-71-239-1-132T,768936.000000000000000,11fdb278-d278-4b1a-8bd5-38c3b3d554d9-000001,270.959999999999980
23-71-239-1-136T,768969.000000000000000,11fdb278-d278-4b1a-8bd5-38c3b3d554d9-000001,40.460000000000001
23-71-240-1-123T,794990.000000000000000,df66b1f7-81f1-4e68-8d8b-4cd944dddca3-000001,208.879999999999995
23-71-240-1-129T,787064.000000000000000,971dc813-4d0c-449a-9859-ffcee801f864-000001,1658.000000000000000
23-71-240-1-139T,768994.000000000000000,11fdb278-d278-4b1a-8bd5-38c3b3d554d9-000001,964.730000000000018
23-71-241-1-118T,789059.000000000000000,fb5ea5a7-2246-4102-86a6-aa9bca147f1d-000001,553.799999999999955
23-71-241-1-126T,785092.000000000000000,bfd6753c-aba2-4249-abc7-c02019f7ee99-000001,407.470000000000027
23-71-241-1-136T,768419.000000000000000,11fdb278-d278-4b1a-8bd5-38c3b3d554d9-000001,328.459999999999980
23-71-242-1-135T,768971.000000000000000,11fdb278-d278-4b1a-8bd5-38c3b3d554d9-000001,77.030000000000001
23-71-243-1-128T,784030.000000000000000,080e25f8-0596-4986-9e30-5c0cbd9ae781-000001,2.810000000000000
23-71-243-1-131T,794303.000000000000000,6135d88d-ab08-43c8-badc-16abb614a603-000001,7.040000000000000
23-71-243-1-136T,768739.000000000000000,11fdb278-d278-4b1a-8bd5-38c3b3d554d9-000001,3.880000000000000
23-71-244-1-129T,784775.000000000000000,ff2c0306-b7c9-4382-83d9-1608ea72905a-000001,118.019999999999996
23-71-245-1-116T,790130.000000000000000,821e0e98-9753-46cc-a85a-fe63e70a71b2-000001,1184.529999999999973
23-71-245-1-122T,792983.000000000000000,7418926a-632a-4f1c-9445-ea8bf42271d0-000001,1052.599999999999909
23-71-245-1-124T,785079.000000000000000,bfd6753c-aba2-4249-abc7-c02019f7ee99-000001,145.419999999999987
23-71-245-1-128T,784835.000000000000000,ff2c0306-b7c9-4382-83d9-1608ea72905a-000001,16.710000000000001
23-71-246-1-131T,793778.000000000000000,c1181f15-37bc-4b1d-97a7-73c17ec8af64-000001,9.010000000000000
23-71-247-1-128T,784829.000000000000000,ff2c0306-b7c9-4382-83d9-1608ea72905a-000001,224.400000000000006
23-71-247-1-132T,789628.000000000000000,141ffb5a-ab21-4a98-b9b3-6842db1e2353-000001,225.159999999999997
23-71-248-1-129T,782557.000000000000000,ae93d188-d52d-4244-a06d-066785dc4bfa-000001,105.390000000000001
23-71-251-1-130T,793331.000000000000000,d998a303-aae3-4cdf-a405-b8668df28da6-000001,53.899999999999999
23-71-252-1-119T,782269.000000000000000,f9acba28-3d39-4be2-a242-5cc3caa7ca53-000001,36.140000000000001
23-71-252-1-125T,790430.000000000000000,7a1449cc-c3bb-4d33-9232-6311b1c74184-000001,20.649999999999999
23-71-253-1-128T,782509.000000000000000,3a576ac3-c758-4da2-9cc0-62065f460ebe-000001,106.650000000000006
23-71-254-1-131T,716339.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,60.609999999999999
23-74-271-1-140T,707329.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,427.680000000000007
23-74-275-1-138T,705133.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,268.550000000000011
23-74-277-1-136T,706204.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,744.340000000000032
23-74-278-1-127T,707134.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,91.390000000000001
23-74-278-1-131T,707460.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,4.510000000000000
23-74-278-1-135T,706248.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,666.190000000000055
23-74-279-1-130T,706736.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,300.980000000000018
23-74-279-1-132T,707444.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,56.549999999999997
23-74-279-1-136T,706254.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,276.230000000000018
23-74-280-1-129T,706438.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,960.970000000000027
23-74-280-1-131T,705378.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3135.590000000000146
23-74-280-1-135T,707290.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,136.310000000000002
23-74-280-1-139T,704933.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,128.680000000000007
23-74-281-1-128T,710468.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,0.780000000000000
23-74-283-1-124T,706523.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,8.400000000000000
23-74-283-1-126T,706386.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2530.670000000000073
23-74-283-1-134T,704994.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3013.659999999999854
23-74-284-1-127T,704873.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,8676.670000000000073
23-74-285-1-124T,707219.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,106.159999999999997
23-74-285-1-126T,705641.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,1772.200000000000045
23-74-285-1-134T,704994.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3013.659999999999854
23-74-286-1-127T,708431.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3415.820000000000164
23-74-286-1-135T,706808.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,520.820000000000050
23-74-287-1-122T,707100.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,3754.800000000000182
23-74-290-1-131T,706653.000000000000000,439929ba-2214-4a9f-b3b3-220ab36abf79-000001,2863.909999999999854
