OBJECTID,DEP,DEPB,CYCCARTE,TFIFN,FAO2,NUM_DEP,ZPOPCODE,CODE_ONF,FREQUENCY,SUM_Shape_Area
5817,26,26,3,QH,1,05,1,,1,18.674830222344749
5818,26,26,3,QH,1,05,1,1O,1,0.920958799377236
5819,26,26,3,QH,1,05,1,2O,1,5.804414642395323
5820,26,26,3,QH,1,26,1,,1,99705527.527376667000000
5821,26,26,3,QH,1,26,1,1O,1,8440864.413430621800000
5822,26,26,3,QH,1,26,1,2O,1,57731158.531308681000000
5823,26,26,3,QH,1,38,1,,1,2.612452588406903
5824,26,26,3,QH,1,38,1,2O,1,0.032099626985008
5825,26,26,3,QH,1,84,1,,1,16.286928550356606
5826,26,26,3,QH,1,84,1,1O,1,1.003389952717402
5827,26,26,3,QH,1,84,1,2O,1,5.302005698883550
5828,26,26,3,QH9,1,04,1,,1,1.330221737768625
5829,26,26,3,QH9,1,26,1,,1,920859.663738361090000
5830,26,26,3,QH9,1,26,1,1O,1,1544884.234946509600000
5831,26,26,3,QH9,1,26,1,2O,1,129273.826420681190000
5832,26,26,3,SF,1,07,1,,1,6.603393333841969
5833,26,26,3,SF,1,07,2,,1,0.373062679114663
5834,26,26,3,SF,1,26,1,,2,129143596.708844130000000
5835,26,26,3,SF,1,26,1,1O,1,231102.557362344700000
5836,26,26,3,SF,1,26,1,2O,1,842121.386499326090000
5837,26,26,3,SF,1,26,2,,1,8871642.268868887800000
5838,26,26,3,SF,1,26,2,2O,1,7121.966450804720800
5839,26,26,3,SF,1,38,1,,1,15.198369037175960
5840,26,26,3,SF,1,38,2,,1,4.961484440084785
5841,26,26,3,SF,1,84,1,,1,17.003437712443972
5842,26,26,3,SF9,1,26,1,,1,13066058.801309887000000
5843,26,26,3,SF9,1,26,1,2M,1,170637.049321995580000
5844,26,26,3,SF9,1,26,1,2O,1,30993.940377318027000
5845,26,26,3,SF9,1,26,2,,1,544392.570028729390000
5846,26,26,3,SR,1,26,1,,1,27023248.777277056000000
5847,26,26,3,SR,1,26,1,1O,1,429780.161458404970000
5848,26,26,3,SR,1,26,1,2O,1,296260.325210363550000
5849,26,26,3,SR,1,26,2,,1,324049.710844211280000
5850,26,26,3,SR,1,84,1,,1,4.883900388427292
5851,26,26,3,SR9,1,26,1,,1,2347845.748058615300000
5852,26,26,3,SR9,1,26,1,2O,1,25502.771098829850000
5853,26,26,3,WF,3,04,1,,1,10.061520295943687
5854,26,26,3,WF,3,04,1,2O,1,0.024409795411504
5855,26,26,3,WF,3,05,1,,1,13.653027627492415
5856,26,26,3,WF,3,05,1,1O,1,1.584621828747423
5857,26,26,3,WF,3,05,1,2O,1,0.281912949995558
5858,26,26,3,WF,3,26,1,,1,194774548.725593150000000
5859,26,26,3,WF,3,26,1,1O,1,19895283.344312027000000
5860,26,26,3,WF,3,26,1,2O,1,19825232.271601211000000
5861,26,26,3,WF,3,26,2,,1,361683.912876883410000
5862,26,26,3,WF,3,38,2,,1,0.634635741748419
5863,26,26,3,WF,3,84,1,,1,13.635089849460279
5864,26,26,3,WF,3,84,1,2O,1,0.787826306112802
5865,26,26,3,WF9,3,05,1,,1,0.353027177370108
5866,26,26,3,WF9,3,26,1,,1,20985448.587600462000000
5867,26,26,3,WF9,3,26,1,1O,1,3089256.125720444600000
5868,26,26,3,WF9,3,26,1,2O,1,1817634.595813415700000
5869,26,26,3,WF9,3,38,1,,1,3.810063595745810
5870,26,26,3,WF9,3,38,1,1O,1,0.287829050419695
5871,26,26,3,WF9,3,38,1,2O,1,0.860072360636276
5872,26,26,3,WR,3,04,1,,1,11.640804861455386
5873,26,26,3,WR,3,05,1,,1,24.408609435016185
5874,26,26,3,WR,3,05,1,1O,1,1.738882368784069
5875,26,26,3,WR,3,05,1,2O,1,4.326803376686122
5876,26,26,3,WR,3,26,1,,2,205195441.638860640000000
5877,26,26,3,WR,3,26,1,1O,1,32234231.764714286000000
5878,26,26,3,WR,3,26,1,1S,1,395669.393355910840000
5879,26,26,3,WR,3,26,1,2O,1,10881657.381855329000000
5880,26,26,3,WR,3,38,1,,1,6.130524953702997
5881,26,26,3,WR,3,38,1,1O,1,30.021701531650162
5882,26,26,3,WR,3,38,1,2O,1,13.805763797391272
5883,26,26,3,WR,3,84,1,,1,0.162783757553358
5884,26,26,3,WR9,3,26,1,,1,4582228.781031657900000
5885,26,26,3,WR9,3,26,1,1O,1,3356456.692063596100000
5886,26,26,3,WR9,3,26,1,1S,1,107.755351350505260
5887,26,26,3,WR9,3,26,1,2O,1,508478.527236897960000
5888,26,26,3,WR9,3,38,1,,1,1.876099225592964
5889,26,26,3,WR9,3,38,1,1O,1,2.426358132299262
5890,26,26,3,ZF,3,26,1,,1,34460942.705515981000000
5891,26,26,3,ZF,3,26,1,1O,1,369935.114960920940000
5892,26,26,3,ZF,3,26,1,2O,1,5702840.962693134300000
5893,26,26,3,ZF,3,84,1,,1,13.023929271587152
5894,26,26,3,ZF,3,84,1,2O,1,21.640124745342380
5895,26,26,3,ZF9,3,26,1,,1,346617.492965782930000
5896,26,26,3,ZF9,3,26,1,2O,1,247497.677438387210000
5897,26,26,3,ZF9,3,84,1,,1,0.059933422755505
5898,26,26,3,ZF9,3,84,1,2O,1,13.970446984231781
5899,26,26,3,ZR,3,26,1,,1,11174120.412331453000000
5900,26,26,3,ZR,3,26,1,1O,1,172665.014051109290000
5901,26,26,3,ZR,3,26,1,2O,1,483315.645702953160000
5902,27,27,3,00,0,14,1,,1,96.022788721677585
5903,27,27,3,00,0,14,2,,1,23.546884849300419
5904,27,27,3,00,0,27,1,,2,4236046569.595274400000000
5905,27,27,3,00,0,27,1,1O,1,4508952.877244849700000
5906,27,27,3,00,0,27,1,2M,1,9754724.415323974600000
5907,27,27,3,00,0,27,1,2O,1,633949.484097648880000
5908,27,27,3,00,0,27,2,,2,520354912.524971660000000
5909,27,27,3,00,0,27,2,1O,1,71662.888679188822000
5910,27,27,3,00,0,27,2,2O,1,270803.300948873980000
5911,27,27,3,00,0,28,1,,1,72.475657504863506
5912,27,27,3,00,0,28,2,,1,39.914310380975607
5913,27,27,3,00,0,60,1,,1,27.611513293510903
5914,27,27,3,00,0,60,2,,1,26.364180250084448
5915,27,27,3,00,0,61,1,,1,61.307601703273342
5916,27,27,3,00,0,61,2,,1,1.910161357621604
5917,27,27,3,00,0,76,1,,1,407.038925060107940
5918,27,27,3,00,0,76,1,1O,1,25.818086569203484
5919,27,27,3,00,0,76,1,2O,1,3.188979290780594
5920,27,27,3,00,0,76,2,,1,44.041926055572645
5921,27,27,3,00,0,76,2,1O,1,3.218183052644886
5922,27,27,3,00,0,78,1,,1,26.730059824991951
5923,27,27,3,00,0,78,2,,1,24.938366148044032
5924,27,27,3,00,0,78,2,2O,1,1.987918703928031
5925,27,27,3,00,0,95,1,,1,0.862692005290346
5926,27,27,3,00,0,95,2,,1,19.997401548975226
5927,27,27,3,00,0,95,2,2O,1,0.439316225683086
5928,27,27,3,10,1,27,1,,1,12588382.594458610000000
5929,27,27,3,10,1,27,1,1O,1,335.836498193124500
5930,27,27,3,10,1,27,1,2M,1,569002.774288214160000
5931,27,27,3,10,1,27,1,2O,1,50319.035750934614000
5932,27,27,3,10,1,27,2,,1,894085.380138228880000
5933,27,27,3,10,1,27,2,2O,1,22.571693847778491
5934,27,27,3,10,1,28,1,,1,0.843210521331997
5935,27,27,3,10,1,76,1,,1,0.014119531799561
5936,27,27,3,30,3,27,1,,1,1784219.550221520900000
5937,27,27,3,30,3,27,2,,1,175885.142401727320000
5938,27,27,3,41,4,27,1,,1,4333967.545742749200000
5939,27,27,3,41,4,27,1,1O,1,103803.473882052900000
5940,27,27,3,41,4,27,1,2O,1,5685.258678782716700
5941,27,27,3,41,4,27,2,,1,2219640.137761446200000
5942,27,27,3,41,4,27,2,1O,1,5533.174902476315800
5943,27,27,3,46,4,27,1,,1,2508945.784686639400000
5944,27,27,3,46,4,27,1,1O,1,5496.637224284992000
5945,27,27,3,46,4,27,2,,1,1126607.090509781600000
5946,27,27,3,46,4,27,2,1O,1,14375.544639977703000
5947,27,27,3,46,4,27,2,2O,1,10876.579563455711000
5948,27,27,3,46,4,76,1,,1,1.656122467242889
5949,27,27,3,46,4,76,2,,1,0.657617464748522
5950,27,27,3,46,4,76,2,1O,1,2.894507017781014
5951,27,27,3,50,5,14,2,,1,0.055498119547224
5952,27,27,3,50,5,27,2,,1,8795255.015846625000000
5953,27,27,3,50,5,27,2,1O,1,2675.243484245364900
5954,27,27,3,50,5,27,2,2O,1,616001.321195933730000
5955,27,27,3,50,5,60,2,,1,3.469076526583477
5956,27,27,3,50,5,76,2,,1,0.027835271866022
5957,27,27,3,50,5,76,2,1O,1,0.587455255953041
5958,27,27,3,50,5,78,2,,1,0.076474990695715
5959,27,27,3,50,5,95,2,,1,5.146900642996142
5960,27,27,3,AAV,1,27,1,,1,88776286.664807051000000
5961,27,27,3,AAV,1,27,1,1O,1,2129838.487613105700000
5962,27,27,3,AAV,1,27,1,2O,1,3031854.763255700000000
5963,27,27,3,AAV,1,27,2,,1,14430508.069842059000000
5964,27,27,3,AAV,1,27,2,1O,1,201998.589125703990000
5965,27,27,3,AAV,1,27,2,2O,1,22820.093924703950000
5966,27,27,3,AAV,1,61,1,,1,0.354547411158634
5967,27,27,3,AAV,1,76,1,,1,0.209746739486241
5968,27,27,3,AAV,1,76,1,1O,1,0.034247350103840
5969,27,27,3,AAV,1,76,2,,1,2.084788545360965
5970,27,27,3,AAV,1,76,2,1O,1,0.180231659251376
5971,27,27,3,AAV,1,78,2,,1,1.426817028685246
5972,27,27,3,AFJ,1,27,1,,1,15516902.044450190000000
5973,27,27,3,AFJ,1,27,1,1O,1,16734554.597582100000000
5974,27,27,3,AFJ,1,27,1,2O,1,908736.742970370920000
5975,27,27,3,AFJ,1,27,2,,1,2401760.871587460400000
5976,27,27,3,AFJ,1,27,2,1O,1,420445.927767301390000
5977,27,27,3,AFJ,1,27,2,2O,1,265466.237610072070000
5978,27,27,3,AFJ,1,61,1,,1,0.692365806015914
5979,27,27,3,AFJ,1,76,1,,1,4.346828687451368
5980,27,27,3,AFJ,1,76,1,1O,1,12.385838578801065
5981,27,27,3,AFV,1,14,1,,1,2.883356900247254
5982,27,27,3,AFV,1,14,2,,1,1.909968908165869
5983,27,27,3,AFV,1,27,1,,1,17733691.240398601000000
5984,27,27,3,AFV,1,27,1,1O,1,12534628.064510930000000
5985,27,27,3,AFV,1,27,1,2O,1,643785.091734561250000
5986,27,27,3,AFV,1,27,2,,1,3149695.653334783400000
5987,27,27,3,AFV,1,27,2,1O,1,1092926.982574051700000
5988,27,27,3,AFV,1,27,2,2O,1,303027.060056304090000
5989,27,27,3,AFV,1,60,2,,1,0.775714693633911
5990,27,27,3,AFV,1,76,1,,1,0.497674761526525
5991,27,27,3,AFV,1,76,1,1O,1,4.207106438408577
5992,27,27,3,AFV,1,78,1,,1,1.454932040815034
5993,27,27,3,AHV,1,27,1,,1,4827643.251875424800000
5994,27,27,3,AHV,1,27,1,1O,1,54072401.626988672000000
5995,27,27,3,AHV,1,27,1,2O,1,17588.605579533614000
5996,27,27,3,AHV,1,27,2,,1,798963.618050207380000
5997,27,27,3,AHV,1,27,2,1O,1,399758.447524384770000
5998,27,27,3,AHV,1,27,2,2O,1,157.088969380830490
5999,27,27,3,AHV,1,76,1,,1,3.045368670415937
6000,27,27,3,AHV,1,76,1,1O,1,96.287609453055751
6001,27,27,3,AHV,1,76,2,,1,0.003145450904313
6002,27,27,3,AHV,1,76,2,1O,1,0.096568507835570
6003,27,27,3,CPV,1,14,1,,1,9.946132887222666
6004,27,27,3,CPV,1,27,1,,1,25101393.959120005000000
6005,27,27,3,CPV,1,27,1,1O,1,1096093.677769701700000
6006,27,27,3,CPV,1,27,1,2O,1,633460.280094889230000
6007,27,27,3,CPV,1,27,2,,1,5282867.588907028500000
6008,27,27,3,CPV,1,27,2,1O,1,438337.469770034250000
6009,27,27,3,CPV,1,27,2,2O,1,222116.092608675880000
6010,27,27,3,CPV,1,28,1,,1,0.545038139021054
6011,27,27,3,CPV,1,76,1,,1,14.783092860059895
6012,27,27,3,CPV,1,78,1,,1,1.895512797548236
6013,27,27,3,CPV,1,78,2,,1,0.952000781325060
6014,27,27,3,CRJ,1,27,1,,1,13112716.605825406000000
6015,27,27,3,CRJ,1,27,1,1O,1,2658792.731665833900000
6016,27,27,3,CRJ,1,27,1,2O,1,317578.550061659070000
6017,27,27,3,CRJ,1,27,2,,1,3318827.249362932500000
6018,27,27,3,CRJ,1,27,2,1O,1,317865.749143158200000
6019,27,27,3,CRJ,1,27,2,2O,1,150240.616039226530000
6020,27,27,3,CRJ,1,61,1,,1,0.792626404435706
6021,27,27,3,CRJ,1,76,1,1O,1,0.247752108878123
6022,27,27,3,CRV,1,14,1,,1,2.248411830872950
6023,27,27,3,CRV,1,27,1,,1,36896176.008016042000000
6024,27,27,3,CRV,1,27,1,1O,1,3509616.510594027600000
6025,27,27,3,CRV,1,27,1,2M,1,66448.778074880131000
6026,27,27,3,CRV,1,27,1,2O,1,1531060.435024466600000
6027,27,27,3,CRV,1,27,2,,1,11060941.242536791000000
6028,27,27,3,CRV,1,27,2,1O,1,257150.694108656870000
6029,27,27,3,CRV,1,27,2,2O,1,508904.814272031890000
6030,27,27,3,CRV,1,61,1,,1,1.470947020684432
6031,27,27,3,CRV,1,76,1,,1,5.533949199091805
6032,27,27,3,CSV,1,27,1,,1,16772026.041675717000000
6033,27,27,3,CSV,1,27,1,1O,1,16224074.660567865000000
6034,27,27,3,CSV,1,27,1,2O,1,302858.871547655670000
6035,27,27,3,CSV,1,27,2,,1,4251038.212786402600000
6036,27,27,3,CSV,1,27,2,1O,1,1264313.346541743700000
6037,27,27,3,CSV,1,27,2,2O,1,239418.494720603510000
6038,27,27,3,CSV,1,76,2,1O,1,0.169404582564880
6039,27,27,3,CVV,1,27,1,,1,4469393.072532405100000
6040,27,27,3,CVV,1,27,1,1O,1,1204226.545329898100000
6041,27,27,3,CVV,1,27,1,2O,1,1271316.838715921600000
6042,27,27,3,CVV,1,27,2,,1,1454295.163194264300000
6043,27,27,3,F,1,27,1,,1,10968930.981035426000000
6044,27,27,3,F,1,27,1,1O,1,2050369.928353342200000
6045,27,27,3,F,1,27,1,2O,1,398141.565009758920000
6046,27,27,3,F,1,27,2,,1,1288676.257402029800000
6047,27,27,3,F,1,27,2,1O,1,27047.199708322449000
6048,27,27,3,F,1,27,2,2O,1,489741.145660269250000
6049,27,27,3,F,1,61,1,,1,4.971540207431755
6050,27,27,3,HFX,1,14,1,,1,2.672951277036872
6051,27,27,3,HFX,1,27,1,,2,181852159.983163090000000
6052,27,27,3,HFX,1,27,1,1O,1,1534415.241240461600000
6053,27,27,3,HFX,1,27,1,2M,1,315564.231222335830000
6054,27,27,3,HFX,1,27,1,2O,1,2244750.578945793700000
6055,27,27,3,HFX,1,27,2,,2,38474507.051893137000000
6056,27,27,3,HFX,1,27,2,1O,1,19814.187848259797000
6057,27,27,3,HFX,1,27,2,2O,1,474922.812580336700000
6058,27,27,3,HFX,1,28,1,,1,12.167215137022083
6059,27,27,3,HFX,1,28,2,,1,1.350447557174933
6060,27,27,3,HFX,1,60,1,,1,1.022639768566521
6061,27,27,3,HFX,1,60,2,,1,0.421670825087235
6062,27,27,3,HFX,1,61,1,,1,18.836362794704659
6063,27,27,3,HFX,1,61,2,,1,7.147277892669933
6064,27,27,3,HFX,1,76,1,,1,97.506911220866385
6065,27,27,3,HFX,1,76,1,1O,1,4.202125210734119
6066,27,27,3,HFX,1,76,2,,1,2.795833668372520
6067,27,27,3,HFX,1,76,2,1O,1,2.249950876519392
6068,27,27,3,HFX,1,78,1,,1,0.248322575123554
6069,27,27,3,HFX,1,78,2,,1,4.535480631120575
6070,27,27,3,HFX,1,95,2,,1,0.328575344003995
6071,27,27,3,HFY,1,14,1,,1,8.515138604512224
6072,27,27,3,HFY,1,14,2,,1,2.892619549629395
6073,27,27,3,HFY,1,27,1,,2,276732017.076677800000000
6074,27,27,3,HFY,1,27,1,1O,1,5269273.552748837500000
6075,27,27,3,HFY,1,27,1,2M,1,34892.334852518819000
6076,27,27,3,HFY,1,27,1,2O,1,10960676.271758009000000
6077,27,27,3,HFY,1,27,2,,1,45847742.037976801000000
6078,27,27,3,HFY,1,27,2,1O,1,180001.984053380870000
6079,27,27,3,HFY,1,27,2,2O,1,754101.027975659700000
6080,27,27,3,HFY,1,28,1,,1,4.703404736023272
6081,27,27,3,HFY,1,60,1,,1,2.723764297584467
6082,27,27,3,HFY,1,60,2,,1,2.836973101000297
6083,27,27,3,HFY,1,61,1,,1,9.095384797556854
6084,27,27,3,HFY,1,76,1,,1,55.056532256478903
6085,27,27,3,HFY,1,76,1,1O,1,2.543526530980419
6086,27,27,3,HFY,1,76,2,,1,0.306296724773571
6087,27,27,3,HFY,1,78,1,,1,1.094316169426058
6088,27,27,3,HFY,1,78,2,,1,17.984523559601204
6089,27,27,3,HFZ,1,27,1,,1,70350521.745055318000000
6090,27,27,3,HFZ,1,27,1,1O,1,4401905.721508290600000
6091,27,27,3,HFZ,1,27,1,2O,1,2556225.083452818000000
6092,27,27,3,HFZ,1,27,2,,1,13909111.807517191000000
6093,27,27,3,HFZ,1,27,2,1O,1,926823.080347774080000
6094,27,27,3,HFZ,1,27,2,2O,1,70880.866136859680000
6095,27,27,3,HFZ,1,60,1,,1,3.146006111634570
6096,27,27,3,HFZ,1,60,2,,1,6.341271877216968
6097,27,27,3,HFZ,1,76,1,,1,6.866730970934055
6098,27,27,3,HFZ,1,76,1,1O,1,0.206878865357667
6099,27,27,3,HFZ,1,78,1,,1,1.422001758593979
6100,27,27,3,HFZ,1,78,2,,1,2.378097073548235
6101,27,27,3,M,1,14,1,,1,1.078844838527684
6102,27,27,3,M,1,27,1,,1,17843094.789267421000000
6103,27,27,3,M,1,27,1,1O,1,1283056.427928115000000
6104,27,27,3,M,1,27,1,2O,1,332574.160615558790000
6105,27,27,3,M,1,27,2,,1,5462034.096640774000000
6106,27,27,3,M,1,27,2,1O,1,75774.929440500680000
6107,27,27,3,M,1,27,2,2O,1,109965.414720359080000
6108,27,27,3,M,1,76,1,,1,2.031249275383560
6109,27,27,3,Q,1,14,1,,1,6.542542200513940
6110,27,27,3,Q,1,27,1,,1,106894507.428400130000000
6111,27,27,3,Q,1,27,1,1O,1,75970.555633196724000
6112,27,27,3,Q,1,27,1,2M,1,81471.984377828063000
6113,27,27,3,Q,1,27,1,2O,1,1486533.199526261100000
6114,27,27,3,Q,1,27,2,,1,22646689.655680258000000
6115,27,27,3,Q,1,27,2,1O,1,613.045753953364510
6116,27,27,3,Q,1,27,2,2O,1,432809.644141605820000
6117,27,27,3,Q,1,28,1,,1,8.760068616309608
6118,27,27,3,Q,1,28,2,,1,9.146157057116357
6119,27,27,3,Q,1,60,1,,1,1.807441582795036
6120,27,27,3,Q,1,61,1,,1,9.330740893900474
6121,27,27,3,Q,1,76,1,,1,56.344725868238967
6122,27,27,3,Q,1,76,1,1O,1,0.110401954720037
6123,27,27,3,Q,1,76,1,2O,1,0.351724873098898
6124,27,27,3,Q,1,78,2,,1,0.264722631750912
6125,27,27,3,Q,1,95,2,,1,0.935412392078052
6126,27,27,3,W,3,27,1,,1,8097663.426657069500000
6127,27,27,3,W,3,27,1,1O,1,1387.562874334007600
6128,27,27,3,W,3,27,2,,1,2682180.370471722000000
6129,27,27,3,W,3,27,2,2O,1,288527.211448421820000
6130,27,27,3,W,3,76,1,,1,12.220593022625264
6131,27,27,3,W,3,78,2,2O,1,6.576684483919394
6132,27,27,3,W,3,95,2,,1,0.084035073819473
6133,27,27,3,W,3,95,2,2O,1,0.080034786460346
6134,28,28,3,00,0,27,1,,1,61.471863354862627
6135,28,28,3,00,0,27,2,,1,23.390296538822355
6136,28,28,3,00,0,28,1,,2,4631257051.954268500000000
6137,28,28,3,00,0,28,1,1O,1,402659.251438665550000
6138,28,28,3,00,0,28,1,2M,1,1798245.905639030000000
6139,28,28,3,00,0,28,1,2O,1,69477.501883433986000
6140,28,28,3,00,0,28,2,,2,589487577.764804600000000
6141,28,28,3,00,0,28,2,1O,1,46484.226671898447000
6142,28,28,3,00,0,28,2,2O,1,176863.445571077260000
6143,28,28,3,00,0,41,1,,1,14.620533004304312
6144,28,28,3,00,0,41,2,,1,5.433846166285864
6145,28,28,3,00,0,45,1,,1,9.428801453401926
6146,28,28,3,00,0,61,1,,1,33.531232806003395
6147,28,28,3,00,0,61,2,,1,5.831091351169805
6148,28,28,3,00,0,72,1,,1,6.902239267026268
6149,28,28,3,00,0,72,2,,1,0.305777775219667
6150,28,28,3,00,0,78,1,,1,104.481591841854570
6151,28,28,3,00,0,78,2,,1,22.973629070815502
6152,28,28,3,00,0,91,1,,1,6.742667195538222
6153,28,28,3,30,3,28,1,,1,2368550.273732653800000
6154,28,28,3,30,3,28,1,1O,1,6291.795139908278500
6155,28,28,3,30,3,28,2,,1,1313158.810187125300000
6156,28,28,3,30,3,78,1,,1,0.745701631541101
6157,28,28,3,40,4,27,1,,1,1.549898184665358
6158,28,28,3,40,4,28,1,,1,3719880.025405789300000
6159,28,28,3,40,4,28,1,2M,1,1937892.070928474700000
6160,28,28,3,40,4,28,2,,1,1064288.397678566200000
6161,28,28,3,50,5,27,2,,1,1.985908248349154
6162,28,28,3,50,5,28,2,,1,10425659.585086375000000
6163,28,28,3,50,5,28,2,1O,1,585.369110353207700
6164,28,28,3,50,5,28,2,2O,1,350933.626762471860000
6165,28,28,3,50,5,41,2,,1,6.895650514546917
6166,28,28,3,AAA,1,27,1,,1,0.351370297909066
6167,28,28,3,AAA,1,28,1,,1,35004417.680654198000000
6168,28,28,3,AAA,1,28,1,1O,1,34326572.608133830000000
6169,28,28,3,AAA,1,28,1,2O,1,265.478854120339970
6170,28,28,3,AAA,1,28,2,,1,8944237.599896233500000
6171,28,28,3,AAA,1,28,2,1O,1,2810027.780506299800000
6172,28,28,3,AAA,1,41,1,,1,15.492522714129056
6173,28,28,3,AAA,1,41,2,,1,4.280876197519079
6174,28,28,3,AAA,1,61,1,,1,4.209527706821234
6175,28,28,3,AAJ,1,28,1,,1,2311538.578512013400000
6176,28,28,3,AAJ,1,28,1,1O,1,8842104.903276808600000
6177,28,28,3,AAJ,1,28,2,,1,791207.909543685500000
6178,28,28,3,AAJ,1,28,2,1O,1,115862.656852709800000
6179,28,28,3,AAJ,1,41,1,,1,2.780175647195984
6180,28,28,3,AFA,1,28,1,,1,2442091.790134420600000
6181,28,28,3,AFA,1,28,1,1O,1,3407336.056246846000000
6182,28,28,3,AFA,1,28,1,2O,1,3361.672522347216700
6183,28,28,3,AFA,1,28,2,,1,509557.750923272690000
6184,28,28,3,AFJ,1,28,1,,1,956892.290396803990000
6185,28,28,3,AFJ,1,28,1,1O,1,26813.465217773886000
6186,28,28,3,AFJ,1,28,2,,1,241932.554832201330000
6187,28,28,3,AFJ,1,28,2,1O,1,22656.325385571847000
6188,28,28,3,CNA,1,28,1,,1,3956943.206216802400000
6189,28,28,3,CNA,1,28,1,1O,1,1932853.710893562500000
6190,28,28,3,CNA,1,28,1,2O,1,37.988321183746194
6191,28,28,3,CNA,1,28,2,,1,2035968.521908521700000
6192,28,28,3,CNA,1,28,2,1O,1,119712.903210788920000
6193,28,28,3,CNA,1,61,1,,1,0.838159414463080
6194,28,28,3,CNJ,1,28,1,,1,812730.166673450960000
6195,28,28,3,CNJ,1,28,1,1O,1,392628.256450122920000
6196,28,28,3,CNJ,1,28,1,2O,1,6004.390879801520900
6197,28,28,3,CNJ,1,28,2,,1,662931.723056721040000
6198,28,28,3,CNJ,1,28,2,1O,1,11444.257212835892000
6199,28,28,3,CPA,1,28,1,,1,234549.223541177340000
6200,28,28,3,CPA,1,28,1,1O,1,549849.875796767300000
6201,28,28,3,CPA,1,28,2,,1,554059.230095906180000
6202,28,28,3,CPA,1,41,2,,1,1.633552609621020
6203,28,28,3,CRA,1,27,1,,1,0.863762124378241
6204,28,28,3,CRA,1,28,1,,1,4680452.699072221300000
6205,28,28,3,CRA,1,28,1,1O,1,4865371.145647722300000
6206,28,28,3,CRA,1,28,1,2O,1,43066.947003003508000
6207,28,28,3,CRA,1,28,2,,1,1822193.257860798400000
6208,28,28,3,CRA,1,28,2,1O,1,288281.239725156690000
6209,28,28,3,CRA,1,28,2,2O,1,218487.722418708440000
6210,28,28,3,CRA,1,41,2,,1,0.031561189749675
6211,28,28,3,CRA,1,61,1,,1,0.515604773417286
6212,28,28,3,CRA,1,72,1,,1,0.021992416192091
6213,28,28,3,CRA,1,78,2,,1,1.379766276617779
6214,28,28,3,CRJ,1,28,1,,1,40687.210937500000000
6215,28,28,3,CRJ,1,28,1,1O,1,54396.327349854633000
6216,28,28,3,CRJ,1,28,2,,1,66627.605112493970000
6217,28,28,3,CSA,1,28,1,,1,1917872.902577945000000
6218,28,28,3,CSA,1,28,1,1O,1,676339.367758771290000
6219,28,28,3,CSA,1,28,2,,1,50109.575312584639000
6220,28,28,3,FR,1,28,1,,1,1933349.300326734100000
6221,28,28,3,FR,1,28,1,1O,1,493293.097383447750000
6222,28,28,3,FR,1,28,2,,1,526764.035312304270000
6223,28,28,3,FR,1,61,1,,1,1.000710546428195
6224,28,28,3,HFW,1,27,1,,1,14.583840370946747
6225,28,28,3,HFW,1,27,2,,1,18.938221291011871
6226,28,28,3,HFW,1,28,1,,1,204109120.181212780000000
6227,28,28,3,HFW,1,28,1,1O,1,25216466.309764631000000
6228,28,28,3,HFW,1,28,1,2O,1,1381686.372699245300000
6229,28,28,3,HFW,1,28,2,,2,61092640.383491784000000
6230,28,28,3,HFW,1,28,2,1O,1,2152654.760715746300000
6231,28,28,3,HFW,1,28,2,2O,1,718706.994816938530000
6232,28,28,3,HFW,1,41,1,,1,6.070540872079810
6233,28,28,3,HFW,1,41,2,,1,8.567026822709851
6234,28,28,3,HFW,1,61,1,,1,32.470109074072070
6235,28,28,3,HFW,1,61,2,,1,0.846715433605614
6236,28,28,3,HFW,1,72,1,,1,3.096236150220333
6237,28,28,3,HFW,1,78,1,,1,41.979404488712781
6238,28,28,3,HFW,1,78,2,,1,18.034477409084658
6239,28,28,3,HFZ,1,28,1,,1,74255650.989816710000000
6240,28,28,3,HFZ,1,28,1,1O,1,10729470.313074362000000
6241,28,28,3,HFZ,1,28,1,2O,1,50327.364694304604000
6242,28,28,3,HFZ,1,28,2,,1,16309401.614025388000000
6243,28,28,3,HFZ,1,28,2,1O,1,700710.362238723090000
6244,28,28,3,HFZ,1,28,2,2O,1,233666.159115537740000
6245,28,28,3,HFZ,1,41,1,,1,19.436415806455571
6246,28,28,3,HFZ,1,41,2,,1,0.749032989878046
6247,28,28,3,HFZ,1,61,1,,1,3.160036422153446
6248,28,28,3,HFZ,1,72,1,,1,6.996152782599362
6249,28,28,3,HFZ,1,72,2,,1,2.644431803170708
6250,28,28,3,HFZ,1,78,1,,1,0.091500385640302
6251,28,28,3,MR,1,27,1,,1,0.446376648193318
6252,28,28,3,MR,1,28,1,,1,4158925.738856300700000
6253,28,28,3,MR,1,28,1,1O,1,1222257.246821872900000
6254,28,28,3,MR,1,28,1,2O,1,50366.956544090383000
6255,28,28,3,MR,1,28,2,,1,1715446.767833532100000
6256,28,28,3,MR,1,28,2,1O,1,1744.636472588133800
6257,28,28,3,MR,1,41,1,,1,5.822644196583124
6258,28,28,3,MR,1,41,2,,1,2.006553772036038
6259,28,28,3,MR,1,78,1,,1,2.645033891190168
6260,28,28,3,MR,1,78,2,,1,0.106998996559519
6261,28,28,3,QF,1,27,1,,1,19.123134248957289
6262,28,28,3,QF,1,27,2,,1,7.763467391998308
6263,28,28,3,QF,1,28,1,,1,116132702.691690710000000
