OBJECTID,DEP,DEPB,CYCCARTE,TFIFN,FAO2,NUM_DEP,ZPOPCODE,CODE_ONF,FREQUENCY,SUM_Shape_Area
2247,14,14,3,F,1,14,1,1O,1,131707.326452638690000
2248,14,14,3,F,1,14,1,2O,1,163835.844472321620000
2249,14,14,3,F,1,14,2,,1,1990921.660223616800000
2250,14,14,3,HFX,1,14,1,,4,42998069.121660575000000
2251,14,14,3,HFX,1,14,1,1O,1,533474.033773787440000
2252,14,14,3,HFX,1,14,1,2M,1,30129.677456560308000
2253,14,14,3,HFX,1,14,1,2O,1,610057.704903634960000
2254,14,14,3,HFX,1,14,2,,2,12416208.135361638000000
2255,14,14,3,HFY,1,14,1,,4,62771848.740705378000000
2256,14,14,3,HFY,1,14,1,1O,1,918057.786565820220000
2257,14,14,3,HFY,1,14,1,2O,1,1889796.785302896500000
2258,14,14,3,HFY,1,14,2,,2,17109582.390216131000000
2259,14,14,3,HFY,1,14,2,2O,1,85333.399456150582000
2260,14,14,3,HFZ,1,14,1,,4,46113918.518384390000000
2261,14,14,3,HFZ,1,14,1,1O,1,4972208.052935874100000
2262,14,14,3,HFZ,1,14,1,2O,2,1649590.330246561900000
2263,14,14,3,HFZ,1,14,2,,2,12666268.223974748000000
2264,14,14,3,HFZ,1,14,2,1O,1,238598.989192448320000
2265,14,14,3,M,1,14,1,,2,10683229.398713004000000
2266,14,14,3,M,1,14,1,1O,1,779549.942107688170000
2267,14,14,3,M,1,14,1,2O,2,1113934.673230470200000
2268,14,14,3,M,1,14,2,,1,2051641.427235506000000
2269,14,14,3,Q,1,14,1,,4,19244629.897191089000000
2270,14,14,3,Q,1,14,1,1O,1,161957.655362417460000
2271,14,14,3,Q,1,14,1,2O,1,292363.294740556100000
2272,14,14,3,Q,1,14,2,,2,6068586.337370597800000
2273,14,14,3,Q,1,14,2,2O,1,7848.764015291037100
2274,14,14,3,W,3,14,1,,3,7962935.839333346100000
2275,14,14,3,W,3,14,1,2O,2,363372.287835807250000
2276,14,14,3,W,3,14,2,,1,3335230.586862581800000
2277,15,15,4,00,0,15,1,,8,4096624136.965292900000000
2278,15,15,4,00,0,15,1,1O,3,626806.018460819380000
2279,15,15,4,00,0,15,1,2O,5,9202605.982165567600000
2280,15,15,4,00,0,15,2,,1,21567428.128658704000000
2281,15,15,4,00,0,15,2,2O,1,11135.874598728893000
2282,15,15,4,41,4,15,1,,5,17913324.220712390000000
2283,15,15,4,41,4,15,1,2O,2,1224501.586359947900000
2284,15,15,4,41,4,15,2,,1,13887.035156250000000
2285,15,15,4,46,4,15,1,,2,10612605.426356342000000
2286,15,15,4,46,4,15,1,1O,1,97647.519322193111000
2287,15,15,4,46,4,15,1,2O,1,407894.875316715040000
2288,15,15,4,46,4,15,2,,1,11390.761718750000000
2289,15,15,4,50,5,15,2,,1,171671.067764616220000
2290,15,15,4,50,5,15,2,2O,1,48706.398761709912000
2291,15,15,4,AAA,1,15,1,,1,649189.344885201660000
2292,15,15,4,AAA,1,15,1,2O,1,144103.628096174040000
2293,15,15,4,AAJ,1,15,1,,1,901908.342523572270000
2294,15,15,4,AAJ,1,15,1,1O,1,323636.873910111380000
2295,15,15,4,AAJ,1,15,1,2O,1,633726.870810205230000
2296,15,15,4,AF,1,15,1,,1,643884.776706342000000
2297,15,15,4,AF,1,15,1,2O,1,203448.093054204190000
2298,15,15,4,AF,1,15,2,,1,13937.820084635634000
2299,15,15,4,AH,1,15,1,,1,1437834.851141916800000
2300,15,15,4,AH,1,15,1,2O,1,64802.594083963450000
2301,15,15,4,BF,1,15,1,,2,2517685.425688070200000
2302,15,15,4,BF,1,15,1,2O,1,83799.446486304209000
2303,15,15,4,CP,1,15,1,,7,51811664.705416232000000
2304,15,15,4,CP,1,15,1,2O,4,30192306.044915445000000
2305,15,15,4,CR,1,15,1,,4,39693098.436804458000000
2306,15,15,4,CR,1,15,1,1O,1,558495.501908132570000
2307,15,15,4,CR,1,15,1,2O,2,18451867.023804568000000
2308,15,15,4,CR,1,15,2,,1,224246.308593750000000
2309,15,15,4,CW,1,15,1,,7,58702558.699278221000000
2310,15,15,4,CW,1,15,1,1O,2,10039641.769546689000000
2311,15,15,4,CW,1,15,1,2O,5,57047373.562580600000000
2312,15,15,4,CY,1,15,1,,6,28117320.808438234000000
2313,15,15,4,CY,1,15,1,1O,1,243433.536059437170000
2314,15,15,4,CY,1,15,1,2O,2,6247708.501125749200000
2315,15,15,4,CY,1,15,2,,1,92005.605468750000000
2316,15,15,4,DR,1,15,1,,1,193532.917694586560000
2317,15,15,4,DR,1,15,1,1O,1,6988.165997125855000
2318,15,15,4,DR,1,15,1,2O,1,5303.220038681523900
2319,15,15,4,FF,1,15,1,,4,23848663.417017981000000
2320,15,15,4,FF,1,15,1,1O,1,664970.716609640750000
2321,15,15,4,FF,1,15,1,2O,3,8941126.328023357300000
2322,15,15,4,FP,1,15,1,,3,5498093.966774708600000
2323,15,15,4,FP,1,15,1,2O,2,389399.592631700510000
2324,15,15,4,FR,1,15,1,,3,43301860.154871143000000
2325,15,15,4,FR,1,15,1,1O,1,4388716.577581051700000
2326,15,15,4,FR,1,15,1,2O,2,14579933.063151995000000
2327,15,15,4,FR,1,15,2,,1,1016.582785698399000
2328,15,15,4,FR,1,15,2,2O,1,6408.364645552425800
2329,15,15,4,IF,1,15,1,,1,148868.656250000000000
2330,15,15,4,JF,1,15,1,,6,300305691.272996190000000
2331,15,15,4,JF,1,15,1,1O,1,1389759.409498182600000
2332,15,15,4,JF,1,15,1,2O,2,26821141.114928260000000
2333,15,15,4,JF,1,15,2,,1,263245.050781250000000
2334,15,15,4,JH,1,15,1,,7,97003565.921279714000000
2335,15,15,4,JH,1,15,1,1O,1,554818.719746182320000
2336,15,15,4,JH,1,15,1,2O,2,29592091.647318467000000
2337,15,15,4,JH,1,15,2,,1,1154275.377341494000000
2338,15,15,4,JH,1,15,2,2O,1,91178.333032395371000
2339,15,15,4,MP,1,15,1,,6,82165364.173033580000000
2340,15,15,4,MP,1,15,1,2O,4,6069126.123671098600000
2341,15,15,4,MR,1,15,1,,7,73097392.423666641000000
2342,15,15,4,MR,1,15,1,1O,1,678045.371490801220000
2343,15,15,4,MR,1,15,1,2O,1,10193132.763941020000000
2344,15,15,4,MR,1,15,2,,1,365401.144795671800000
2345,15,15,4,MR,1,15,2,2O,1,3576.759041754552500
2346,15,15,4,QF,1,15,1,,8,392645337.632836520000000
2347,15,15,4,QF,1,15,1,1O,1,613512.664671905460000
2348,15,15,4,QF,1,15,1,2O,4,17240588.986816328000000
2349,15,15,4,QF,1,15,2,,1,1223520.559445469900000
2350,15,15,4,QF,1,15,2,2O,1,18626.636765228366000
2351,15,15,4,QH,1,15,1,,6,83751700.923461244000000
2352,15,15,4,QH,1,15,1,1O,1,46558.512093775324000
2353,15,15,4,QH,1,15,1,2O,2,19044572.562081881000000
2354,15,15,4,QH,1,15,2,,1,13579.945312500000000
2355,15,15,4,WF,3,15,1,,6,49985967.674189977000000
2356,15,15,4,WF,3,15,1,1O,1,38167.877845281211000
2357,15,15,4,WF,3,15,1,2O,3,3186529.659412629400000
2358,15,15,4,WF,3,15,2,,1,177162.994843927210000
2359,15,15,4,WP,3,15,1,,3,6676975.985045764600000
2360,15,15,4,WP,3,15,1,2O,1,810109.560258252660000
2361,15,15,4,WR,3,15,1,,1,1501648.263079829000000
2362,15,15,4,WR,3,15,1,1O,1,374.328466672068770
2363,15,15,4,WR,3,15,1,2O,1,259789.947432600980000
2364,15,15,4,XF,3,15,1,,1,1642998.691052063600000
2365,15,15,4,XF,3,15,1,1O,1,0.147671157453230
2366,15,15,4,XF,3,15,1,2O,1,4178.535975175889700
2367,15,15,4,XR,3,15,1,,1,16.862987851103146
2368,15,15,4,XR,3,15,1,2O,1,76666.761649943277000
2369,16,16,3,00,0,16,1,,6,4387341834.949726100000000
2370,16,16,3,00,0,16,1,1O,1,659887.585089515200000
2371,16,16,3,00,0,16,1,2M,1,1393215.852327287700000
2372,16,16,3,00,0,16,1,2O,2,244547.430861181260000
2373,16,16,3,00,0,16,2,,5,450992497.388361100000000
2374,16,16,3,00,0,16,2,2O,1,43154.070293883255000
2375,16,16,3,10,1,16,1,,1,1016657.529686845800000
2376,16,16,3,10,1,16,2,,1,3118.524625053163600
2377,16,16,3,44,4,16,1,,3,10289302.355578003000000
2378,16,16,3,44,4,16,1,1O,1,48270.253750063479000
2379,16,16,3,44,4,16,1,2O,1,135.198913838082750
2380,16,16,3,44,4,16,2,,1,336692.125498911310000
2381,16,16,3,46,4,16,1,,2,6013975.256000866200000
2382,16,16,3,46,4,16,2,,1,227860.312682328800000
2383,16,16,3,50,5,16,2,,4,17641266.886196729000000
2384,16,16,3,50,5,16,2,2O,1,94039.269060885810000
2385,16,16,3,AA,1,16,1,,4,19567418.160635553000000
2386,16,16,3,AA,1,16,1,1O,1,9809943.773547772300000
2387,16,16,3,AA,1,16,1,2O,1,647429.518626839160000
2388,16,16,3,AA,1,16,2,,1,816998.472528236100000
2389,16,16,3,AA,1,16,2,2O,1,420337.248932235520000
2390,16,16,3,CM,1,16,1,,2,76061614.051678762000000
2391,16,16,3,CM,1,16,1,1O,1,2705980.543891952800000
2392,16,16,3,CM,1,16,1,2O,1,2184026.602728146100000
2393,16,16,3,CM,1,16,2,,1,183684.634650163350000
2394,16,16,3,CR,1,16,1,,3,28425902.155560214000000
2395,16,16,3,CR,1,16,1,1O,1,6709665.647293092700000
2396,16,16,3,CR,1,16,1,2O,2,885341.319358044300000
2397,16,16,3,CR,1,16,2,,1,636105.284218749030000
2398,16,16,3,IF,1,16,1,,5,213569985.152024720000000
2399,16,16,3,IF,1,16,1,1O,2,2392525.982560276100000
2400,16,16,3,IF,1,16,1,2M,1,710314.244721236520000
2401,16,16,3,IF,1,16,1,2O,1,381702.697484115600000
2402,16,16,3,IF,1,16,2,,1,5461772.503812255300000
2403,16,16,3,JF,1,16,1,,5,132983206.822816430000000
2404,16,16,3,JF,1,16,1,1O,1,19738175.344939630000000
2405,16,16,3,JF,1,16,1,2M,1,103912.627081175450000
2406,16,16,3,JF,1,16,1,2O,1,267066.418077122830000
2407,16,16,3,JF,1,16,2,,3,5477606.806797384300000
2408,16,16,3,JF,1,16,2,2O,1,155066.553795100450000
2409,16,16,3,KF,1,16,1,,3,26072471.003086060000000
2410,16,16,3,KF,1,16,1,1O,1,5395177.624550158200000
2411,16,16,3,KF,1,16,2,,1,2446234.039894963100000
2412,16,16,3,KF,1,16,2,2O,1,40034.652481964084000
2413,16,16,3,MR,1,16,1,,4,80879110.387934983000000
2414,16,16,3,MR,1,16,1,1O,2,9712787.443283464800000
2415,16,16,3,MR,1,16,1,2M,1,10728.408010302108000
2416,16,16,3,MR,1,16,1,2O,1,1797968.007348958400000
2417,16,16,3,MR,1,16,2,,1,1173265.202447066500000
2418,16,16,3,QE,1,16,1,,4,79552235.525465116000000
2419,16,16,3,QE,1,16,1,1O,1,693951.928459275750000
2420,16,16,3,QE,1,16,1,2O,2,188990.208102872570000
2421,16,16,3,QE,1,16,2,,1,3568461.146983149000000
2422,16,16,3,QF,1,16,1,,6,102281588.184887420000000
2423,16,16,3,QF,1,16,1,1O,1,492357.692536465300000
2424,16,16,3,QF,1,16,1,2O,1,1161678.816321551600000
2425,16,16,3,QF,1,16,2,,1,4875019.667209466900000
2426,16,16,3,SF,1,16,1,,6,215518246.644989460000000
2427,16,16,3,SF,1,16,1,1O,1,211397.842293038410000
2428,16,16,3,SF,1,16,1,2M,1,1984115.491885223200000
2429,16,16,3,SF,1,16,1,2O,1,305148.964868718530000
2430,16,16,3,SF,1,16,2,,4,15127782.764694061000000
2431,16,16,3,SF,1,16,2,2O,1,25667.606352254224000
2432,16,16,3,SR,1,16,1,,3,14982620.311796388000000
2433,16,16,3,SR,1,16,1,2O,1,20105.339746310812000
2434,16,16,3,SR,1,16,2,,1,35594.404499970376000
2435,17,17,3,00,0,17,1,,7,5195541939.637714400000000
2436,17,17,3,00,0,17,1,1O,2,4446225.226409155900000
2437,17,17,3,00,0,17,1,2M,1,8204597.410744167900000
2438,17,17,3,00,0,17,1,2O,4,346288.657163982220000
2439,17,17,3,00,0,17,2,,6,661849425.540676950000000
2440,17,17,3,00,0,17,2,1O,1,21215.356887142731000
2441,17,17,3,00,0,17,2,2O,2,347.254564563301870
2442,17,17,3,10,1,17,1,,1,18652712.090231430000000
2443,17,17,3,10,1,17,1,1O,1,695857.347534187950000
2444,17,17,3,10,1,17,1,2O,1,213676.743347564890000
2445,17,17,3,10,1,17,2,,1,1979110.797143967600000
2446,17,17,3,10,1,17,2,1O,1,60239.485924315857000
2447,17,17,3,44,4,17,1,,2,11448476.410812248000000
2448,17,17,3,44,4,17,1,1O,1,154043.673195462960000
2449,17,17,3,44,4,17,2,,1,2457156.262086400300000
2450,17,17,3,46,4,17,1,,1,922587.921949736770000
2451,17,17,3,46,4,17,2,,1,70929.580599572510000
2452,17,17,3,50,5,17,2,,2,36357237.797621086000000
2453,17,17,3,50,5,17,2,1O,1,2943.136262724696300
2454,17,17,3,50,5,17,2,2O,1,139562.260947815640000
2455,17,17,3,AF,1,17,1,,2,8815292.753212506000000
2456,17,17,3,AF,1,17,1,1O,2,9525497.108269656100000
2457,17,17,3,AF,1,17,1,2O,1,100160.847101297960000
2458,17,17,3,AF,1,17,2,,1,1367037.627009406700000
2459,17,17,3,AF,1,17,2,1O,2,118737.134901403190000
2460,17,17,3,CM,1,17,1,,5,194574568.772444460000000
2461,17,17,3,CM,1,17,1,1O,2,66523743.531629980000000
2462,17,17,3,CM,1,17,1,2M,1,6229.401826306587300
2463,17,17,3,CM,1,17,1,2O,3,11998476.565819815000000
2464,17,17,3,CM,1,17,2,,3,11572052.716844525000000
2465,17,17,3,CM,1,17,2,1O,1,3504360.778037455900000
2466,17,17,3,CM,1,17,2,2O,1,1900830.787987106900000
2467,17,17,3,IF,1,17,1,,3,159636288.825628850000000
2468,17,17,3,IF,1,17,1,1O,2,534831.075193475700000
2469,17,17,3,IF,1,17,1,2M,1,142291.255669265050000
2470,17,17,3,IF,1,17,1,2O,2,4427508.771402759500000
2471,17,17,3,IF,1,17,2,,2,2710905.409938138000000
2472,17,17,3,JF,1,17,1,,2,27508459.845828511000000
2473,17,17,3,JF,1,17,1,1O,2,858798.997909460220000
2474,17,17,3,JF,1,17,1,2O,2,1445847.595655632400000
2475,17,17,3,JF,1,17,2,,1,1727326.704801640000000
2476,17,17,3,KF,1,17,1,,1,953648.874409568610000
2477,17,17,3,KF,1,17,1,2O,1,772127.817537742900000
2478,17,17,3,MR,1,17,1,,3,80082793.616605073000000
2479,17,17,3,MR,1,17,1,1O,2,2765423.027458442400000
2480,17,17,3,MR,1,17,1,2O,3,1814248.843576583800000
2481,17,17,3,MR,1,17,2,,2,2664574.572649811400000
2482,17,17,3,MR,1,17,2,1O,1,86608.767916402008000
2483,17,17,3,MR,1,17,2,2O,2,290718.651687388370000
2484,17,17,3,QF,1,17,1,,3,117121037.685915960000000
2485,17,17,3,QF,1,17,1,1O,2,801689.869218390200000
2486,17,17,3,QF,1,17,1,2O,2,1187194.583133600400000
2487,17,17,3,QF,1,17,2,,1,3122927.056352195300000
2488,17,17,3,SF,1,17,1,,4,165380580.177349150000000
2489,17,17,3,SF,1,17,1,1O,2,66973.519601376698000
2490,17,17,3,SF,1,17,1,2M,1,437481.161815413680000
2491,17,17,3,SF,1,17,1,2O,1,43851.310244690467000
2492,17,17,3,SF,1,17,2,,2,15938479.455474840000000
2493,17,17,3,SR,1,17,1,,3,65137468.008610651000000
2494,17,17,3,SR,1,17,1,1O,1,235665.270412027780000
2495,17,17,3,SR,1,17,1,2O,2,94388.921269032726000
2496,17,17,3,SR,1,17,2,,2,2417605.464349571600000
2497,18,18,3,00,0,18,1,,7,4327441111.706321700000000
2498,18,18,3,00,0,18,1,1O,1,907187.033952922680000
2499,18,18,3,00,0,18,1,2M,1,75499853.614168137000000
2500,18,18,3,00,0,18,1,2O,1,2356778.334051668200000
2501,18,18,3,00,0,18,1,CO,1,9020.595047225384400
2502,18,18,3,00,0,18,2,,7,1131695657.612777500000000
2503,18,18,3,00,0,18,2,1O,1,92299.979634190066000
2504,18,18,3,00,0,18,2,2M,1,10354568.263558347000000
2505,18,18,3,00,0,18,2,2O,1,715576.888849300330000
2506,18,18,3,11,1,18,1,,2,4909384.188077746900000
2507,18,18,3,11,1,18,1,1O,2,104761.158793784770000
2508,18,18,3,11,1,18,1,2O,1,26113.344054714951000
2509,18,18,3,11,1,18,1,CO,1,1897.553982846368900
2510,18,18,3,11,1,18,2,,1,615760.934284122780000
2511,18,18,3,44,4,18,1,,1,5849237.694349053300000
2512,18,18,3,44,4,18,1,2M,1,2563215.180689175600000
2513,18,18,3,44,4,18,1,2O,1,181984.800564727780000
2514,18,18,3,44,4,18,2,,2,931870.218506777190000
2515,18,18,3,44,4,18,2,2M,1,407970.353799319360000
2516,18,18,3,44,4,18,2,2O,1,377.156187943858980
2517,18,18,3,46,4,18,1,,2,11539948.915201830000000
2518,18,18,3,46,4,18,1,1O,1,1438.013879063987600
2519,18,18,3,46,4,18,1,2M,1,141003.906250000000000
2520,18,18,3,46,4,18,1,2O,1,78723.898528717167000
2521,18,18,3,46,4,18,2,,3,5203278.850754195800000
2522,18,18,3,46,4,18,2,1O,1,0.055873112520806
2523,18,18,3,46,4,18,2,2M,1,165665.854678259760000
2524,18,18,3,46,4,18,2,2O,1,1112.196715651442400
2525,18,18,3,50,5,18,2,,2,26919896.358886037000000
2526,18,18,3,50,5,18,2,1O,1,6918.605876449933900
2527,18,18,3,50,5,18,2,2M,1,121622.830131793600000
2528,18,18,3,50,5,18,2,2O,1,1148910.385100570000000
2529,18,18,3,AA,1,18,1,,5,49512205.842106067000000
2530,18,18,3,AA,1,18,1,1O,3,98808830.894740194000000
2531,18,18,3,AA,1,18,1,2M,1,298456.744205732600000
2532,18,18,3,AA,1,18,1,2O,2,2120304.782639212400000
2533,18,18,3,AA,1,18,2,,3,9530594.960602227600000
2534,18,18,3,AA,1,18,2,1O,1,8610249.550363406500000
2535,18,18,3,AA,1,18,2,2O,1,370008.689091389770000
2536,18,18,3,AK,1,18,1,,1,2600821.629644861000000
2537,18,18,3,AK,1,18,2,,1,807697.014350302750000
2538,18,18,3,AK,1,18,2,2M,1,223.969949640159630
2539,18,18,3,CP,1,18,1,,4,123870870.444359140000000
2540,18,18,3,CP,1,18,1,1O,2,20679265.462676950000000
2541,18,18,3,CP,1,18,1,2M,1,1734490.152359216700000
2542,18,18,3,CP,1,18,1,2O,2,5893942.083380380600000
2543,18,18,3,CP,1,18,2,,2,15092066.342663029000000
2544,18,18,3,CP,1,18,2,1O,1,702648.257821746990000
2545,18,18,3,CP,1,18,2,2M,1,40365.406250000000000
2546,18,18,3,CP,1,18,2,2O,1,442855.113482839890000
2547,18,18,3,CQ,1,18,1,,2,18389086.365767166000000
2548,18,18,3,CQ,1,18,1,1O,2,1968798.953150626700000
2549,18,18,3,CQ,1,18,1,2O,1,829113.434261994790000
2550,18,18,3,CQ,1,18,2,,1,4773569.848688677000000
2551,18,18,3,CQ,1,18,2,1O,1,74246.160438451057000
2552,18,18,3,CQ,1,18,2,2O,1,121742.823942980890000
2553,18,18,3,FR,1,18,1,,3,11798405.781751508000000
2554,18,18,3,FR,1,18,1,1O,1,8679704.612278588100000
2555,18,18,3,FR,1,18,1,2O,1,29839.469282902806000
2556,18,18,3,FR,1,18,2,,1,2777269.799620441600000
2557,18,18,3,FR,1,18,2,1O,1,2980.339346067634800
2558,18,18,3,FR,1,18,2,2O,1,1263.578370548162400
2559,18,18,3,IF,1,18,1,,6,316800804.062873010000000
2560,18,18,3,IF,1,18,1,1O,1,13739293.974857174000000
2561,18,18,3,IF,1,18,1,2M,1,6512063.425830055000000
2562,18,18,3,IF,1,18,1,2O,1,15466790.854047302000000
2563,18,18,3,IF,1,18,1,CO,1,330040.692775437550000
2564,18,18,3,IF,1,18,2,,5,57539127.631476298000000
2565,18,18,3,IF,1,18,2,1O,1,371550.444471581320000
2566,18,18,3,IF,1,18,2,2M,1,83094.056627737606000
2567,18,18,3,IF,1,18,2,2O,1,3598369.002994903400000
2568,18,18,3,JF,1,18,1,,5,173861503.495204540000000
2569,18,18,3,JF,1,18,1,1O,1,5481186.001881770800000
2570,18,18,3,JF,1,18,1,2M,1,5878745.295706437000000
2571,18,18,3,JF,1,18,1,2O,1,20911145.661052987000000
2572,18,18,3,JF,1,18,1,CO,1,66285.700712740188000
2573,18,18,3,JF,1,18,2,,4,32514075.346849628000000
2574,18,18,3,JF,1,18,2,1O,1,4178.133300659837000
2575,18,18,3,JF,1,18,2,2M,1,35772.862857482825000
2576,18,18,3,JF,1,18,2,2O,1,2023927.471096389500000
2577,18,18,3,KF,1,18,1,,4,224242640.606762110000000
2578,18,18,3,KF,1,18,1,1O,1,4250553.376996033800000
2579,18,18,3,KF,1,18,1,2M,1,1005204.870008381200000
2580,18,18,3,KF,1,18,1,2O,1,14481499.732063139000000
2581,18,18,3,KF,1,18,2,,3,49135401.307019532000000
2582,18,18,3,KF,1,18,2,1O,1,418627.415090747820000
2583,18,18,3,KF,1,18,2,2O,1,3078082.472297602300000
2584,18,18,3,MR,1,18,1,,2,124744293.719297510000000
2585,18,18,3,MR,1,18,1,1O,1,2983413.411544680600000
2586,18,18,3,MR,1,18,1,2M,1,531380.470055588290000
2587,18,18,3,MR,1,18,1,2O,2,4394400.744795230200000
2588,18,18,3,MR,1,18,2,,2,13957387.337627742000000
2589,18,18,3,MR,1,18,2,1O,1,53829.389801853329000
2590,18,18,3,MR,1,18,2,2O,1,533988.069949458470000
2591,18,18,3,QF,1,18,1,,5,127956500.383548950000000
2592,18,18,3,QF,1,18,1,1O,1,1043611.174398717900000
2593,18,18,3,QF,1,18,1,2M,1,951408.548903165150000
2594,18,18,3,QF,1,18,1,2O,1,3846177.151017004200000
2595,18,18,3,QF,1,18,2,,2,19593568.357103396000000
2596,18,18,3,QF,1,18,2,1O,1,9525.084928457869000
2597,18,18,3,QF,1,18,2,2M,1,60677.703125000000000
2598,18,18,3,QF,1,18,2,2O,1,247328.627796125950000
2599,18,18,3,WF,3,18,1,,3,30234287.712699194000000
2600,18,18,3,WF,3,18,1,1O,1,8878.882125111798800
2601,18,18,3,WF,3,18,1,2M,1,7457137.424576640100000
2602,18,18,3,WF,3,18,1,2O,1,354266.135161891700000
2603,18,18,3,WF,3,18,2,,2,12817088.085541487000000
2604,18,18,3,WF,3,18,2,2M,1,398083.285287228060000
2605,18,18,3,WF,3,18,2,2O,1,17968.914169428826000
2606,19,19,4,00,0,19,1,,8,2983986257.479988100000000
2607,19,19,4,00,0,19,1,1O,2,377990.096106314680000
2608,19,19,4,00,0,19,1,2O,4,2421234.069170772100000
2609,19,19,4,00,0,19,2,,4,66006416.663029268000000
2610,19,19,4,11,1,19,1,,3,13990951.415552562000000
2611,19,19,4,11,1,19,1,2O,1,2065195.894751423500000
2612,19,19,4,31,3,19,1,,1,678271.293493048750000
2613,19,19,4,31,3,19,1,2O,1,48619.059176250681000
2614,19,19,4,44,4,19,1,,3,56746466.911286190000000
2615,19,19,4,44,4,19,1,1O,1,788223.618047014340000
2616,19,19,4,44,4,19,1,2O,1,1872140.749583208200000
2617,19,19,4,44,4,19,2,,1,31628.583237586543000
2618,19,19,4,46,4,19,1,,3,10100222.280781930000000
2619,19,19,4,46,4,19,1,1O,2,28.475120764568661
2620,19,19,4,46,4,19,1,2O,1,98982.448830194015000
2621,19,19,4,46,4,19,2,,1,206272.241237252020000
2622,19,19,4,AF,1,19,1,,7,202637117.304672780000000
2623,19,19,4,AF,1,19,1,1O,1,650793.498488022480000
2624,19,19,4,AF,1,19,1,2O,3,7072882.218492747300000
2625,19,19,4,AF,1,19,2,,1,1859943.119864244500000
2626,19,19,4,AF,1,19,2,2O,1,97539.228020586495000
2627,19,19,4,CP,1,19,1,,3,61843151.432696559000000
2628,19,19,4,CP,1,19,1,1O,1,584032.871332434120000
2629,19,19,4,CP,1,19,1,2O,3,12711708.389637643000000
2630,19,19,4,CR,1,19,1,,7,566179329.003134730000000
2631,19,19,4,CR,1,19,1,1O,1,18043955.886176743000000
2632,19,19,4,CR,1,19,1,2O,5,54806264.820913300000000
2633,19,19,4,CR,1,19,2,,1,1056670.492471979000000
2634,19,19,4,FF,1,19,1,,5,145873015.962409350000000
2635,19,19,4,FF,1,19,1,1O,1,458491.630188811100000
2636,19,19,4,FF,1,19,1,2O,2,2853272.010961178200000
2637,19,19,4,FF,1,19,2,,1,201573.554650032430000
2638,19,19,4,FP,1,19,1,,3,42308873.195854180000000
2639,19,19,4,FP,1,19,1,1O,1,221433.607203864350000
2640,19,19,4,FP,1,19,1,2O,2,789731.842359535630000
2641,19,19,4,FR,1,19,1,,6,183531466.979222210000000
2642,19,19,4,FR,1,19,1,1O,1,576709.647163817080000
2643,19,19,4,FR,1,19,1,2O,4,2871903.730758035600000
2644,19,19,4,FR,1,19,2,,1,223445.332818796390000
2645,19,19,4,IF,1,19,1,,8,435982423.468608380000000
2646,19,19,4,IF,1,19,1,1O,2,512497.184679428760000
2647,19,19,4,IF,1,19,1,2O,4,6099522.223755962200000
2648,19,19,4,IF,1,19,2,,2,10329550.994706227000000
2649,19,19,4,IF,1,19,2,2O,1,217947.103710022700000
2650,19,19,4,JF,1,19,1,,7,226641320.584743920000000
2651,19,19,4,JF,1,19,1,1O,2,93581.681486961810000
2652,19,19,4,JF,1,19,1,2O,4,6150101.694406629500000
2653,19,19,4,JF,1,19,2,,1,3068251.132253331100000
2654,19,19,4,JF,1,19,2,2O,1,30991.770249712194000
2655,19,19,4,KF,1,19,1,,7,29207015.418717757000000
2656,19,19,4,KF,1,19,1,1O,1,675.270219028495260
2657,19,19,4,KF,1,19,1,2O,3,5590042.907403303300000
2658,19,19,4,KF,1,19,2,,1,274877.573793643620000
2659,19,19,4,MP,1,19,1,,7,137440686.348309370000000
2660,19,19,4,MP,1,19,1,1O,1,80019.430488826620000
2661,19,19,4,MP,1,19,1,2O,1,2264265.223037984200000
2662,19,19,4,MP,1,19,2,,1,1668452.246881924600000
2663,19,19,4,MR,1,19,1,,6,249736194.202209650000000
2664,19,19,4,MR,1,19,1,1O,1,573099.963955076880000
2665,19,19,4,MR,1,19,1,2O,3,8511722.359344322200000
2666,19,19,4,MR,1,19,2,,1,1598015.858732302700000
2667,19,19,4,MR,1,19,2,2O,1,4062.010075065408300
2668,19,19,4,QE,1,19,1,,5,99985915.630824834000000
2669,19,19,4,QE,1,19,1,1O,1,91981.554690218298000
2670,19,19,4,QE,1,19,1,2O,1,868062.231888294100000
2671,19,19,4,QE,1,19,2,,2,1027174.225180155400000
2672,19,19,4,QE,1,19,2,2O,1,9974.416442284933500
2673,19,19,4,QF,1,19,1,,7,170776127.767776280000000
2674,19,19,4,QF,1,19,1,1O,1,2140.347489791016900
2675,19,19,4,QF,1,19,1,2O,2,1357916.216484914500000
2676,19,19,4,QF,1,19,2,,2,2287375.463238422300000
2677,19,19,4,WF,3,19,1,,6,27499891.489196174000000
2678,19,19,4,WF,3,19,1,1O,1,57482.018843736136000
2679,19,19,4,WF,3,19,1,2O,2,655933.088347689950000
2680,19,19,4,WF,3,19,2,,1,240589.846649982970000
2681,19,19,4,WR,3,19,1,,3,21952125.224608678000000
2682,19,19,4,WR,3,19,1,1O,1,140727.611831998830000
2683,19,19,4,WR,3,19,1,2O,1,838991.479587160520000
2684,21,21,4,00,0,21,1,,8,4538463881.454693800000000
2685,21,21,4,00,0,21,1,1O,3,1465701.571052796000000
2686,21,21,4,00,0,21,1,2M,1,6329181.271512460900000
2687,21,21,4,00,0,21,1,2O,7,14494266.213126462000000
