npp,depbdv2,anrefbdv,codeTFVdis,codeTFVdiN,dist_bdfor
23-39-252-1-107T,39,2010,FF1-00,,4_HORS_BDFOR
23-58-197-1-126T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-21-243-1-110T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-231-1-114T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-228-1-115T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-240-1-111T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-58-219-1-118T,58,2007,FF2-90-90,,1_DANS_BDFOR
23-58-216-1-119T,58,2007,FO1,,2_BDFOR_15m
23-58-204-1-123T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-58-195-1-126T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-21-235-1-112T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-39-250-1-107T,39,2010,FF2-90-90,,1_DANS_BDFOR
23-39-253-1-106T,39,2010,FF1G01-01,,1_DANS_BDFOR
23-21-232-1-113T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-238-1-111T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-58-193-1-126T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-58-199-1-124T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-58-211-1-120T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-25-272-1-099T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-58-220-1-117T,21,2014,FF31,,1_DANS_BDFOR
23-25-269-1-100T,25,2010,FF32,,1_DANS_BDFOR
23-21-245-1-108T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-39-251-1-106T,39,2010,FF1-00-00,,1_DANS_BDFOR
23-21-236-1-111T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-58-212-1-119T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-58-209-1-120T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-21-224-1-115T,21,2014,LA4,,4_HORS_BDFOR
23-25-279-1-096T,25,2010,FF31,,1_DANS_BDFOR
23-58-215-1-118T,58,2007,FF2-90-90,,1_DANS_BDFOR
23-18-188-1-127T,18,2005,FF1-00-00,,1_DANS_BDFOR
23-25-273-1-098T,25,2010,FF31,,1_DANS_BDFOR
23-25-270-1-099T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-58-206-1-121T,58,2007,FF1G01-01,,2_BDFOR_15m
23-25-276-1-097T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-25-258-1-103T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-39-249-1-106T,39,2010,FF1-00-00,,1_DANS_BDFOR
23-25-264-1-101T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-21-234-1-111T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-240-1-109T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-222-1-115T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-58-213-1-118T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-21-231-1-112T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-25-277-1-096T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-58-198-1-123T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-268-1-099T,25,2010,FF2-63-63,,1_DANS_BDFOR
23-21-232-1-111T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-235-1-110T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-244-1-107T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-220-1-115T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-25-275-1-096T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-58-196-1-123T,58,2007,FF1-00,,4_HORS_BDFOR
23-58-199-1-122T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-58-211-1-118T,58,2007,FF32,,1_DANS_BDFOR
23-58-217-1-116T,21,2014,FF31,,1_DANS_BDFOR
23-25-269-1-098T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-39-248-1-105T,39,2010,FF1G01-01,,1_DANS_BDFOR
23-21-245-1-106T,21,2014,FF01,,1_DANS_BDFOR
23-25-266-1-099T,25,2010,FF31,,1_DANS_BDFOR
23-25-263-1-100T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-236-1-109T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-25-257-1-102T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-233-1-110T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-58-215-1-116T,58,2007,FF2G61-61,,1_DANS_BDFOR
23-58-200-1-121T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-267-1-098T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-25-264-1-099T,25,2010,FF32,,1_DANS_BDFOR
23-25-273-1-096T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-25-279-1-094T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-58-191-1-124T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-58-194-1-123T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-21-222-1-113T,21,2014,FF1-00-00,,4_HORS_BDFOR
23-21-237-1-108T,21,2014,FO1,,1_DANS_BDFOR
23-58-213-1-116T,58,2007,FF1-09-09,,1_DANS_BDFOR
23-58-195-1-122T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-268-1-097T,25,2010,FF1-49-49,,1_DANS_BDFOR
23-21-219-1-114T,21,2014,FP,,1_DANS_BDFOR
23-25-271-1-096T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-25-265-1-098T,25,2010,FF1-00,,1_DANS_BDFOR
23-58-216-1-115T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-25-259-1-100T,25,2010,FF1-00,,1_DANS_BDFOR
23-25-256-1-101T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-247-1-104T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-25-262-1-099T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-18-189-1-124T,18,2005,FF1-00-00,,4_HORS_BDFOR
23-21-244-1-105T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-220-1-113T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-70-250-1-103T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-232-1-109T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-241-1-106T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-25-275-1-094T,25,2010,FF32,,1_DANS_BDFOR
23-89-214-1-115T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-58-211-1-116T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-25-263-1-098T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-25-260-1-099T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-257-1-100T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-269-1-096T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-58-202-1-119T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-58-196-1-121T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-58-199-1-120T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-25-279-1-092T,25,2010,FF02,,1_DANS_BDFOR
23-58-215-1-114T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-25-276-1-093T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-58-212-1-115T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-58-206-1-117T,58,2007,FF1G01-01,,4_HORS_BDFOR
23-58-203-1-118T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-70-249-1-102T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-25-270-1-095T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-261-1-098T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-264-1-097T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-234-1-107T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-216-1-113T,21,2014,FF2-64-64,,1_DANS_BDFOR
23-58-210-1-115T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-21-219-1-112T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-89-213-1-114T,89,2007,FF2-52-52,,1_DANS_BDFOR
23-58-201-1-118T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-259-1-098T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-58-198-1-119T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-70-247-1-102T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-21-229-1-108T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-58-199-1-118T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-25-278-1-091T,25,2010,FF31,,1_DANS_BDFOR
23-25-269-1-094T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-58-196-1-119T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-70-248-1-101T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-18-187-1-122T,18,2005,FF1G01-01,,1_DANS_BDFOR
23-21-224-1-109T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-227-1-108T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-230-1-107T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-215-1-112T,21,2014,FF2-64-64,,1_DANS_BDFOR
23-25-273-1-092T,25,2010,FF32,,1_DANS_BDFOR
23-58-197-1-118T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-58-206-1-115T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-264-1-095T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-70-249-1-100T,70,2011,FF31,,1_DANS_BDFOR
23-25-261-1-096T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-70-255-1-098T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-231-1-106T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-89-207-1-114T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-25-268-1-093T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-58-195-1-118T,58,2007,FP,,2_BDFOR_15m
23-25-274-1-091T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-25-265-1-094T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-70-256-1-097T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-25-277-1-090T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-271-1-092T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-70-259-1-096T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-232-1-105T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-241-1-102T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-235-1-104T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-226-1-107T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-58-193-1-118T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-89-211-1-112T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-208-1-113T,89,2007,FF1-00-00,,2_BDFOR_15m
23-21-217-1-110T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-58-196-1-117T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-275-1-090T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-58-205-1-114T,58,2007,FF2-64-64,,1_DANS_BDFOR
23-25-263-1-094T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-236-1-103T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-18-187-1-120T,18,2005,FF1-00-00,,1_DANS_BDFOR
23-70-260-1-095T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-70-257-1-096T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-245-1-100T,70,2011,FF2G61-61,,1_DANS_BDFOR
23-21-227-1-106T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-233-1-104T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-89-209-1-112T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-25-273-1-090T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-58-197-1-116T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-21-215-1-110T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-89-212-1-111T,89,2007,FF1-00-00,,4_HORS_BDFOR
23-25-270-1-091T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-70-258-1-095T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-246-1-099T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-25-264-1-093T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-70-252-1-097T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-21-234-1-103T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-225-1-106T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-228-1-105T,21,2014,FF01,,1_DANS_BDFOR
23-89-210-1-111T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-25-268-1-091T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-58-189-1-118T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-58-198-1-115T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-25-271-1-090T,25,2010,FF1G01-01,,1_DANS_BDFOR
23-21-232-1-103T,21,2014,FF1-00,,1_DANS_BDFOR
23-21-226-1-105T,21,2014,FF1-00-00,,4_HORS_BDFOR
23-21-235-1-102T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-229-1-104T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-25-275-1-088T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-70-257-1-094T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-205-1-112T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-25-263-1-092T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-272-1-089T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-266-1-091T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-233-1-102T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-230-1-103T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-25-276-1-087T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-264-1-091T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-21-218-1-107T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-89-203-1-112T,89,2007,FP,,1_DANS_BDFOR
23-25-273-1-088T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-25-267-1-090T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-70-261-1-092T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-240-1-099T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-231-1-102T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-222-1-105T,21,2014,FF1-00-00,,4_HORS_BDFOR
23-89-201-1-112T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-210-1-109T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-25-265-1-090T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-58-192-1-115T,58,2007,FF1-00,,4_HORS_BDFOR
23-25-277-1-086T,25,2010,FF02,,1_DANS_BDFOR
23-89-195-1-114T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-68-283-1-084T,68,2007,FF2G61-61,,1_DANS_BDFOR
23-25-268-1-089T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-89-204-1-111T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-25-274-1-087T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-25-271-1-088T,25,2010,FF2G61-61,,1_DANS_BDFOR
23-70-250-1-095T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-259-1-092T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-235-1-100T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-70-253-1-094T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-211-1-108T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-21-229-1-102T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-25-275-1-086T,25,2010,NEVB1,,1_DANS_BDFOR
23-68-287-1-082T,68,2007,FF31,,1_DANS_BDFOR
23-58-190-1-115T,58,2007,FF1-00-00,,1_DANS_BDFOR
23-25-269-1-088T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-89-196-1-113T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-257-1-092T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-89-202-1-111T,89,2007,FF2G53-53,,4_HORS_BDFOR
23-70-251-1-094T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-233-1-100T,21,2014,FF31,,1_DANS_BDFOR
23-58-187-1-116T,58,2007,FF1G01-01,,1_DANS_BDFOR
23-70-248-1-095T,70,2011,FF1G01-01,,4_HORS_BDFOR
23-70-245-1-096T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-227-1-102T,21,2014,FF1-00-00,,4_HORS_BDFOR
23-25-276-1-085T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-89-203-1-110T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-200-1-111T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-258-1-091T,70,2011,FF2-52-52,,1_DANS_BDFOR
23-89-197-1-112T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-25-273-1-086T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-89-191-1-114T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-21-231-1-100T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-228-1-101T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-89-204-1-109T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-201-1-110T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-195-1-112T,89,2007,FF2G53-53,,1_DANS_BDFOR
23-89-210-1-107T,89,2007,FF31,,1_DANS_BDFOR
23-89-207-1-108T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-68-289-1-080T,68,2007,FF2G61-61,,1_DANS_BDFOR
23-89-189-1-114T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-70-256-1-091T,70,2011,FF31,,1_DANS_BDFOR
23-90-280-1-083T,90,2013,FF01,,1_DANS_BDFOR
23-89-198-1-111T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-265-1-088T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-21-241-1-096T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-220-1-103T,21,2014,FF1-00-00,,4_HORS_BDFOR
23-89-208-1-107T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-21-235-1-098T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-232-1-099T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-89-202-1-109T,89,2007,FF1-00-00,,4_HORS_BDFOR
23-89-199-1-110T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-25-272-1-085T,25,2010,FF1-09-09,,1_DANS_BDFOR
23-89-196-1-111T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-193-1-112T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-45-184-1-115T,45,2010,FF1G01-01,,1_DANS_BDFOR
23-70-245-1-094T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-257-1-090T,70,2011,FF31,,1_DANS_BDFOR
23-21-233-1-098T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-70-254-1-091T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-227-1-100T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-224-1-101T,21,2014,FF31,,1_DANS_BDFOR
23-68-288-1-079T,68,2007,FF1-00-00,,1_DANS_BDFOR
23-90-279-1-082T,90,2013,FF1-00-00,,1_DANS_BDFOR
23-21-236-1-097T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-70-273-1-084T,25,2010,FF1-00-00,,1_DANS_BDFOR
23-89-200-1-109T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-89-197-1-110T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-21-218-1-103T,21,2014,FF32,,1_DANS_BDFOR
23-89-188-1-113T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-70-267-1-086T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-89-212-1-105T,89,2007,FF2-64-64,,1_DANS_BDFOR
23-90-276-1-083T,90,2013,FF1-00-00,,1_DANS_BDFOR
23-70-261-1-088T,70,2011,FF31,,1_DANS_BDFOR
23-21-237-1-096T,21,2014,FF31,,1_DANS_BDFOR
23-21-243-1-094T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-228-1-099T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-68-283-1-080T,68,2007,FF1-09-09,,1_DANS_BDFOR
23-89-204-1-107T,89,2007,FF32,,1_DANS_BDFOR
23-70-265-1-086T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-70-271-1-084T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-262-1-087T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-189-1-112T,89,2007,FF2-64-64,,1_DANS_BDFOR
23-68-280-1-081T,68,2007,FF1-00-00,,1_DANS_BDFOR
23-70-268-1-085T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-90-277-1-082T,90,2013,FF1-00-00,,1_DANS_BDFOR
23-70-244-1-093T,70,2011,FF32,,2_BDFOR_15m
23-70-253-1-090T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-192-1-111T,89,2007,FF1G01-01,,4_HORS_BDFOR
23-45-183-1-114T,45,2010,FF1-00-00,,1_DANS_BDFOR
23-21-229-1-098T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-232-1-097T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-235-1-096T,21,2014,FF31,,1_DANS_BDFOR
23-21-217-1-102T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-220-1-101T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-68-284-1-079T,68,2007,FF1-00,,4_HORS_BDFOR
23-89-208-1-105T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-269-1-084T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-205-1-106T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-89-211-1-104T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-21-226-1-099T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-90-275-1-082T,90,2013,FF1-00-00,,1_DANS_BDFOR
23-89-214-1-103T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-251-1-090T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-202-1-107T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-70-272-1-083T,70,2011,FF1-00-00,,4_HORS_BDFOR
23-21-236-1-095T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-70-263-1-086T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-187-1-112T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-248-1-091T,70,2011,FP,,1_DANS_BDFOR
23-21-227-1-098T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-45-184-1-113T,45,2010,FF1-00-00,,1_DANS_BDFOR
23-21-233-1-096T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-221-1-100T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-68-285-1-078T,68,2007,FF1-00-00,,1_DANS_BDFOR
23-89-212-1-103T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-89-200-1-107T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-89-209-1-104T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-90-276-1-081T,90,2013,FF1-00-00,,1_DANS_BDFOR
23-68-279-1-080T,68,2007,FF2G61-61,,1_DANS_BDFOR
23-70-264-1-085T,70,2011,FF1G01-01,,2_BDFOR_15m
23-70-270-1-083T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-267-1-084T,70,2011,FF1-09-09,,1_DANS_BDFOR
23-70-249-1-090T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-45-185-1-112T,45,2010,FF1-00-00,,4_HORS_BDFOR
23-70-246-1-091T,70,2011,FF31,,1_DANS_BDFOR
23-21-222-1-099T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-68-283-1-078T,68,2007,FF1-09-09,,1_DANS_BDFOR
23-21-234-1-095T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-89-213-1-102T,89,2007,FF32,,1_DANS_BDFOR
23-89-210-1-103T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-21-225-1-098T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-228-1-097T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-70-271-1-082T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-216-1-101T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-68-280-1-079T,68,2007,FF1-00-00,,1_DANS_BDFOR
23-89-201-1-106T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-45-183-1-112T,45,2010,FF1-00-00,,1_DANS_BDFOR
23-89-189-1-110T,89,2007,FF1G01-01,,1_DANS_BDFOR
23-70-256-1-087T,70,2011,FF31,,1_DANS_BDFOR
23-70-259-1-086T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-220-1-099T,21,2014,FF31,,1_DANS_BDFOR
23-21-217-1-100T,21,2014,FF2-00-00,,1_DANS_BDFOR
23-68-278-1-079T,68,2007,FF1-00-00,,1_DANS_BDFOR
23-70-269-1-082T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-21-223-1-098T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-70-260-1-085T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-184-1-111T,45,2010,FF1G01-01,,1_DANS_BDFOR
23-89-196-1-107T,89,2007,FF1-00-00,,4_HORS_BDFOR
23-70-248-1-089T,70,2011,FF1G01-01,,2_BDFOR_15m
23-52-242-1-091T,52,2006,FF31,,1_DANS_BDFOR
23-70-266-1-083T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-52-245-1-090T,52,2006,FF1-00-00,,1_DANS_BDFOR
23-70-254-1-087T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-21-221-1-098T,21,2014,FF1G01-01,,1_DANS_BDFOR
23-21-227-1-096T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-68-288-1-075T,68,2007,LA4,,1_DANS_BDFOR
23-70-264-1-083T,70,2011,FO1,,1_DANS_BDFOR
23-70-270-1-081T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-89-200-1-105T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-191-1-108T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-70-252-1-087T,70,2011,FF1-00-00,,1_DANS_BDFOR
23-70-261-1-084T,70,2011,FF1G01-01,,1_DANS_BDFOR
23-89-188-1-109T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-21-219-1-098T,21,2014,FF31,,1_DANS_BDFOR
23-21-228-1-095T,21,2014,FF1-09-09,,1_DANS_BDFOR
23-89-213-1-100T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-89-207-1-102T,89,2007,FF1-00-00,,1_DANS_BDFOR
23-52-245-1-089T,52,2006,FP,,1_DANS_BDFOR
23-21-225-1-096T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-21-216-1-099T,21,2014,FF1-00-00,,1_DANS_BDFOR
23-70-268-1-081T,70,2011,FF1-09-09,,1_DANS_BDFOR
